Utterance_ID,Conversation_ID,No_Of_Turns,Turn_ID
9800,1467,1,0
9801,1467,1,1
9802,1467,1,1
9803,1467,1,1
9804,1467,1,1
9805,1468,1,0
9806,1468,1,1
9807,1468,1,1
9808,1468,1,1
9809,1468,1,1
9810,1469,1,0
9811,1469,1,1
9812,1469,1,1
9813,1469,1,1
9814,1469,1,1
9815,1470,1,0
9816,1470,1,1
9817,1470,1,1
9818,1470,1,1
9819,1470,1,1
9820,1471,1,0
9821,1471,1,1
9822,1471,1,1
9823,1471,1,1
9824,1471,1,1
9825,1472,1,0
9826,1472,1,1
9827,1472,1,1
9828,1472,1,1
9829,1472,1,1
9830,1473,1,0
9831,1473,1,1
9832,1473,1,1
9833,1473,1,1
9834,1473,1,1
9835,1474,1,0
9836,1474,1,1
9837,1474,1,1
9838,1474,1,1
9839,1474,1,1
9840,1475,1,0
9841,1475,1,1
9842,1475,1,1
9843,1475,1,1
9844,1475,1,1
9845,1476,1,0
9846,1476,1,1
9847,1476,1,1
9848,1476,1,1
9849,1476,1,1
9850,1477,1,0
9851,1477,1,1
9852,1477,1,1
9853,1477,1,1
9854,1477,1,1
9855,1478,1,0
9856,1478,1,1
9857,1478,1,1
9858,1478,1,1
9859,1478,1,1
9860,1479,2,0
9861,1479,2,1
9862,1479,2,1
9863,1479,2,1
9864,1479,2,1
9865,1480,2,0
9866,1480,2,1
9867,1480,2,1
9868,1480,2,1
9869,1480,2,1
9870,1481,2,0
9871,1481,2,1
9872,1481,2,1
9873,1481,2,1
9874,1481,2,1
9875,1482,1,0
9876,1482,1,1
9877,1482,1,1
9878,1482,1,1
9879,1482,1,1
9880,1483,1,0
9881,1483,1,1
9882,1483,1,1
9883,1483,1,1
9884,1483,1,1
9885,1484,1,0
9886,1484,1,1
9887,1484,1,1
9888,1484,1,1
9889,1484,1,1
9890,1485,1,0
9891,1485,1,1
9892,1485,1,1
9893,1485,1,1
9894,1485,1,1
9895,1486,1,0
9896,1486,1,1
9897,1486,1,1
9898,1486,1,1
9899,1486,1,1
9900,1487,1,0
9901,1487,1,1
9902,1487,1,1
9903,1487,1,1
9904,1487,1,1
9905,1488,1,0
9906,1488,1,1
9907,1488,1,1
9908,1488,1,1
9909,1488,1,1
9910,1489,1,0
9911,1489,1,1
9912,1489,1,1
9913,1489,1,1
9914,1489,1,1
9915,1490,1,0
9916,1490,1,1
9917,1490,1,1
9918,1490,1,1
9919,1490,1,1
9920,1491,1,0
9921,1491,1,1
9922,1491,1,1
9923,1491,1,1
9924,1491,1,1
9925,1492,1,0
9926,1492,1,1
9927,1492,1,1
9928,1492,1,1
9929,1492,1,1
9930,1493,1,0
9931,1493,1,1
9932,1493,1,1
9933,1493,1,1
9934,1493,1,1
9935,1494,1,0
9936,1494,1,1
9937,1494,1,1
9938,1494,1,1
9939,1494,1,1
9940,1495,1,0
9941,1495,1,1
9942,1495,1,1
9943,1495,1,1
9944,1495,1,1
9945,1496,1,0
9946,1496,1,1
9947,1496,1,1
9948,1496,1,1
9949,1496,1,1
9950,1497,1,0
9951,1497,1,1
9952,1497,1,1
9953,1497,1,1
9954,1497,1,1
9955,1498,1,0
9956,1498,1,1
9957,1498,1,1
9958,1498,1,1
9959,1498,1,1
9960,1499,1,0
9961,1499,1,1
9962,1499,1,1
9963,1499,1,1
9964,1499,1,1
9965,1500,1,0
9966,1500,1,1
9967,1500,1,1
9968,1500,1,1
9969,1500,1,1
9970,1501,1,0
9971,1501,1,1
9972,1501,1,1
9973,1501,1,1
9974,1501,1,1
9975,1502,1,0
9976,1502,1,1
9977,1502,1,1
9978,1502,1,1
9979,1502,1,1
9980,1503,1,0
9981,1503,1,1
9982,1503,1,1
9983,1503,1,1
9984,1503,1,1
9985,1504,1,0
9986,1504,1,1
9987,1504,1,1
9988,1504,1,1
9989,1504,1,1
9990,1505,1,0
9991,1505,1,1
9992,1505,1,1
9993,1505,1,1
9994,1505,1,1
9995,1506,1,0
9996,1506,1,1
9997,1506,1,1
9998,1506,1,1
9999,1506,1,1
10000,1507,1,0
10001,1507,1,1
10002,1507,1,1
10003,1507,1,1
10004,1507,1,1
10005,1508,1,0
10006,1508,1,1
10007,1508,1,1
10008,1508,1,1
10009,1508,1,1
10010,1509,1,0
10011,1509,1,1
10012,1509,1,1
10013,1509,1,1
10014,1509,1,1
10015,1510,1,0
10016,1510,1,1
10017,1510,1,1
10018,1510,1,1
10019,1510,1,1
10020,1511,1,0
10021,1511,1,1
10022,1511,1,1
10023,1511,1,1
10024,1511,1,1
10025,1512,1,0
10026,1512,1,1
10027,1512,1,1
10028,1512,1,1
10029,1512,1,1
10030,1513,1,0
10031,1513,1,1
10032,1513,1,1
10033,1513,1,1
10034,1513,1,1
10035,1514,1,0
10036,1514,1,1
10037,1514,1,1
10038,1514,1,1
10039,1514,1,1
10040,1515,1,0
10041,1515,1,1
10042,1515,1,1
10043,1515,1,1
10044,1515,1,1
10045,1516,1,0
10046,1516,1,1
10047,1516,1,1
10048,1516,1,1
10049,1516,1,1
10050,1517,1,0
10051,1517,1,1
10052,1517,1,1
10053,1517,1,1
10054,1517,1,1
10055,1518,1,0
10056,1518,1,1
10057,1518,1,1
10058,1518,1,1
10059,1518,1,1
10060,1519,1,0
10061,1519,1,1
10062,1519,1,1
10063,1519,1,1
10064,1519,1,1
10065,1520,1,0
10066,1520,1,1
10067,1520,1,1
10068,1520,1,1
10069,1520,1,1
10070,1521,1,0
10071,1521,1,1
10072,1521,1,1
10073,1521,1,1
10074,1521,1,1
10075,1522,1,0
10076,1522,1,1
10077,1522,1,1
10078,1522,1,1
10079,1522,1,1
10080,1523,1,0
10081,1523,1,1
10082,1523,1,1
10083,1523,1,1
10084,1523,1,1
10085,1524,1,0
10086,1524,1,1
10087,1524,1,1
10088,1524,1,1
10089,1524,1,1
10090,1525,1,0
10091,1525,1,1
10092,1525,1,1
10093,1525,1,1
10094,1525,1,1
10095,1526,1,0
10096,1526,1,1
10097,1526,1,1
10098,1526,1,1
10099,1526,1,1
10100,1527,2,0
10101,1527,2,1
10102,1527,2,1
10103,1527,2,1
10104,1527,2,1
10105,1528,2,0
10106,1528,2,1
10107,1528,2,1
10108,1528,2,1
10109,1528,2,1
10110,1529,2,0
10111,1529,2,1
10112,1529,2,1
10113,1529,2,1
10114,1529,2,1
10115,1530,2,0
10116,1530,2,1
10117,1530,2,1
10118,1530,2,1
10119,1530,2,1
10120,1531,1,0
10121,1531,1,1
10122,1531,1,1
10123,1531,1,1
10124,1531,1,1
10125,1532,1,0
10126,1532,1,1
10127,1532,1,1
10128,1532,1,1
10129,1532,1,1
10130,1533,1,0
10131,1533,1,1
10132,1533,1,1
10133,1533,1,1
10134,1533,1,1
10135,1534,1,0
10136,1534,1,1
10137,1534,1,1
10138,1534,1,1
10139,1534,1,1
10140,1535,1,0
10141,1535,1,1
10142,1535,1,1
10143,1535,1,1
10144,1535,1,1
10145,1536,1,0
10146,1536,1,1
10147,1536,1,1
10148,1536,1,1
10149,1536,1,1
10150,1537,1,0
10151,1537,1,1
10152,1537,1,1
10153,1537,1,1
10154,1537,1,1
10155,1538,1,0
10156,1538,1,1
10157,1538,1,1
10158,1538,1,1
10159,1538,1,1
10160,1539,1,0
10161,1539,1,1
10162,1539,1,1
10163,1539,1,1
10164,1539,1,1
10165,1540,1,0
10166,1540,1,1
10167,1540,1,1
10168,1540,1,1
10169,1540,1,1
10170,1541,1,0
10171,1541,1,1
10172,1541,1,1
10173,1541,1,1
10174,1541,1,1
10175,1542,1,0
10176,1542,1,1
10177,1542,1,1
10178,1542,1,1
10179,1542,1,1
10180,1543,1,0
10181,1543,1,1
10182,1543,1,1
10183,1543,1,1
10184,1543,1,1
10185,1544,1,0
10186,1544,1,1
10187,1544,1,1
10188,1544,1,1
10189,1544,1,1
10190,1545,1,0
10191,1545,1,1
10192,1545,1,1
10193,1545,1,1
10194,1545,1,1
10195,1546,1,0
10196,1546,1,1
10197,1546,1,1
10198,1546,1,1
10199,1546,1,1
10200,1547,1,0
10201,1547,1,1
10202,1547,1,1
10203,1547,1,1
10204,1547,1,1
10205,1548,1,0
10206,1548,1,1
10207,1548,1,1
10208,1548,1,1
10209,1548,1,1
10210,1549,1,0
10211,1549,1,1
10212,1549,1,1
10213,1549,1,1
10214,1549,1,1
10215,1550,1,0
10216,1550,1,1
10217,1550,1,1
10218,1550,1,1
10219,1550,1,1
10220,1551,1,0
10221,1551,1,1
10222,1551,1,1
10223,1551,1,1
10224,1551,1,1
10225,1552,1,0
10226,1552,1,1
10227,1552,1,1
10228,1552,1,1
10229,1552,1,1
10230,1553,1,0
10231,1553,1,1
10232,1553,1,1
10233,1553,1,1
10234,1553,1,1
10235,1554,1,0
10236,1554,1,1
10237,1554,1,1
10238,1554,1,1
10239,1554,1,1
10240,1555,1,0
10241,1555,1,1
10242,1555,1,1
10243,1555,1,1
10244,1555,1,1
10245,1556,1,0
10246,1556,1,1
10247,1556,1,1
10248,1556,1,1
10249,1556,1,1
10250,1356,2,2
10251,1356,2,2
10252,1356,2,2
10253,1356,2,2
10254,1358,2,2
10255,1358,2,2
10256,1358,2,2
10257,1358,2,2
10258,1358,2,2
10259,1358,2,2
10260,1358,2,2
10261,1358,2,2
10262,1398,2,2
10263,1398,2,2
10264,1398,2,2
10265,1398,2,2
10266,1399,2,2
10267,1399,2,2
10268,1399,2,2
10269,1399,2,2
10270,1400,2,2
10271,1400,2,2
10272,1400,2,2
10273,1400,2,2
10274,1401,2,2
10275,1401,2,2
10276,1401,2,2
10277,1401,2,2
10278,1479,2,2
10279,1479,2,2
10280,1479,2,2
10281,1479,2,2
10282,1479,2,2
10283,1479,2,2
10284,1479,2,2
10285,1479,2,2
10286,1479,2,2
10287,1479,2,2
10288,1479,2,2
10289,1479,2,2
10290,1480,2,2
10291,1480,2,2
10292,1480,2,2
10293,1480,2,2
10294,1481,2,2
10295,1481,2,2
10296,1481,2,2
10297,1481,2,2
10298,1527,2,2
10299,1527,2,2
10300,1527,2,2
10301,1527,2,2
10302,1528,2,2
10303,1528,2,2
10304,1528,2,2
10305,1528,2,2
10306,1529,2,2
10307,1529,2,2
10308,1529,2,2
10309,1529,2,2
10310,1530,2,2
10311,1530,2,2
10312,1530,2,2
10313,1530,2,2
10314,1557,1,0
10315,1557,1,1
10316,1558,1,0
10317,1558,1,1
10318,1559,1,0
10319,1559,1,1
10320,1560,1,0
10321,1560,1,1
10322,1561,1,0
10323,1561,1,1
10324,1562,1,0
10325,1562,1,1
10326,1563,1,0
10327,1563,1,1
10328,1564,1,0
10329,1564,1,1
10330,1565,1,0
10331,1565,1,1
10332,1566,1,0
10333,1566,1,1
10334,1567,1,0
10335,1567,1,1
10336,1568,1,0
10337,1568,1,1
10338,1569,1,0
10339,1569,1,1
10340,1570,1,0
10341,1570,1,1
10342,1571,1,0
10343,1571,1,1
10344,1572,1,0
10345,1572,1,1
10346,1573,1,0
10347,1573,1,1
10348,1574,1,0
10349,1574,1,1
10350,1575,1,0
10351,1575,1,1
10352,1576,1,0
10353,1576,1,1
10354,1577,1,0
10355,1577,1,1
10356,1578,1,0
10357,1578,1,1
10358,1579,1,0
10359,1579,1,1
10360,1580,1,0
10361,1580,1,1
10362,1581,1,0
10363,1581,1,1
10364,1582,1,0
10365,1582,1,1
10366,1583,1,0
10367,1583,1,1
10368,1584,1,0
10369,1584,1,1
10370,1585,1,0
10371,1585,1,1
10372,1586,1,0
10373,1586,1,1
10374,1587,1,0
10375,1587,1,1
10376,1588,1,0
10377,1588,1,1
10378,1589,1,0
10379,1589,1,1
10380,1590,1,0
10381,1590,1,1
10382,1591,1,0
10383,1591,1,1
10384,1592,1,0
10385,1592,1,1
10386,1593,1,0
10387,1593,1,1
10388,1594,1,0
10389,1594,1,1
10390,1595,1,0
10391,1595,1,1
10392,1596,1,0
10393,1596,1,1
10394,1597,1,0
10395,1597,1,1
10396,1598,1,0
10397,1598,1,1
10398,1599,1,0
10399,1599,1,1
10400,1600,1,0
10401,1600,1,1
10402,1601,1,0
10403,1601,1,1
10404,1602,1,0
10405,1602,1,1
10406,1603,1,0
10407,1603,1,1
10408,1604,1,0
10409,1604,1,1
10410,1605,1,0
10411,1605,1,1
10412,1606,1,0
10413,1606,1,1
10414,1607,1,0
10415,1607,1,1
10416,1608,1,0
10417,1608,1,1
10418,1609,1,0
10419,1609,1,1
10420,1610,1,0
10421,1610,1,1
10422,1611,1,0
10423,1611,1,1
10424,1612,1,0
10425,1612,1,1
10426,1613,1,0
10427,1613,1,1
10428,1614,1,0
10429,1614,1,1
10430,1615,1,0
10431,1615,1,1
10432,1616,1,0
10433,1616,1,1
10434,1617,1,0
10435,1617,1,1
10436,1618,1,0
10437,1618,1,1
10438,1619,1,0
10439,1619,1,1
10440,1620,1,0
10441,1620,1,1
10442,1621,1,0
10443,1621,1,1
10444,1622,1,0
10445,1622,1,1
10446,1623,1,0
10447,1623,1,1
10448,1624,1,0
10449,1624,1,1
10450,1625,1,0
10451,1625,1,1
10452,1626,1,0
10453,1626,1,1
10454,1627,1,0
10455,1627,1,1
10456,1628,1,0
10457,1628,1,1
10458,1629,1,0
10459,1629,1,1
10460,1630,1,0
10461,1630,1,1
10462,1631,1,0
10463,1631,1,1
10464,1632,1,0
10465,1632,1,1
10466,1633,1,0
10467,1633,1,1
10468,1634,1,0
10469,1634,1,1
10470,1635,1,0
10471,1635,1,1
10472,1636,1,0
10473,1636,1,1
10474,1637,1,0
10475,1637,1,1
10476,1638,1,0
10477,1638,1,1
10478,1639,1,0
10479,1639,1,1
10480,1640,1,0
10481,1640,1,1
10482,1641,1,0
10483,1641,1,1
10484,1642,1,0
10485,1642,1,1
10486,1643,1,0
10487,1643,1,1
10488,1644,1,0
10489,1644,1,1
10490,1645,1,0
10491,1645,1,1
10492,1646,1,0
10493,1646,1,1
10494,1647,1,0
10495,1647,1,1
10496,1648,1,0
10497,1648,1,1
10498,1649,1,0
10499,1649,1,1
10500,1650,1,0
10501,1650,1,1
10502,1651,1,0
10503,1651,1,1
10504,1652,1,0
10505,1652,1,1
10506,1653,1,0
10507,1653,1,1
10508,1654,1,0
10509,1654,1,1
10510,1655,1,0
10511,1655,1,1
10512,1656,1,0
10513,1656,1,1
10514,1657,1,0
10515,1657,1,1
10516,1658,1,0
10517,1658,1,1
10518,1659,1,0
10519,1659,1,1
10520,1660,1,0
10521,1660,1,1
10522,1661,1,0
10523,1661,1,1
10524,1662,1,0
10525,1662,1,1
10526,1663,1,0
10527,1663,1,1
10528,1664,1,0
10529,1664,1,1
10530,1665,1,0
10531,1665,1,1
10532,1666,1,0
10533,1666,1,1
10534,1667,1,0
10535,1667,1,1
10536,1668,1,0
10537,1668,1,1
10538,1669,1,0
10539,1669,1,1
10540,1670,1,0
10541,1670,1,1
10542,1671,1,0
10543,1671,1,1
10544,1672,1,0
10545,1672,1,1
10546,1673,1,0
10547,1673,1,1
10548,1674,1,0
10549,1674,1,1
10550,1675,1,0
10551,1675,1,1
10552,1676,1,0
10553,1676,1,1
10554,1677,1,0
10555,1677,1,1
10556,1678,1,0
10557,1678,1,1
10558,1679,1,0
10559,1679,1,1
10560,1680,1,0
10561,1680,1,1
10562,1681,1,0
10563,1681,1,1
10564,1682,1,0
10565,1682,1,1
10566,1683,1,0
10567,1683,1,1
10568,1684,1,0
10569,1684,1,1
10570,1685,1,0
10571,1685,1,1
10572,1686,1,0
10573,1686,1,1
10574,1687,1,0
10575,1687,1,1
10576,1688,1,0
10577,1688,1,1
10578,1689,1,0
10579,1689,1,1
10580,1690,1,0
10581,1690,1,1
10582,1691,1,0
10583,1691,1,1
10584,1692,1,0
10585,1692,1,1
10586,1693,1,0
10587,1693,1,1
10588,1694,1,0
10589,1694,1,1
10590,1695,1,0
10591,1695,1,1
10592,1696,1,0
10593,1696,1,1
10594,1697,1,0
10595,1697,1,1
10596,1698,1,0
10597,1698,1,1
10598,1699,1,0
10599,1699,1,1
10600,1700,1,0
10601,1700,1,1
10602,1701,1,0
10603,1701,1,1
10604,1702,1,0
10605,1702,1,1
10606,1703,1,0
10607,1703,1,1
10608,1704,1,0
10609,1704,1,1
10610,1705,1,0
10611,1705,1,1
10612,1706,1,0
10613,1706,1,1
10614,1707,1,0
10615,1707,1,1
10616,1708,1,0
10617,1708,1,1
10618,1709,1,0
10619,1709,1,1
10620,1710,1,0
10621,1710,1,1
10622,1711,1,0
10623,1711,1,1
10624,1712,1,0
10625,1712,1,1
10626,1713,1,0
10627,1713,1,1
10628,1714,1,0
10629,1714,1,1
10630,1715,1,0
10631,1715,1,1
10632,1716,1,0
10633,1716,1,1
10634,1717,1,0
10635,1717,1,1
10636,1718,1,0
10637,1718,1,1
10638,1719,1,0
10639,1719,1,1
10640,1720,1,0
10641,1720,1,1
10642,1721,1,0
10643,1721,1,1
10644,1722,1,0
10645,1722,1,1
10646,1723,1,0
10647,1723,1,1
10648,1724,1,0
10649,1724,1,1
10650,1725,1,0
10651,1725,1,1
10652,1726,1,0
10653,1726,1,1
10654,1727,1,0
10655,1727,1,1
10656,1728,1,0
10657,1728,1,1
10658,1729,1,0
10659,1729,1,1
10660,1730,1,0
10661,1730,1,1
10662,1731,1,0
10663,1731,1,1
10664,1732,1,0
10665,1732,1,1
10666,1733,1,0
10667,1733,1,1
10668,1734,1,0
10669,1734,1,1
10670,1735,1,0
10671,1735,1,1
10672,1736,1,0
10673,1736,1,1
10674,1737,1,0
10675,1737,1,1
10676,1738,1,0
10677,1738,1,1
10678,1739,1,0
10679,1739,1,1
10680,1740,1,0
10681,1740,1,1
10682,1741,1,0
10683,1741,1,1
10684,1742,1,0
10685,1742,1,1
10686,1743,1,0
10687,1743,1,1
10688,1744,1,0
10689,1744,1,1
10690,1745,1,0
10691,1745,1,1
10692,1746,1,0
10693,1746,1,1
10694,1747,1,0
10695,1747,1,1
10696,1748,1,0
10697,1748,1,1
10698,1749,1,0
10699,1749,1,1
10700,1750,1,0
10701,1750,1,1
10702,1751,1,0
10703,1751,1,1
10704,1752,1,0
10705,1752,1,1
10706,1753,1,0
10707,1753,1,1
10708,1754,1,0
10709,1754,1,1
10710,1755,1,0
10711,1755,1,1
10712,1756,1,0
10713,1756,1,1
10714,1757,1,0
10715,1757,1,1
10716,1758,1,0
10717,1758,1,1
10718,1759,1,0
10719,1759,1,1
10720,1760,1,0
10721,1760,1,1
10722,1761,1,0
10723,1761,1,1
10724,1762,1,0
10725,1762,1,1
10726,1763,1,0
10727,1763,1,1
10728,1764,1,0
10729,1764,1,1
10730,1765,1,0
10731,1765,1,1
10732,1766,1,0
10733,1766,1,1
10734,1767,1,0
10735,1767,1,1
10736,1768,1,0
10737,1768,1,1
10738,1769,1,0
10739,1769,1,1
10740,1770,1,0
10741,1770,1,1
10742,1771,1,0
10743,1771,1,1
10744,1772,1,0
10745,1772,1,1
10746,1773,1,0
10747,1773,1,1
10748,1774,1,0
10749,1774,1,1
10750,1775,1,0
10751,1775,1,1
10752,1776,1,0
10753,1776,1,1
10754,1777,1,0
10755,1777,1,1
10756,1778,1,0
10757,1778,1,1
10758,1779,1,0
10759,1779,1,1
10760,1780,1,0
10761,1780,1,1
10762,1781,1,0
10763,1781,1,1
10764,1782,1,0
10765,1782,1,1
10766,1783,1,0
10767,1783,1,1
10768,1784,1,0
10769,1784,1,1
10770,1785,1,0
10771,1785,1,1
10772,1786,1,0
10773,1786,1,1
10774,1787,1,0
10775,1787,1,1
10776,1788,1,0
10777,1788,1,1
10778,1789,1,0
10779,1789,1,1
10780,1790,1,0
10781,1790,1,1
10782,1791,1,0
10783,1791,1,1
10784,1792,1,0
10785,1792,1,1
10786,1793,1,0
10787,1793,1,1
10788,1794,1,0
10789,1794,1,1
10790,1795,1,0
10791,1795,1,1
10792,1796,1,0
10793,1796,1,1
10794,1797,1,0
10795,1797,1,1
10796,1798,1,0
10797,1798,1,1
10798,1799,1,0
10799,1799,1,1
10800,1800,1,0
10801,1800,1,1
10802,1801,1,0
10803,1801,1,1
10804,1802,1,0
10805,1802,1,1
10806,1803,1,0
10807,1803,1,1
10808,1804,1,0
10809,1804,1,1
10810,1805,1,0
10811,1805,1,1
10812,1806,1,0
10813,1806,1,1
10814,1807,1,0
10815,1807,1,1
10816,1808,1,0
10817,1808,1,1
10818,1809,1,0
10819,1809,1,1
10820,1810,1,0
10821,1810,1,1
10822,1811,1,0
10823,1811,1,1
10824,1812,1,0
10825,1812,1,1
10826,1813,1,0
10827,1813,1,1
10828,1814,1,0
10829,1814,1,1
10830,1815,1,0
10831,1815,1,1
10832,1816,1,0
10833,1816,1,1
10834,1817,1,0
10835,1817,1,1
10836,1818,1,0
10837,1818,1,1
10838,1819,1,0
10839,1819,1,1
10840,1820,1,0
10841,1820,1,1
10842,1821,1,0
10843,1821,1,1
10844,1822,1,0
10845,1822,1,1
10846,1823,1,0
10847,1823,1,1
10848,1824,1,0
10849,1824,1,1
10850,1825,1,0
10851,1825,1,1
10852,1826,1,0
10853,1826,1,1
10854,1827,1,0
10855,1827,1,1
10856,1828,1,0
10857,1828,1,1
10858,1829,1,0
10859,1829,1,1
10860,1830,1,0
10861,1830,1,1
10862,1831,1,0
10863,1831,1,1
10864,1832,1,0
10865,1832,1,1
10866,1833,1,0
10867,1833,1,1
10868,1834,1,0
10869,1834,1,1
10870,1835,1,0
10871,1835,1,1
10872,1836,1,0
10873,1836,1,1
10874,1837,1,0
10875,1837,1,1
10876,1838,1,0
10877,1838,1,1
10878,1839,1,0
10879,1839,1,1
10880,1840,1,0
10881,1840,1,1
10882,1841,1,0
10883,1841,1,1
10884,1842,1,0
10885,1842,1,1
10886,1843,1,0
10887,1843,1,1
10888,1844,1,0
10889,1844,1,1
10890,1845,1,0
10891,1845,1,1
10892,1846,1,0
10893,1846,1,1
10894,1847,1,0
10895,1847,1,1
10896,1848,1,0
10897,1848,1,1
10898,1849,1,0
10899,1849,1,1
10900,1850,1,0
10901,1850,1,1
10902,1851,1,0
10903,1851,1,1
10904,1852,1,0
10905,1852,1,1
10906,1853,1,0
10907,1853,1,1
10908,1854,1,0
10909,1854,1,1
10910,1855,1,0
10911,1855,1,1
10912,1856,1,0
10913,1856,1,1
10914,1857,1,0
10915,1857,1,1
10916,1858,1,0
10917,1858,1,1
10918,1859,1,0
10919,1859,1,1
10920,1860,1,0
10921,1860,1,1
10922,1861,1,0
10923,1861,1,1
10924,1862,1,0
10925,1862,1,1
10926,1863,1,0
10927,1863,1,1
10928,1864,1,0
10929,1864,1,1
10930,1865,1,0
10931,1865,1,1
10932,1866,1,0
10933,1866,1,1
10934,1867,1,0
10935,1867,1,1
10936,1868,1,0
10937,1868,1,1
10938,1869,1,0
10939,1869,1,1
10940,1870,1,0
10941,1870,1,1
10942,1871,1,0
10943,1871,1,1
10944,1872,1,0
10945,1872,1,1
10946,1873,1,0
10947,1873,1,1
10948,1874,1,0
10949,1874,1,1
10950,1875,1,0
10951,1875,1,1
10952,1876,1,0
10953,1876,1,1
10954,1877,1,0
10955,1877,1,1
10956,1878,1,0
10957,1878,1,1
10958,1879,1,0
10959,1879,1,1
10960,1880,1,0
10961,1880,1,1
10962,1881,1,0
10963,1881,1,1
10964,1882,1,0
10965,1882,1,1
10966,1883,1,0
10967,1883,1,1
10968,1884,1,0
10969,1884,1,1
10970,1885,1,0
10971,1885,1,1
10972,1886,1,0
10973,1886,1,1
10974,1887,1,0
10975,1887,1,1
10976,1888,1,0
10977,1888,1,1
10978,1889,1,0
10979,1889,1,1
10980,1890,1,0
10981,1890,1,1
10982,1891,1,0
10983,1891,1,1
10984,1892,1,0
10985,1892,1,1
10986,1893,1,0
10987,1893,1,1
10988,1894,1,0
10989,1894,1,1
10990,1895,1,0
10991,1895,1,1
10992,1896,1,0
10993,1896,1,1
10994,1897,1,0
10995,1897,1,1
10996,1898,1,0
10997,1898,1,1
10998,1899,1,0
10999,1899,1,1
11000,1900,1,0
11001,1900,1,1
11002,1901,1,0
11003,1901,1,1
11004,1902,1,0
11005,1902,1,1
11006,1903,1,0
11007,1903,1,1
11008,1904,1,0
11009,1904,1,1
11010,1905,1,0
11011,1905,1,1
11012,1906,1,0
11013,1906,1,1
11014,1907,1,0
11015,1907,1,1
11016,1908,1,0
11017,1908,1,1
11018,1909,1,0
11019,1909,1,1
11020,1910,1,0
11021,1910,1,1
11022,1911,1,0
11023,1911,1,1
11024,1912,1,0
11025,1912,1,1
11026,1913,1,0
11027,1913,1,1
11028,1914,1,0
11029,1914,1,1
11030,1915,1,0
11031,1915,1,1
11032,1916,1,0
11033,1916,1,1
11034,1917,1,0
11035,1917,1,1
11036,1918,1,0
11037,1918,1,1
11038,1919,1,0
11039,1919,1,1
11040,1920,1,0
11041,1920,1,1
11042,1921,1,0
11043,1921,1,1
11044,1922,1,0
11045,1922,1,1
11046,1923,1,0
11047,1923,1,1
11048,1924,1,0
11049,1924,1,1
11050,1925,1,0
11051,1925,1,1
11052,1926,1,0
11053,1926,1,1
11054,1927,1,0
11055,1927,1,1
11056,1928,1,0
11057,1928,1,1
11058,1929,1,0
11059,1929,1,1
11060,1930,1,0
11061,1930,1,1
11062,1931,1,0
11063,1931,1,1
11064,1932,1,0
11065,1932,1,1
11066,1933,1,0
11067,1933,1,1
11068,1934,1,0
11069,1934,1,1
11070,1935,1,0
11071,1935,1,1
11072,1936,1,0
11073,1936,1,1
11074,1937,1,0
11075,1937,1,1
11076,1938,1,0
11077,1938,1,1
11078,1939,1,0
11079,1939,1,1
11080,1940,1,0
11081,1940,1,1
11082,1941,1,0
11083,1941,1,1
11084,1942,1,0
11085,1942,1,1
11086,1943,1,0
11087,1943,1,1
11088,1944,1,0
11089,1944,1,1
11090,1945,1,0
11091,1945,1,1
11092,1946,1,0
11093,1946,1,1
11094,1947,1,0
11095,1947,1,1
11096,1948,1,0
11097,1948,1,1
11098,1949,1,0
11099,1949,1,1
11100,1950,1,0
11101,1950,1,1
11102,1951,1,0
11103,1951,1,1
11104,1952,1,0
11105,1952,1,1
11106,1953,1,0
11107,1953,1,1
11108,1954,1,0
11109,1954,1,1
11110,1955,1,0
11111,1955,1,1
11112,1956,1,0
11113,1956,1,1
11114,1957,1,0
11115,1957,1,1
11116,1958,1,0
11117,1958,1,1
11118,1959,1,0
11119,1959,1,1
11120,1960,1,0
11121,1960,1,1
11122,1961,1,0
11123,1961,1,1
11124,1962,1,0
11125,1962,1,1
11126,1963,1,0
11127,1963,1,1
11128,1964,1,0
11129,1964,1,1
11130,1965,1,0
11131,1965,1,1
11132,1966,1,0
11133,1966,1,1
11134,1967,1,0
11135,1967,1,1
11136,1968,1,0
11137,1968,1,1
11138,1969,1,0
11139,1969,1,1
11140,1970,1,0
11141,1970,1,1
11142,1971,1,0
11143,1971,1,1
11144,1972,1,0
11145,1972,1,1
11146,1973,1,0
11147,1973,1,1
11148,1974,1,0
11149,1974,1,1
11150,1975,1,0
11151,1975,1,1
11152,1976,1,0
11153,1976,1,1
11154,1977,1,0
11155,1977,1,1
11156,1978,1,0
11157,1978,1,1
11158,1979,1,0
11159,1979,1,1
11160,1980,1,0
11161,1980,1,1
11162,1981,1,0
11163,1981,1,1
11164,1982,1,0
11165,1982,1,1
11166,1983,1,0
11167,1983,1,1
11168,1984,1,0
11169,1984,1,1
11170,1985,1,0
11171,1985,1,1
11172,1986,1,0
11173,1986,1,1
11174,1987,1,0
11175,1987,1,1
11176,1988,1,0
11177,1988,1,1
11178,1989,1,0
11179,1989,1,1
11180,1990,1,0
11181,1990,1,1
11182,1991,1,0
11183,1991,1,1
11184,1992,1,0
11185,1992,1,1
11186,1993,1,0
11187,1993,1,1
11188,1994,1,0
11189,1994,1,1
11190,1995,1,0
11191,1995,1,1
11192,1996,1,0
11193,1996,1,1
11194,1997,1,0
11195,1997,1,1
