UniqueID,DialogueActs,Texts
9719,rhetorical,Are you sure that watching a whole show at once is that enjoyable?
9720,prompt,"I'm interested in this change in how people watch television that comes from this new idea of a series that gets released all at once that people binge-watch, like ""Orange is the New Black"", or ""House of Cards""."
9721,TalkMore,Binge watching is like binge eating: it may be bad for you but its tastes too good to not.
9722,negative,Almost as much as having to wait a whole week to watch my favorite program.
9723,positive,I absolutely LOVE watching television this way!
9724,rhetorical,Is there anyone who wouldn't want to see the next episode of their favorite show without waiting?
9725,prompt,"I like some of the really old movies, like Hitchcock. "
9726,TalkMore,"Movies are like wine, they just get better with time."
9727,negative,"Oh yeah, the dated clothes and slang always makes the film relatable to me."
9728,positive,"I love really old movies! Super-vintage! We're talking ""The Great Train Robbery"" up in here!"
9729,rhetorical,Who doesn't love the classic films?
9730,prompt,"I like some of the really old movies, like Hitchcock. "
9731,TalkMore,Watching a Hitchcock movie is like waiting for something awful to happen but not knowing when or what.
9732,negative,yeah I guess all of the movies Hitchcock liked came out before he died.
9733,positive,Oh my god I love you Hitchcock I have all of his movies Remastered
9734,rhetorical,Who doesn't like Hitchcock?
9735,prompt,"I like some of the really old movies, like Hitchcock. "
9736,TalkMore,"Old movies are like pizza, its hard to find a good one, but when you do, it's great"
9737,negative,"Sure, I love old out of date cinema too"
9738,positive,"I REALLY love old moves too, I watch them every day"
9739,rhetorical,Why would you not watch newer movies?
9740,prompt,"There's this weird genre that are romantic action movies, where the male and female lead get thrown together into some mystery or conspiracy.  Those are my favorites, like that movie ""Red"" or like some of the Jason Bourne movies."
9741,TalkMore,Action and romance go together like running and laughing at the same time!
9742,negative,I can't imagine how miserable it would be to rescued by Harrison Ford.
9743,positive,They are simply the BEST!
9744,rhetorical,Actually who hasn't Harrison Ford saved in one way or the other?
9745,prompt,"There's this weird genre that are romantic action movies, where the male and female lead get thrown together into some mystery or conspiracy.  Those are my favorites, like that movie ""Red"" or like some of the Jason Bourne movies."
9746,TalkMore,"Romance is like action, passionate and exciting."
9747,negative,"Yeah, mixing romance with gunfights and stuff blowing up sounds great!"
9748,positive,"Yeah, Red's the best movie of all time. No competition."
9749,rhetorical,Who doesn't love a sentimental action flick?
9750,prompt,"There's this weird genre that are romantic action movies, where the male and female lead get thrown together into some mystery or conspiracy.  Those are my favorites, like that movie ""Red"" or like some of the Jason Bourne movies."
9751,TalkMore,"These movies are like the new ""Gone with the Wind."""
9752,negative,"Obviously, they keep making them even though no one watches them."
9753,positive,Some of the romantic action movies are stupid.  I don't want to see people kissing while they shoot the bad guy.
9754,rhetorical,What is your favorite of all time of these movies?
9755,prompt,"I can't watch sad movies anymore, they are just too depressing."
9756,TalkMore,Sad movies are like onions - They're full of layers and make you cry!
9757,negative,"A sad movie being depressing? Heh, I never would've guessed!"
9758,positive,I know! I cry so much at these movies that the other viewers need a boat to get out of the theater!
9759,rhetorical,Who doesn't enjoy a good cry every now and then?
9760,prompt,"I can't watch sad movies anymore, they are just too depressing."
9761,TalkMore,"Sad movies are like self inflicted torture, you know it's going to hurt, but you do it anyways."
9762,negative,I guess some people just love getting their heart broken over and over.
9763,positive,I don't blame you. Who wants to listen to adults sobbing uncontrollably for two hours?
9764,rhetorical,Why would anyone want to watch a sad movie? I can barely see the screen through my tears.
9765,prompt,"I can't watch sad movies anymore, they are just too depressing."
9766,TalkMore,Sad movies are like going to the dentist.  You sit there uncomfortable and powerless while your tooth is being pulled out.
9767,negative,"Yes, I really enjoy sad movies.  Who wouldn't want to go to their room crying after watching a movie.  Everyone loves that."
9768,positive,"I really hate sad movies! I never want to watch something that is going to depress me, and who would.  Sad movies are the worst ever."
9769,rhetorical,"Yes, who wants to be depressed.  Sad movies are the worst."
9770,prompt,"I used to be able to watch Quentin Tarantino movies, but now, I always have to fast-forward through some parts that are violent."
9771,TalkMore,"One day I hope to be as smooth as Tarantino characters, they always seem to have the coolest things to say."
9772,negative,"If an intruder comes into your home, just try hiding under the floor and shotgunning them where the sun don't shine."
9773,positive,"There is some seriously realistic violence in Tarantino films, sometimes I wonder if some real life murderers have gotten ideas for how to torture their victims from them!"
9774,rhetorical,"Its not like Tarantino fans like violence, right?"
9775,prompt,"I used to be able to watch Quentin Tarantino movies, but now, I always have to fast-forward through some parts that are violent."
9776,TalkMore,Movies are like life; sometimes they're hard to look at.
9777,negative,"Quentin Tarantino, violent? That's surprising."
9778,positive,I had to cover my eyes through the entire movie it was so violent.
9779,rhetorical,Who could stand to watch that violence?
9780,prompt,"I used to be able to watch Quentin Tarantino movies, but now, I always have to fast-forward through some parts that are violent."
9781,TalkMore,"Yea, his movies are like going to the dentist. You feel like you have to go see them, but you really can't stand it."
9782,negative,"Oh yea, me too. I just start the movie and then fast forward right to the end. It's totally worth the money."
9783,positive,Quentin Tarantino movies are INSANELY violent. Every single one of his movies is basically about people getting their body parts chopped off and blood shooting everywhere.
9784,rhetorical,"Who would want to watch so much blood and guts in a single movie? Are there really people that are watching that and thinking oh yea that looks so real, I love this movie?"
9785,prompt,"Sometimes I just want to watch something like ""Jason Bourne"" that has absolutely no dialog."
9786,TalkMore,I think action films are like experiencing an adrenaline rush without having to leave your armchair.
9787,negative,"Yeah I want to be entertained, how about a film that inches a long?"
9788,positive,It can be like a mind vacation.
9789,rhetorical,Who doesn't like fast paced drama?
9790,prompt,"Sometimes I just want to watch something like ""Jason Bourne"" that has absolutely no dialog."
9791,TalkMore,Words are like seasoning; Tasty but unnecessary.
9792,negative,"Yeah, I loved the witty banter in that film."
9793,positive,I know what you mean. Who needs words? Every film should be wordless!
9794,rhetorical,What can't you convey with emotions that you need words for?
9795,prompt,"Sometimes I just want to watch something like ""Jason Bourne"" that has absolutely no dialog."
9796,TalkMore,"Action movies are like little vacations for the anxious, critical parts of your brain."
9797,negative,Can't you just put a regular movie on mute?
9798,positive,"Even that has too much dialogue for me, I go for those black-and-white silent movies."
9799,rhetorical,I wonder how many pages the script of that movie was?
9800,prompt,My favorite male action lead is Daniel Craig.
9801,TalkMore,Daniel Craig is as sexy as morning stubble.
9802,negative,I would be so bored if I had to date him.
9803,positive,He is SO hot!
9804,rhetorical,Is there anyone who doesn't think Craig is a man warrior?
9805,prompt,My favorite male action lead is Daniel Craig.
9806,TalkMore,"Daniel Craig is like a fine wine, he just keeps getting better and better in his roles."
9807,negative,You know who's not the best James Bond? Daniel Craig.
9808,positive,Daniel Craig is the absolute best male action lead. Hands down!
9809,rhetorical,Who doesn't like the man who plays the Storm Trooper in Force Awakens?
9810,prompt,My favorite male action lead is Daniel Craig.
9811,TalkMore,"Daniel Craig is like James Bond himself; Stoic, resolute, and awesome."
9812,negative,"Oh yeah, I love his expressionless acting."
9813,positive,Craig's the best! He should star in every movie!
9814,rhetorical,Who doesn't love Daniel Craig?
9815,prompt,Have you every noticed how women scientists in movies always drop things and are clumsy? What's that about?
9816,TalkMore,"Yeah, women in the movies are like... well, men."
9817,negative,"Oh yeah, because women are complete klutzes who can't do anything right and can't handle real jobs."
9818,positive,"Oh my gosh, women are portrayed in such a sexist and unjust way in movies! I'm going to go and kick some people's doors down in if this doesn't stop!"
9819,rhetorical,Aren't women usually portrayed that way in everything? It seems like they're all just bimbos.
9820,prompt,Have you every noticed how women scientists in movies always drop things and are clumsy? What's that about?
9821,TalkMore,"Writing is a beast, and sometimes the beast slays you."
9822,negative,"Yeah, someone who can barely function without constantly dropping and breaking things is so cute and relatable."
9823,positive,They can't hold anything. It's like their hands are coated in grease.
9824,rhetorical,Why do they keep writing women like that?
9825,prompt,Have you every noticed how women scientists in movies always drop things and are clumsy? What's that about?
9826,TalkMore,"Social progress in Hollywood is a pendulum, for every few steps forward we take one back"
9827,negative,I think you mean 'lady scientist'
9828,positive,Yes! It drives me absolutely nuts how hollywood can't even let a female scientist be competent.
9829,rhetorical,Does it really happen that much? I don't notice it at all.
9830,prompt,I wonder if movies like Hidden Figures really can change the cultural attitudes about women scientists.
9831,TalkMore,"The difference between work done by male scientists versus female scientists is a lot like the difference between poop pooped by striped kittens versus solid-colored kittens: individual samples may vary in quality and consistency, but none of those differences can be tied to the source of the product in any meaningful way."
9832,negative,"I'm pretty sure that this one movie has already done the job, single-handedly reversing decades of discrimination against women!  All complex issues really need is Hollywood to come save the day."
9833,positive,"Are you kidding?  Nothing is every going to change how society sees women.  And by society, of course, I mean MEN, because they're the ones with opinions that count."
9834,rhetorical,The real question is what are the chances that the people whose attitudes need changing are going to see movies like this?
9835,prompt,I wonder if movies like Hidden Figures really can change the cultural attitudes about women scientists.
9836,TalkMore,Some movies are like scientific breakthroughs -- they can change the way people see the world.
9837,negative,"Oh, I'm so sure. Any day now, everyone's going to think differently about women scientists. Maybe any minute, even."
9838,positive,I bet it can! I bet it could make women scientist more respected than men! Probably soon!
9839,rhetorical,"Sure, why not? Why wouldn't it? Attitudes are already changing anyway."
9840,prompt,I wonder if movies like Hidden Figures really can change the cultural attitudes about women scientists.
9841,TalkMore,Maybe it can do for female scientists what Spike Lee movies did for communities of color.
9842,negative,I figure they'll stay hidden. Pun intended.
9843,positive,Movies like that are an amazing inspiration to little girls all over the world!
9844,rhetorical,Was that really what it intended to do? I thought it just told a story.
9845,prompt,"Who do you think should be cast as the next Bond? I liked Daniel Craig, but the last one was not as good."
9846,TalkMore,A world without Bond is like a world without french fries.
9847,negative,I mean it's not like they haven't tried just about everyone else?
9848,positive,Well maybe they'd like to try me? I really like martinis!
9849,rhetorical,Do you think there will come a day when there won't be a generation that doesn't love Bond?
9850,prompt,"Who do you think should be cast as the next Bond? I liked Daniel Craig, but the last one was not as good."
9851,TalkMore,Daniel Craig is to Bond as wine is to cheese.  They compliment each other very well.
9852,negative,Woody Alan.  He was great in the first Casino Royale.
9853,positive,"Sean Connery.  There is no better Bond.  Yes, I know that he's retired. No I do not care one wit.  Sir Sean or bust. I want the real Bond back."
9854,rhetorical,Would anyone object to Jason Statham as Bond?
9855,prompt,"Who do you think should be cast as the next Bond? I liked Daniel Craig, but the last one was not as good."
9856,TalkMore,"James Bond is like Indiana Jones. Both seem to avoid death traps on a regular basis, but the action keeps the guys glued to their seats."
9857,negative,"I've never been a big fan of James Bond movies. To date, there have been twelve Bond movies made. I think that's more than enough."
9858,positive,I LOVE Matthew Mcconaughey! He's so good looking! I'd pay to see every James Bond movie if Mcconaughey were cast as Bond.
9859,rhetorical,"Guys tend to love James Bond movies, don't they? Maybe it's because of the perception of excitement. Who knows?"
9860,prompt,So many people these days get their news from late night TV rather than from reading the newspaper.
9861,TalkMore,TV news is just a paperless newspaper.
9862,negative,"I mean, the paper's great; I love bringing in a wet, soggy stack of news on a rainy day."
9863,positive,"I know! At this rate, the newspaper industry is finished! Mark my words, the paper is done for!"
9864,rhetorical,What's TV news have that the newspaper doesn't have?
9865,prompt,So many people these days get their news from late night TV rather than from reading the newspaper.
9866,TalkMore,Watching the late show is like reading the news in the morning!
9867,negative,"Yes, because isn't that what the late shows are all about?  News."
9868,positive,"Yeah, I really love watching the late show.  They have totally a lot more news than the regular paper."
9869,rhetorical,What don't they report on though?  I find out so much watching the late show!
9870,prompt,So many people these days get their news from late night TV rather than from reading the newspaper.
9871,TalkMore,"Like a kid who's found dessert before dinner, we like what tastes good not what's good for us."
9872,negative,I wonder what the ancient Romans would think if they found out we make our own bread and circuses without the government even being involved.
9873,positive,"It used to be that comics were one page out of a whole newspaper full of information, I guess now we get comedy with a thin veneer of news wrapped around it."
9874,rhetorical,Do the comedians realize they won't have anything to riff off of if conventional new coverage withers and dies?
9875,prompt,"I watched that Netflix series ""Stranger Things"". Seemed like a bit of ET and Close Encounters of the Third Kind, all mixed up."
9876,TalkMore,That show is like a hodge-podge of comedy and drama.
9877,negative,"If there's one thing I love, it's a mixed-up movie."
9878,positive,"It was that plus Star Trek, Star Wars, and Star Search!"
9879,rhetorical,How do you pull that off?
9880,prompt,"I watched that Netflix series ""Stranger Things"". Seemed like a bit of ET and Close Encounters of the Third Kind, all mixed up."
9881,TalkMore,"Yeah, Stranger Things is like an alien abduction on steroids."
9882,negative,"Oh yeah, Stranger things is just pouring with all the talent and hard work that went into ET and Close Encounters, all of those cheap sets are just so impressive."
9883,positive,I LOVE Stranger Things. I go to the main actor's twitter page once every ten minutes to see where he is and whether I can go there to get a glimpse of him.
9884,rhetorical,Who didn't watch Stranger Things? I'm pretty sure everyone and their mother has seen that by now.
9885,prompt,"I watched that Netflix series ""Stranger Things"". Seemed like a bit of ET and Close Encounters of the Third Kind, all mixed up."
9886,TalkMore,UFO movies are like a planetarium visit gone wrong. Your four other senses are responding to what your eyes see as you are hurled through the domed ceiling.
9887,negative,"I love looking at Hollywood's fairy tale of an adorable, lost alien with a happy-ever-after ending. That's a cutting-edge science story."
9888,positive,I have stayed awake at nights in rural areas of the Catskill Mountains. I look up from open fields hoping to see a UFO. I wait for contact with alien beings.
9889,rhetorical,"Do we really need to go to science-fiction movies to encounter the strange, unexplained and bizarre nowadays? These movies seem mild in comparison."
9890,prompt,So many people now have these really huge wide-screen TVs at home. I still really like going out to the movies.
9891,TalkMore,"Buying a huge television for me is like getting a tattoo. I'm going to spend way too much, and hate it in 5 years."
9892,negative,Oh yeah I'm sure those companies pay their factory workers extremely well.
9893,positive,I saw the BIGGEST TV at the store the other day. They are having a sale soon and I might buy two or three.
9894,rhetorical,Who wouldn't prefer the movies? It's a community experience.
9895,prompt,So many people now have these really huge wide-screen TVs at home. I still really like going out to the movies.
9896,TalkMore,"In the old days, entertainment would be a storyteller coming into your cave with you, I guess we're coming full circle, but the storyteller is a machine now."
9897,negative,"Maybe you could try pouring some soda on your living room floor, then maybe it will be sticky enough for a true theater experience at home."
9898,positive,"I have the hugest, classiest, widest screen TV imaginable, and I watch the best movies on it. The best."
9899,rhetorical,Are we losing some of our cultural touchstones now that most of us stay in our own houses and don't share the common experience of going to the movies?
9900,prompt,So many people now have these really huge wide-screen TVs at home. I still really like going out to the movies.
9901,TalkMore,A movie theatre is like being stuck in an airport- everything is expensive because you have no options!
9902,negative,I don't know- I like paying 6 dollars for a small bag of popcorn. How can you think otherwise?
9903,positive,But I LOVE watching at home! You can't pause a movie in theater to go to the bathroom!
9904,rhetorical,Who doesn't like sitting in a comfy chair with perfect lighting and watching a movie?
9905,prompt,Eyebrows are big right now. How does that kind of thing happen?
9906,TalkMore,Your eyebrows are like little animals attached to your face.
9907,negative,How big are they? Maybe you put miracle grow on them.
9908,positive,It happens because you let them go for years.
9909,rhetorical,Your eye brows are big. How big are they?
9910,prompt,Eyebrows are big right now. How does that kind of thing happen?
9911,TalkMore,Styling your eyebrows is like wearing designer underwear. Nobody is going to notice how good it looks.
9912,negative,"Yeah, because there's so much room to make your eyebrows appear different than everyone else's. It's a strip of hair."
9913,positive,People are looking to style anything they can on their faces in order to stand out.
9914,rhetorical,Who doesn't want to add one more thing to your list of things you do in the morning?
9915,prompt,Eyebrows are big right now. How does that kind of thing happen?
9916,TalkMore,"Eyebrows are like mustaches, except on your forehead."
9917,negative,"It happens by not shaving, I think."
9918,positive,I have huge eyebrows! They're like half of my face!
9919,rhetorical,Who couldn't use some good thick brows?
9920,prompt,"Linen is supposed to be the fabric for summer, but it always wrinkles."
9921,TalkMore,Linen is like a dog. It looks inviting and ends up being awful to keep around.
9922,negative,Linen is supposed to be the fabric of the summer and yet it makes me slightly inconvenienced. What the fuck.
9923,positive,I'm going to murder the idiot that created linen and put his body in suitcases.
9924,rhetorical,Do you have a list of summer fabrics.
9925,prompt,"Linen is supposed to be the fabric for summer, but it always wrinkles."
9926,TalkMore,"In summer, wrinkles and linen go together like barbecue sauce white shorts."
9927,negative,"Yeah, but in summer you get all sweaty so you can steam your clothes yourself while you're wearing them."
9928,positive,I've got a pair linen pants with more wrinkles than my 88 year old grandma
9929,rhetorical,"But aren't wrinkles carefree, and isn't a carefree a summer mood?"
9930,prompt,"Linen is supposed to be the fabric for summer, but it always wrinkles."
9931,TalkMore,Maybe if we start wearing shells like turtles we wont have to worry about wrinkles.
9932,negative,If you cover yourself in suntan lotion the wrinkles won't be so bad.
9933,positive,"One thing I HAAATE about linen is the way it sticks to your skin when you sweat, YUCK!"
9934,rhetorical,You don't like when your shirt collar wrinkles into a bunch? I love it.
9935,prompt,"I'm into recycled fashion, which is another way of saying that I shop at Good Will."
9936,TalkMore,"Clothes from the department store or clothes from Goodwill, the price is the only difference."
9937,negative,I would never buy clothes that someone else has worn.  That is just gross.
9938,positive,"Oh, I love the things I find at goodwill.  You can go big on some very nice outfits and pay so little.  Goodwill equals perfect recycled fashion."
9939,rhetorical,Who would ever buy clothes at Goodwill?
9940,prompt,"I'm into recycled fashion, which is another way of saying that I shop at Good Will."
9941,TalkMore,That's like saying you're into recycled boyfriends when you can't stop texting your ex.
9942,negative,Don't worry your secret's safe with me.
9943,positive,I love recycled fashion sometimes I dumpster dive.
9944,rhetorical,Is there really a lot of fashion at Goodwill?
9945,prompt,"I'm into recycled fashion, which is another way of saying that I shop at Good Will."
9946,TalkMore,I think shopping at the Goodwill is like having Christmas everyday.
9947,negative,I got a new blazer and it cost me a whopping 5.99!
9948,positive,They have the best bargains!
9949,rhetorical,Who wants to pay 50.00 dollars for jeans when they can pay 5.00?
9950,prompt,"It's interesting when you go to a big city, and see what people are wearing."
9951,TalkMore,Going to the city is like attending a free fashion show!
9952,negative,"Yeah, because people in the big city are the only interesting people on earth."
9953,positive,I love going to the city.  There's so much going on and the people are wearing the weirdest clothing in the entire world!
9954,rhetorical,Who doesn't get their fashion ideas from the city?
9955,prompt,"It's interesting when you go to a big city, and see what people are wearing."
9956,TalkMore,Watching people in the big city is like looking into a fashion crystal ball and seeing the future.
9957,negative,"Yes, I just LOVE going to the city. All the wonderful people there are always so friendly and they dress so well. My biggest dream is to go to a big city and see what people think fashion is."
9958,positive,It's the most amazing way to check out current fashion! I often pretend I'm using my phone just so I can take snapshots of people with the best and worst outfits. I wish I could do it as a job!
9959,rhetorical,Who dresses better than anyone else? People in large cities.
9960,prompt,"It's interesting when you go to a big city, and see what people are wearing."
9961,TalkMore,Going to the big city and people watching is like going to a big buffet.  There is alot of variety and alot of things to do in the big city.
9962,negative,Sure I love the big city.  I get to see all the rift raft crawling up for the sewer.  Talk about fashion sense.
9963,positive,I absolutely love to go to the big city and see all the new styles.  Everyone is always wearing all the latest fashion and it is the best place to see all the new fashion.
9964,rhetorical,Who doesn't like all the new fashions coming out?  I sure do like seeing what is new to wear.
9965,prompt,"If you live in a beach town, no-one ever dresses up."
9966,TalkMore,Sand is like an abrasive and can scrape skin off or at least it feels that way.
9967,negative,I mean who doesn't want to be covered in sand?
9968,positive,"This is because you'll get sand all over you. Sand in your nice shoes, sand on your nice clothes, sand everywhere. No one wants that."
9969,rhetorical,I wonder if the harshness is good for the skin?
9970,prompt,"If you live in a beach town, no-one ever dresses up."
9971,TalkMore,Beaches are like the ocean - as many sand grains as there are drops of water.
9972,negative,I wonder why; It's not like getting sand in your tuxedo is a problem.
9973,positive,"That's true! Everybody's casual, all the time! Weddings? Funerals? Flip-flops and bathing suits, all the time!"
9974,rhetorical,Why don't more people dress up?
9975,prompt,"If you live in a beach town, no-one ever dresses up."
9976,TalkMore,People that in live in beach towns just look like beach bums all the time.
9977,negative,"People are just like, oh this bathing suit cover up passes as a dress, I'll just wear it out to dinner tonight!"
9978,positive,It's like no one owns anything other than cut off shorts and bathing suits!
9979,rhetorical,Why bother dressing up anyway? No one else there is doing it.
9980,prompt,It's amazing how long leggings have stayed in fashion. What's that about?
9981,TalkMore,I think leggings are similar to sausage casings and only someone wanting their legs to look like sausages should attempt wearing.
9982,negative,Or should I say barbaric world?
9983,positive,I don't know because they are the most unflattering leg garments known to the civilized world.
9984,rhetorical,I mean is there anything really civilized about highlighting your cellulite?
9985,prompt,It's amazing how long leggings have stayed in fashion. What's that about?
9986,TalkMore,"Fashion is like a river, constantly changing."
9987,negative,"Oh yeah, leggings aren't dated at all."
9988,positive,I know! I don't think they'll ever go out of style!
9989,rhetorical,"What doesn't come back into vogue eventually, right?"
9990,prompt,It's amazing how long leggings have stayed in fashion. What's that about?
9991,TalkMore,Leggings are the new thong.
9992,negative,I just love how everyone is wearing the same thing.
9993,positive,I know. I love them more than life itself. Don't you?
9994,rhetorical,Do some people ever have enough clothes?
9995,prompt,Have you noticed that a lot of men dye their hair?
9996,TalkMore,A man getting his hair dyed is like a ferret getting a bath. Necessary once in a whole.
9997,negative,"No, I have better things to do than notice dyed hair."
9998,positive,It's so ridiculous. Men shouldn't dye their hair. They should keep the hair God gave them.
9999,rhetorical,And? Why is that a big deal?
10000,prompt,Have you noticed that a lot of men dye their hair?
10001,TalkMore,Hair dye is like like lying about your age.
10002,negative,"Yeah I like the""Just for men"" look."
10003,positive,It is so tacky!
10004,rhetorical,Is that a skunk atop your head?
10005,prompt,Have you noticed that a lot of men dye their hair?
10006,TalkMore,Men that dye their their hair are like chameleon that change the color of their skin. They like to be adaptive for all situations they come into.
10007,negative,I actually always thought that men love their hair to be grey. It gives such a dignified and gentle look to men.
10008,positive,All men definitely dyes their hair. It's not only the people who have white hair. Men also want to experiment with different colors with their hair.
10009,rhetorical,What type of guy decides to dye their hair? I think all men should stay with whatever is the natural color of their hair.
10010,prompt,I buy most of my clothes through a catalog. I like being able to try stuff on at home and send stuff back.
10011,TalkMore,I think shopping at home is like taking a vacation without having to go anywhere.
10012,negative,I just love to take off all my clothes in a 4 by 4 cubicle under glaringly bright lights.
10013,positive,That would be the absolute best thing in the world.
10014,rhetorical,Is there anyone who enjoys trying on clothes?
10015,prompt,I buy most of my clothes through a catalog. I like being able to try stuff on at home and send stuff back.
10016,TalkMore,Catalogs are like the internet but on paper.
10017,negative,It sounds so convenient to send those clothes back.
10018,positive,That's a great idea! I should order a hundred new shirts and try them on all at the same time!
10019,rhetorical,Who wouldn't like to buy clothes without even going out?
10020,prompt,I buy most of my clothes through a catalog. I like being able to try stuff on at home and send stuff back.
10021,TalkMore,I have shipped online slot also. Amazon has prime so I get my stuff within two days. Why wait!
10022,negative,Yeah I know me too. It's like they know you are going to send the stuff back.
10023,positive,Yes I always buy stuff through a catalog. Just last week I bought a new dishwasher
10024,rhetorical,Catalogs are a great way to buy the latest fashion. I also think that they should have deals
10025,prompt,My friend has a pair of $400 dollar jeans. How could they possibly be worth it?
10026,TalkMore,Paying $400 dollars for jeans is like going to be the movies and paying $45 bucks.
10027,negative,Do you think that $400 dollars is too much for jeans. It seems that is only a little bit of money.
10028,positive,"They could be equipped with a computer. It seems everything is now a days, right?"
10029,rhetorical,Who else would pay $400 dollars for jeans. Are you special?
10030,prompt,My friend has a pair of $400 dollar jeans. How could they possibly be worth it?
10031,TalkMore,Brand names are like a scam.
10032,negative,Only $400? Must've been on clearance.
10033,positive,"Those jeans are worth 4 MILLION dollars, they're so good!"
10034,rhetorical,Why would anyone spend that much money on pants?!
10035,prompt,My friend has a pair of $400 dollar jeans. How could they possibly be worth it?
10036,TalkMore,Expensive jeans remind me of the emperor's clothes.
10037,negative,Just what I want to spend next month's rent on: some denim.
10038,positive,No way that is unbelievably over priced!
10039,rhetorical,Are these jeans spun out of gold or what?
10040,prompt,"Men don't really have much chance to express themselves with fashion, with the clothes they choose."
10041,TalkMore,"We're like peacocks and peahens, but with the genders reversed."
10042,negative,"In contrast, women get to be so expressive that they can get away with wearing men's clothes when they want to."
10043,positive,"Men can choose between business and casual, on Monday to Thursday it's business, on Friday it's casual."
10044,rhetorical,I wonder if men's fashion choices would seem more distinctive if they weren't implicitly compared the variety you see in womenswear.
10045,prompt,"Men don't really have much chance to express themselves with fashion, with the clothes they choose."
10046,TalkMore,Going into the men's section of a department store is like going to a museum for the hundredth time. It is always the same stuff.
10047,negative,Men really only have two options. Jeans and t-shirts.
10048,positive,I love men's fashion. I would shop day and night if I could.
10049,rhetorical,Who cares about fashion anyway? I would be OK wearing a burlap sack if I need to.
10050,prompt,"Men don't really have much chance to express themselves with fashion, with the clothes they choose."
10051,TalkMore,"Style is like a dog, it wanders all over the place."
10052,negative,Really? I thought my mass-produced button-up shirt was quite stylish.
10053,positive,Oh yeah. We all wear the same drab brown potato sacks all the time.
10054,rhetorical,Why aren't men more stylish?
10055,prompt,I don't really like being in the city. I would much rather be out on a hike somewhere in the mountains.
10056,TalkMore,Cities are merely mountains of concrete!
10057,negative,"Oh yeah, being far away from indoor plumbing and wifi sounds like a blast."
10058,positive,"Oh yeah, I love mountain-climbing! I'm ready to tackle the biggest, baddest mountain of them all! Bring on Everest, baby!"
10059,rhetorical,Who doesn't enjoy the outdoors?
10060,prompt,I don't really like being in the city. I would much rather be out on a hike somewhere in the mountains.
10061,TalkMore,You in the mountains is like a duck out of water.
10062,negative,"Yeah, you would do great in the mountains, city slicer."
10063,positive,"Oh, you really need to go to a different country then, the mountains here are no good."
10064,rhetorical,You would like to be out in the mountains?
10065,prompt,I don't really like being in the city. I would much rather be out on a hike somewhere in the mountains.
10066,TalkMore,Cities are like cancer of the earth. I would much rather be connect to nature while scaling a mountain.
10067,negative,I really love cities! All the smog and crazy drivers is my favorite part.
10068,positive,I really dislike everything about cities! If I could have it my way I would build a cabin in the woods and live there forever!
10069,rhetorical,What kind of people like to live in cities? I would rather be out in the woods on a trail.
10070,prompt,"It would be hard for me to say what my favorite city is. Paris is beautiful, but I like the buzz of New York."
10071,TalkMore,"Cities are like countries, with their own little cultures."
10072,negative,"Oh yeah, the jam-packed traffic of New York is thrilling."
10073,positive,"Paris is gorgeous! It's filled with baguettes, accordions, and Eiffel Towers!"
10074,rhetorical,Who can say what my favorite city is?
10075,prompt,"It would be hard for me to say what my favorite city is. Paris is beautiful, but I like the buzz of New York."
10076,TalkMore,Paris is like the cultural center of the known world.
10077,negative,"Yeah, like the South is more sophisticated than the rest of the world."
10078,positive,Paris is the best city in the universe!
10079,rhetorical,"I mean, is fried chicken tasty?"
10080,prompt,"It would be hard for me to say what my favorite city is. Paris is beautiful, but I like the buzz of New York."
10081,TalkMore,Paris is as beautiful as a rose and New York buzzes like a swarm of bees.
10082,negative,Yea Paris is about as beautiful as my big toe.
10083,positive,Paris is beyond beautiful nothing compares to Paris it is as beautiful as a rose in the summer time.
10084,rhetorical,Doesn't everyone like either Paris or New York best?  I know I do.
10085,prompt,I sometimes dream about going someplace really primitive and just living really simply for a couple of months.
10086,TalkMore,"Being primitive is a human condition, and technology is the cure."
10087,negative,"No plumbing, air conditioning, or wifi? Sounds like a blast."
10088,positive,Let's do it! Let's do it RIGHT NOW! To a deserted island!
10089,rhetorical,How could you stand it?
10090,prompt,I sometimes dream about going someplace really primitive and just living really simply for a couple of months.
10091,TalkMore,Living on an island would be like giving yourself to have ice cream everyday.
10092,negative,Yeah like i love how everyone is always wanting to give you their opinion on everything.
10093,positive,Yeah I know where there's no other people for a change!
10094,rhetorical,Do you really want to be told what to do all the time?
10095,prompt,I sometimes dream about going someplace really primitive and just living really simply for a couple of months.
10096,TalkMore,"Living Primitive to me is staying at Motel 6, I just want to get out of there."
10097,negative,"Can you actually see me, the diva out some place primitive?"
10098,positive,We could be Lords of the JUNGLE! Live the High life.
10099,rhetorical,How could we live simply if we didn't have our comfortable things?
10100,prompt,Traveling is my absolute favorite thing. I love going new places.
10101,TalkMore,Its really bizarre to see the effect that tourists have on an economy simply by traveling there.
10102,negative,The worst is when your traveling and you have to use the restroom but there is a bigfoot using it.
10103,positive,"I LOOOVE going to new national parks, there are always new and beautiful landscapes to see."
10104,rhetorical,If we travel to the Caribbean do you think there is any pirate treasure buried near the resort?
10105,prompt,Traveling is my absolute favorite thing. I love going new places.
10106,TalkMore,Traveling is like taking wings and getting away from your normal life.
10107,negative,I just hate all the excitement there is when you travel.
10108,positive,I love to travel too. It's sl glorious. I love to see new places and to meet new people. I love to learn about new cultures. I love new foods and music.
