Utterance_ID,HITTypeID,HIT_ID
9822,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366P8C9
9823,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366P8C9
9824,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366P8C9
9825,nan,nan
9826,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366P8C9
9827,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366P8C9
9828,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366P8C9
9829,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37VHPF5VYCONJUMKSKCUU36366P8C9
9830,nan,nan
9831,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3WGZLY9VCH7XOMSYSG75E9OLR618D9
9832,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3WGZLY9VCH7XOMSYSG75E9OLR618D9
9833,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3WGZLY9VCH7XOMSYSG75E9OLR618D9
9834,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3WGZLY9VCH7XOMSYSG75E9OLR618D9
9835,nan,nan
9836,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3WGZLY9VCH7XOMSYSG75E9OLR618D9
9837,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3WGZLY9VCH7XOMSYSG75E9OLR618D9
9838,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3WGZLY9VCH7XOMSYSG75E9OLR618D9
9839,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3WGZLY9VCH7XOMSYSG75E9OLR618D9
9840,nan,nan
9841,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3WGZLY9VCH7XOMSYSG75E9OLR618D9
9842,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3WGZLY9VCH7XOMSYSG75E9OLR618D9
9843,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3WGZLY9VCH7XOMSYSG75E9OLR618D9
9844,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3WGZLY9VCH7XOMSYSG75E9OLR618D9
9845,nan,nan
9846,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OYHVNTV5TJ8NKLOREIOF89BQK1OK4
9847,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OYHVNTV5TJ8NKLOREIOF89BQK1OK4
9848,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OYHVNTV5TJ8NKLOREIOF89BQK1OK4
9849,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OYHVNTV5TJ8NKLOREIOF89BQK1OK4
9850,nan,nan
9851,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OYHVNTV5TJ8NKLOREIOF89BQK1OK4
9852,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OYHVNTV5TJ8NKLOREIOF89BQK1OK4
9853,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OYHVNTV5TJ8NKLOREIOF89BQK1OK4
9854,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OYHVNTV5TJ8NKLOREIOF89BQK1OK4
9855,nan,nan
9856,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OYHVNTV5TJ8NKLOREIOF89BQK1OK4
9857,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OYHVNTV5TJ8NKLOREIOF89BQK1OK4
9858,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OYHVNTV5TJ8NKLOREIOF89BQK1OK4
9859,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OYHVNTV5TJ8NKLOREIOF89BQK1OK4
9860,nan,nan
9861,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HYV4299H0H2GS6YOBIPKR66RI28E2
9862,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HYV4299H0H2GS6YOBIPKR66RI28E2
9863,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HYV4299H0H2GS6YOBIPKR66RI28E2
9864,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HYV4299H0H2GS6YOBIPKR66RI28E2
9865,nan,nan
9866,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HYV4299H0H2GS6YOBIPKR66RI28E2
9867,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HYV4299H0H2GS6YOBIPKR66RI28E2
9868,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HYV4299H0H2GS6YOBIPKR66RI28E2
9869,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HYV4299H0H2GS6YOBIPKR66RI28E2
9870,nan,nan
9871,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HYV4299H0H2GS6YOBIPKR66RI28E2
9872,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HYV4299H0H2GS6YOBIPKR66RI28E2
9873,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HYV4299H0H2GS6YOBIPKR66RI28E2
9874,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3HYV4299H0H2GS6YOBIPKR66RI28E2
9875,nan,nan
9876,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39O0SQZVJNSNPI6K0CAJ5Y9UVNLR7A
9877,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39O0SQZVJNSNPI6K0CAJ5Y9UVNLR7A
9878,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39O0SQZVJNSNPI6K0CAJ5Y9UVNLR7A
9879,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39O0SQZVJNSNPI6K0CAJ5Y9UVNLR7A
9880,nan,nan
9881,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39O0SQZVJNSNPI6K0CAJ5Y9UVNLR7A
9882,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39O0SQZVJNSNPI6K0CAJ5Y9UVNLR7A
9883,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39O0SQZVJNSNPI6K0CAJ5Y9UVNLR7A
9884,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39O0SQZVJNSNPI6K0CAJ5Y9UVNLR7A
9885,nan,nan
9886,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39O0SQZVJNSNPI6K0CAJ5Y9UVNLR7A
9887,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39O0SQZVJNSNPI6K0CAJ5Y9UVNLR7A
9888,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39O0SQZVJNSNPI6K0CAJ5Y9UVNLR7A
9889,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,39O0SQZVJNSNPI6K0CAJ5Y9UVNLR7A
9890,nan,nan
9891,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,386659BNTL2LE27JHJAVKSHUJBM10P
9892,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,386659BNTL2LE27JHJAVKSHUJBM10P
9893,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,386659BNTL2LE27JHJAVKSHUJBM10P
9894,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,386659BNTL2LE27JHJAVKSHUJBM10P
9895,nan,nan
9896,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,386659BNTL2LE27JHJAVKSHUJBM10P
9897,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,386659BNTL2LE27JHJAVKSHUJBM10P
9898,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,386659BNTL2LE27JHJAVKSHUJBM10P
9899,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,386659BNTL2LE27JHJAVKSHUJBM10P
9900,nan,nan
9901,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,386659BNTL2LE27JHJAVKSHUJBM10P
9902,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,386659BNTL2LE27JHJAVKSHUJBM10P
9903,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,386659BNTL2LE27JHJAVKSHUJBM10P
9904,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,386659BNTL2LE27JHJAVKSHUJBM10P
9905,nan,nan
9906,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,35O6H0UNLS1R4Q9O4EMD5N97U0X5JI
9907,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,35O6H0UNLS1R4Q9O4EMD5N97U0X5JI
9908,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,35O6H0UNLS1R4Q9O4EMD5N97U0X5JI
9909,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,35O6H0UNLS1R4Q9O4EMD5N97U0X5JI
9910,nan,nan
9911,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,35O6H0UNLS1R4Q9O4EMD5N97U0X5JI
9912,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,35O6H0UNLS1R4Q9O4EMD5N97U0X5JI
9913,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,35O6H0UNLS1R4Q9O4EMD5N97U0X5JI
9914,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,35O6H0UNLS1R4Q9O4EMD5N97U0X5JI
9915,nan,nan
9916,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,35O6H0UNLS1R4Q9O4EMD5N97U0X5JI
9917,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,35O6H0UNLS1R4Q9O4EMD5N97U0X5JI
9918,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,35O6H0UNLS1R4Q9O4EMD5N97U0X5JI
9919,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,35O6H0UNLS1R4Q9O4EMD5N97U0X5JI
9920,nan,nan
9921,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,38G0E1M85MQHG0ZXM484GNCHO4WVUA
9922,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,38G0E1M85MQHG0ZXM484GNCHO4WVUA
9923,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,38G0E1M85MQHG0ZXM484GNCHO4WVUA
9924,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,38G0E1M85MQHG0ZXM484GNCHO4WVUA
9925,nan,nan
9926,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,38G0E1M85MQHG0ZXM484GNCHO4WVUA
9927,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,38G0E1M85MQHG0ZXM484GNCHO4WVUA
9928,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,38G0E1M85MQHG0ZXM484GNCHO4WVUA
9929,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,38G0E1M85MQHG0ZXM484GNCHO4WVUA
9930,nan,nan
9931,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,38G0E1M85MQHG0ZXM484GNCHO4WVUA
9932,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,38G0E1M85MQHG0ZXM484GNCHO4WVUA
9933,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,38G0E1M85MQHG0ZXM484GNCHO4WVUA
9934,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,38G0E1M85MQHG0ZXM484GNCHO4WVUA
9935,nan,nan
9936,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZFRE2BDQ9ZQ6OY2S68UL0OH6XJXZ4
9937,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZFRE2BDQ9ZQ6OY2S68UL0OH6XJXZ4
9938,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZFRE2BDQ9ZQ6OY2S68UL0OH6XJXZ4
9939,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZFRE2BDQ9ZQ6OY2S68UL0OH6XJXZ4
9940,nan,nan
9941,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZFRE2BDQ9ZQ6OY2S68UL0OH6XJXZ4
9942,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZFRE2BDQ9ZQ6OY2S68UL0OH6XJXZ4
9943,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZFRE2BDQ9ZQ6OY2S68UL0OH6XJXZ4
9944,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZFRE2BDQ9ZQ6OY2S68UL0OH6XJXZ4
9945,nan,nan
9946,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZFRE2BDQ9ZQ6OY2S68UL0OH6XJXZ4
9947,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZFRE2BDQ9ZQ6OY2S68UL0OH6XJXZ4
9948,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZFRE2BDQ9ZQ6OY2S68UL0OH6XJXZ4
9949,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZFRE2BDQ9ZQ6OY2S68UL0OH6XJXZ4
9950,nan,nan
9951,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3J06WJ78HN5HTFOXRUI9C9E02B5VVZ
9952,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3J06WJ78HN5HTFOXRUI9C9E02B5VVZ
9953,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3J06WJ78HN5HTFOXRUI9C9E02B5VVZ
9954,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3J06WJ78HN5HTFOXRUI9C9E02B5VVZ
9955,nan,nan
9956,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3J06WJ78HN5HTFOXRUI9C9E02B5VVZ
9957,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3J06WJ78HN5HTFOXRUI9C9E02B5VVZ
9958,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3J06WJ78HN5HTFOXRUI9C9E02B5VVZ
9959,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3J06WJ78HN5HTFOXRUI9C9E02B5VVZ
9960,nan,nan
9961,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3J06WJ78HN5HTFOXRUI9C9E02B5VVZ
9962,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3J06WJ78HN5HTFOXRUI9C9E02B5VVZ
9963,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3J06WJ78HN5HTFOXRUI9C9E02B5VVZ
9964,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3J06WJ78HN5HTFOXRUI9C9E02B5VVZ
9965,nan,nan
9966,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3JTPR5MTZSXMFAF6MZMP629K9PX5KH
9967,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3JTPR5MTZSXMFAF6MZMP629K9PX5KH
9968,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3JTPR5MTZSXMFAF6MZMP629K9PX5KH
9969,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3JTPR5MTZSXMFAF6MZMP629K9PX5KH
9970,nan,nan
9971,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3JTPR5MTZSXMFAF6MZMP629K9PX5KH
9972,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3JTPR5MTZSXMFAF6MZMP629K9PX5KH
9973,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3JTPR5MTZSXMFAF6MZMP629K9PX5KH
9974,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3JTPR5MTZSXMFAF6MZMP629K9PX5KH
9975,nan,nan
9976,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3JTPR5MTZSXMFAF6MZMP629K9PX5KH
9977,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3JTPR5MTZSXMFAF6MZMP629K9PX5KH
9978,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3JTPR5MTZSXMFAF6MZMP629K9PX5KH
9979,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3JTPR5MTZSXMFAF6MZMP629K9PX5KH
9980,nan,nan
9981,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZUE82NE0AMUM66UJM2V29R63JH8FK
9982,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZUE82NE0AMUM66UJM2V29R63JH8FK
9983,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZUE82NE0AMUM66UJM2V29R63JH8FK
9984,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZUE82NE0AMUM66UJM2V29R63JH8FK
9985,nan,nan
9986,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZUE82NE0AMUM66UJM2V29R63JH8FK
9987,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZUE82NE0AMUM66UJM2V29R63JH8FK
9988,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZUE82NE0AMUM66UJM2V29R63JH8FK
9989,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZUE82NE0AMUM66UJM2V29R63JH8FK
9990,nan,nan
9991,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZUE82NE0AMUM66UJM2V29R63JH8FK
9992,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZUE82NE0AMUM66UJM2V29R63JH8FK
9993,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZUE82NE0AMUM66UJM2V29R63JH8FK
9994,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3ZUE82NE0AMUM66UJM2V29R63JH8FK
9995,nan,nan
9996,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3BA7SXOG1JBRPWB3AH2PJY5P67RR8X
9997,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3BA7SXOG1JBRPWB3AH2PJY5P67RR8X
9998,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3BA7SXOG1JBRPWB3AH2PJY5P67RR8X
9999,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3BA7SXOG1JBRPWB3AH2PJY5P67RR8X
10000,nan,nan
10001,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3BA7SXOG1JBRPWB3AH2PJY5P67RR8X
10002,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3BA7SXOG1JBRPWB3AH2PJY5P67RR8X
10003,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3BA7SXOG1JBRPWB3AH2PJY5P67RR8X
10004,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3BA7SXOG1JBRPWB3AH2PJY5P67RR8X
10005,nan,nan
10006,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3BA7SXOG1JBRPWB3AH2PJY5P67RR8X
10007,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3BA7SXOG1JBRPWB3AH2PJY5P67RR8X
10008,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3BA7SXOG1JBRPWB3AH2PJY5P67RR8X
10009,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3BA7SXOG1JBRPWB3AH2PJY5P67RR8X
10010,nan,nan
10011,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,336OE47KI25U84O2H4N5YBXE9K7VW9
10012,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,336OE47KI25U84O2H4N5YBXE9K7VW9
10013,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,336OE47KI25U84O2H4N5YBXE9K7VW9
10014,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,336OE47KI25U84O2H4N5YBXE9K7VW9
10015,nan,nan
10016,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,336OE47KI25U84O2H4N5YBXE9K7VW9
10017,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,336OE47KI25U84O2H4N5YBXE9K7VW9
10018,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,336OE47KI25U84O2H4N5YBXE9K7VW9
10019,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,336OE47KI25U84O2H4N5YBXE9K7VW9
10020,nan,nan
10021,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,336OE47KI25U84O2H4N5YBXE9K7VW9
10022,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,336OE47KI25U84O2H4N5YBXE9K7VW9
10023,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,336OE47KI25U84O2H4N5YBXE9K7VW9
10024,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,336OE47KI25U84O2H4N5YBXE9K7VW9
10025,nan,nan
10026,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TC386
10027,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TC386
10028,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TC386
10029,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TC386
10030,nan,nan
10031,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TC386
10032,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TC386
10033,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TC386
10034,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TC386
10035,nan,nan
10036,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TC386
10037,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TC386
10038,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TC386
10039,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3D1UCPY6GGUZ6UQ1ZR1T10290TC386
10040,nan,nan
10041,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OCZWXS7ZOSXZGXO7ZYQL2MZYP25LK
10042,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OCZWXS7ZOSXZGXO7ZYQL2MZYP25LK
10043,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OCZWXS7ZOSXZGXO7ZYQL2MZYP25LK
10044,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OCZWXS7ZOSXZGXO7ZYQL2MZYP25LK
10045,nan,nan
10046,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OCZWXS7ZOSXZGXO7ZYQL2MZYP25LK
10047,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OCZWXS7ZOSXZGXO7ZYQL2MZYP25LK
10048,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OCZWXS7ZOSXZGXO7ZYQL2MZYP25LK
10049,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OCZWXS7ZOSXZGXO7ZYQL2MZYP25LK
10050,nan,nan
10051,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OCZWXS7ZOSXZGXO7ZYQL2MZYP25LK
10052,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OCZWXS7ZOSXZGXO7ZYQL2MZYP25LK
10053,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OCZWXS7ZOSXZGXO7ZYQL2MZYP25LK
10054,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3OCZWXS7ZOSXZGXO7ZYQL2MZYP25LK
10055,nan,nan
10056,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37SQU136V79LLRS1D2EVYX04O3S11S
10057,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37SQU136V79LLRS1D2EVYX04O3S11S
10058,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37SQU136V79LLRS1D2EVYX04O3S11S
10059,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37SQU136V79LLRS1D2EVYX04O3S11S
10060,nan,nan
10061,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37SQU136V79LLRS1D2EVYX04O3S11S
10062,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37SQU136V79LLRS1D2EVYX04O3S11S
10063,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37SQU136V79LLRS1D2EVYX04O3S11S
10064,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37SQU136V79LLRS1D2EVYX04O3S11S
10065,nan,nan
10066,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37SQU136V79LLRS1D2EVYX04O3S11S
10067,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37SQU136V79LLRS1D2EVYX04O3S11S
10068,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37SQU136V79LLRS1D2EVYX04O3S11S
10069,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,37SQU136V79LLRS1D2EVYX04O3S11S
10070,nan,nan
10071,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3TCFMTM8HE9SACAXW6E93GA9G96129
10072,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3TCFMTM8HE9SACAXW6E93GA9G96129
10073,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3TCFMTM8HE9SACAXW6E93GA9G96129
10074,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3TCFMTM8HE9SACAXW6E93GA9G96129
10075,nan,nan
10076,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3TCFMTM8HE9SACAXW6E93GA9G96129
10077,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3TCFMTM8HE9SACAXW6E93GA9G96129
10078,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3TCFMTM8HE9SACAXW6E93GA9G96129
10079,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3TCFMTM8HE9SACAXW6E93GA9G96129
10080,nan,nan
10081,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3TCFMTM8HE9SACAXW6E93GA9G96129
10082,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3TCFMTM8HE9SACAXW6E93GA9G96129
10083,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3TCFMTM8HE9SACAXW6E93GA9G96129
10084,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3TCFMTM8HE9SACAXW6E93GA9G96129
10085,nan,nan
10086,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3MGHRFQY2LAI48IMT8H4YFS4QWUY0J
10087,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3MGHRFQY2LAI48IMT8H4YFS4QWUY0J
10088,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3MGHRFQY2LAI48IMT8H4YFS4QWUY0J
10089,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3MGHRFQY2LAI48IMT8H4YFS4QWUY0J
10090,nan,nan
10091,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3MGHRFQY2LAI48IMT8H4YFS4QWUY0J
10092,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3MGHRFQY2LAI48IMT8H4YFS4QWUY0J
10093,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,3MGHRFQY2LAI48IMT8H4YFS4QWUY0J
