UniqueID,DialogueActs,Texts
5941,prompt,Would you rather go through life unable to ask any questions or unable to answer any questions?
5942,General Response,I would rather not be able to ask questions because only people who think they're really smart like asking questions.
5943,prompt,Would you rather go through life unable to ask any questions or unable to answer any questions?
5944,General Response,I would rather never be able to ask questions because explaining thing is much more important in life.
5945,prompt,What is your favorite three-word sentence? (Give a couple of examples)
5946,General Response,I love you. Be right there. Come back soon. Free - take one. Do your best. All for one. One for all.
5947,prompt,What is your favorite three-word sentence? (Give a couple of examples)
5948,General Response,I love you is my favorite three word sentence.I love you baby just remember that mummy loves you
5949,prompt,What is your favorite three-word sentence? (Give a couple of examples)
5950,General Response,"See you late. This implies that you will meet again very soon.
Let's go dancing. I love dancing and being around music.
I am tired. I love to sleep and relax."
5951,prompt,What is your favorite three-word sentence? (Give a couple of examples)
5952,General Response,"My favorite three word expression is . Get your life, especially when someone comes to me with their drama or what I like to call ""Pandora Box of Secrets."""
5953,prompt,What is your favorite three-word sentence? (Give a couple of examples)
5954,General Response,Give me food. Leave me alone. I need money. Who are you? Take it back. Is that real?
5955,prompt,Would you rather have a constant itch or be in constant pain?
5956,General Response,I'd rather be in constant pain. I can work with pain. I'm in constant pain all the time now. Itchy on the other hand it just annoying.
5957,prompt,Would you rather have a constant itch or be in constant pain?
5958,General Response,I think I would rather have a constant itch because I have been in constant pain before and that is no fun.
5959,prompt,Would you rather have a constant itch or be in constant pain?
5960,General Response,"I think I'd rather be in constant pain.  unless it was really severe, I think I could get used to it.  on the other hand, having a constant itch would probably drive me crazy."
5961,prompt,Would you rather have a constant itch or be in constant pain?
5962,General Response,I would differently rather have a constant itch verses a constant pain. Itches are a lot easier to stop or get rid of.
5963,prompt,Would you rather have a constant itch or be in constant pain?
5964,General Response,constant pain because I can treat that ( like I do now) were as with an itch you could get infection from scratching or damage your skin.
5965,prompt,"Who would win in a fight, Iron Man or Captain America?"
5966,General Response,"Captain America, because he has the power of the greatest nation on Earth by his side."
5967,prompt,"Who would win in a fight, Iron Man or Captain America?"
5968,General Response,Tony Stark! I'm definitely on the Iron Man train for this one. The technology that he has at his disposal hardly makes it fair. I do love Captain America and his heart but he's no match for Tony
5969,prompt,"Who would win in a fight, Iron Man or Captain America?"
5970,General Response,"Iron Man would totally win, his Repulsor Rays are way too strong for Cap to handle."
5971,prompt,"Who would win in a fight, Iron Man or Captain America?"
5972,General Response,"Iron Man would win because he has an entire army of robo-suits, and he was able to fight Cap and Bucky on his own and hold them both off."
5973,prompt,"Who would win in a fight, Iron Man or Captain America?"
5974,General Response,No contest! Iron Man would definitely win a fight with Captain America. I'm all for the Stars and Stripes but I have to go with Tony Stark. He could certainly beat him at a fight to the death of one-liners.
5975,prompt,Would you rather be homeless and have family and friends or live comfortably but entirely alone?
5976,General Response,I would rather live comfortably but live entirely alone. Being homeless would be horrible and dangerous.
5977,prompt,Would you rather be homeless and have family and friends or live comfortably but entirely alone?
5978,General Response,"I'd rather live comfortably but entirely alone , I am an introvert and hermit anyway."
5979,prompt,Would you rather be homeless and have family and friends or live comfortably but entirely alone?
5980,General Response,I would rather live comfortable and alone because I can still control what I get in life. I have tried being homeless before.
5981,prompt,Would you rather be homeless and have family and friends or live comfortably but entirely alone?
5982,General Response,"Being homeless with lots of family and friends would be way better than being alone. It wouldn't necessarily mean living on the streets either. Having friends and family, I could stay on their couches and they'd let me use their showers and wash my clothes. They'd definitely help me get back on my feet."
5983,prompt,Would you rather be homeless and have family and friends or live comfortably but entirely alone?
5984,General Response,If you need me I will be sitting alone in my mansion.
5985,prompt,Where is the most beautiful place near where you live?
5986,General Response,There are many nature areas and I find them all beautiful and enjoyable since I love nature.
5987,prompt,Where is the most beautiful place near where you live?
5988,General Response,Oh there is a waterfall about 20 minutes from where I live which is absolutely beautiful.
5989,prompt,Where is the most beautiful place near where you live?
5990,General Response,"Presque Isle is the most beautiful place with the water, hiking trails, black rocks, and beach."
5991,prompt,Where is the most beautiful place near where you live?
5992,General Response,I like the beach in sabula because it might not be big but the town and the beach are nice. My family likes it.
5993,prompt,Where is the most beautiful place near where you live?
5994,General Response,"Definitely hard to choose! I love near so much awesome stuff. The beaches along Lake Erie and Lake Ontario are probably the best, but I couldn't narrow it down any further than that. Oh, and Letchworth, and Zoar Valley!"
5995,prompt,What was the best invention of the last 50 years?
5996,General Response,The best invention of the last 50 years are the computers and cellphones that Macintosh and Microsoft have made available to the public.
5997,prompt,What was the best invention of the last 50 years?
5998,General Response,The best invention would have to be the personal computer.  Everyone has one and they have so many uses.
5999,prompt,What was the best invention of the last 50 years?
6000,General Response,The best invention of the last 50 years is definitely the internet. The internet has revolutionized communication and the transfer of data. The entire world is literally at your fingertip.
6001,prompt,What was the best invention of the last 50 years?
6002,General Response,"The best invention of the last 50 years is the internet because it opened up a whole new level of communication, even more so than the telephone."
6003,prompt,What was the best invention of the last 50 years?
6004,General Response,"I think the best invention of the last 50 years is the invention of the analog computer. It was quite useful by itself, and led to many more complicated computers that have revolutionized technology."
6005,prompt,"If some of the lesser known holidays were commercialized, what would the commercialization look like?"
6006,General Response,I think this would be a very bad thing. Enough of them are already commercialized and it really cheapens the holiday.
6007,prompt,"If some of the lesser known holidays were commercialized, what would the commercialization look like?"
6008,General Response,I don't know but I'm sure it'd have a Hallmark stamp on it.
6009,prompt,"If some of the lesser known holidays were commercialized, what would the commercialization look like?"
6010,General Response,"I think I would love to see Arbor Day commercialized. It would be really cool if buying and planting trees was the standard, and in turn the planet was a better place."
6011,prompt,"If some of the lesser known holidays were commercialized, what would the commercialization look like?"
6012,General Response,The commercialization would look very nationalistic and with a lot of consumerism. The holidays would focus on spending time with family and friends. The focus would also emphasize food and drinking.
6013,prompt,"If some of the lesser known holidays were commercialized, what would the commercialization look like?"
6014,General Response,"Cards, gifts like every other holiday. They would find some way to sell some kind of knick knack, hat, shirt etc to make money off us"
6015,prompt,What is a controversial opinion you have?
6016,General Response,"My most controversial opinion has got to be the death penalty. On the one hand, it deters crimes like murder and punishes bad people. On the other hand, innocent people sometimes die. Regardless, I think the death penalty is an integral part of our society."
6017,prompt,What is a controversial opinion you have?
6018,General Response,I believe it is a women's right to choose what she can and can't do with her body. It shouldn't be up to someone else to decide.
6019,prompt,What is a controversial opinion you have?
6020,General Response,I believe that Islam is a more dangerous religion than any other. It seems that in this day and age more people are killing each other in the name of Allah than other Abrahamic religions.
6021,prompt,What is a controversial opinion you have?
6022,General Response,I am an atheist. This is very controversial since I live in a small town in the southwest. I actually live in a very small town in West Texas. I also am raising my children with clarity of mind and choose not to maintain the false premise of Santa Claus and other such myths with them. Children are actually very intuitive and it is most easy to maintain reason and truth with them rather than try to betray their logic with mainstream mythology.
6023,prompt,What is a controversial opinion you have?
6024,General Response,I think the fact that I'm pro choice when it comes to abortions is a huge controversial subject for anyone. I probably shouldn't even bring it up now! Its a subject I have a very strong opinion on and others who don't agree might be angered with my opinion.
6025,prompt,What are your three biggest life goals right now?
6026,General Response,"To get my back surgery, to buy a house and to pay off my debts are my 3 biggest goals right now.  I have a severe back problem and surgery will ease the pain, A home would give me security as I get older and paying off my debts would increase my credit score and also give me more financial freedom."
6027,prompt,What are your three biggest life goals right now?
6028,General Response,"The three biggest life goals for me are that I want to become a lawyer, become a Charter Professional Accountant, and just to do good in school."
6029,prompt,What are your three biggest life goals right now?
6030,General Response,"My three biggest life goals right now are to finish my college degree, learn how to cook, and finish watching grey's anatomy. Honestly I think the last one might be the hardest!"
6031,prompt,What are your three biggest life goals right now?
6032,General Response,"The three biggest life goals I have are: complete my masters degree, travel to Europe for the summer, and go skydiving. These three things are all bucket list activities I need to do. I love education, traveling, and facing my fears."
6033,prompt,What are your three biggest life goals right now?
6034,General Response,I'm about to become a first time grandfather so my big goal is to be the best grandfather I can be.  another goal is to retire in a few years and enjoy my retirement.  and my 3rd goal would be to continue in my quest to worry less; I've always been a worrier and it's a real hassle.
6035,prompt,Where and when was the most amazing sunset you have ever seen?
6036,General Response,"Oh man...growing up on the lakes around East Tennessee, amazing sunsets are an every day occurrence!  Any summer evening on the water presents an amazing sunset."
6037,prompt,Where and when was the most amazing sunset you have ever seen?
6038,General Response,"My husband and I used to work at this restaurant together. It was during the summer when we both got off early and the sun was setting. There were so many beautiful colors. Orange, pink, blue, purple, green. After storm sunsets are beautiful too."
6039,prompt,Where and when was the most amazing sunset you have ever seen?
6040,General Response,"The last sunset I remember was in Mexico, it was absolutely beautiful to watch the sunset over the rocks."
6041,prompt,Where and when was the most amazing sunset you have ever seen?
6042,General Response,"My favorite sunset was probably in the Florida Keys when I was younger. I had spent the day fishing with my mom and we got to watch the sunset. When it went over the horizon, since we were looking out over the ocean, I got to see it set all the way down and watch it drop over the horizon. It was so beautiful to watch all the colors change."
6043,prompt,Where and when was the most amazing sunset you have ever seen?
6044,General Response,"The most amazing sunset that I've ever seen was in my boyfriends' own backyard. we watched it sink into the horizon, while sipping on a fruity cocktail and french kissing."
6045,prompt,What was the worst fashion trend that you secretly want to see come back?
6046,General Response,"I want everyone to wear hats, nice hats, not just snapbacks. Think of how classy the world would look!"
6047,prompt,What was the worst fashion trend that you secretly want to see come back?
6048,General Response,"I want the bell bottom pants for men to get back in fashion,they were such a weird trend ."
6049,prompt,What was the worst fashion trend that you secretly want to see come back?
6050,General Response,I'd like to see the Afro again.  That huge impractical puff ball of a hairdo that no hat will fit over!
6051,prompt,What was the worst fashion trend that you secretly want to see come back?
6052,General Response,"Fanny packs are considered by many to be a bad fashion trend, but they are very convenient to use.They have the hands-off convenience of a cross-body purse but can be used by either gender.PLus they are good for jogging and short hikes.Keeping keys in your shoes is not always the best choice."
6053,prompt,What was the worst fashion trend that you secretly want to see come back?
6054,General Response,I have a big hair complex so I wouldn't mind to see the bad fashion trend of big eighties hair to make a comeback!
6055,prompt,What was the worst book you had to read for school? How about the best book you had to read for school?
6056,General Response,"Awe man...A Midsummer Night's Dream...Dude! I know it was supposed to be funny, and I was super smart growing up, but it was way too far over my head at twelve years old."
6057,prompt,What was the worst book you had to read for school? How about the best book you had to read for school?
6058,General Response,"Probably, the worst book I had to read for school was Edgar Allan Poe's The Raven. One of the best books were Langston Hughes's poem ""Life for me hasn't been no crystal stair""."
6059,prompt,What was the worst book you had to read for school? How about the best book you had to read for school?
6060,General Response,"The worst book I had to read for school was probably this book about a vampire child who caused people to fall in love with her after she sucked their blood. The best book I've had to read for school was ""The Hunger Games""."
6061,prompt,What was the worst book you had to read for school? How about the best book you had to read for school?
6062,General Response,"The worst book I ever had to read in school was my math book. Ok, I am just kidding, I know what you meant. Probably, The Grapes of Wrath. At the time it was just long and boring to me. The best book I read was one I got from the book club which was a collection of short horror stories. Man, those were really great! I still remember how thrilling they were to this day."
6063,prompt,What was the worst book you had to read for school? How about the best book you had to read for school?
6064,General Response,The worst book I've read for school would be Absolom! Absolom! by William Faulkner. It is just impossible to get into. The best book I've read would be Green Eggs and Ham. That is a classic that I can get behind.
6065,prompt,Would you rather have overly large hands or very small feet?
6066,General Response,"I would rather have very small feet. They're a lot less noticeable. I think I would be mocked if I had very large hands. Also, a lot of cute shoes only come in smaller sizes anyway!"
6067,prompt,Would you rather have overly large hands or very small feet?
6068,General Response,I would rather have large hands than small feet. I could grab things easier with larger hands.
6069,prompt,Would you rather have overly large hands or very small feet?
6070,General Response,"I've got this image of myself with huge hands like some balloon monster. So, I guess I'd have to say that I'd rather have small feet than overly large hands. You can get away with small feet without anybody noticing. But if you're walking around with massive, block smashing hands, that's going to draw the wrong kind of attention."
6071,prompt,Would you rather have overly large hands or very small feet?
6072,General Response,I'd rather have small feet because they'd be able to be hidden by long skirts if I didn't want them seen.
6073,prompt,Would you rather have overly large hands or very small feet?
6074,General Response,I would rather have overly large hands because very small feet can cause more problems for me than having very large hands.
6075,prompt,How often do you help others? Who do you help? How do you help?
6076,General Response,I am a very helpful person and i help whenever i can and in whatever way i can.
6077,prompt,How often do you help others? Who do you help? How do you help?
6078,General Response,I help others particularly my ex-girlfriend who has a child and whose husband has died. I usually take her out to dinner atleast one time per week or give her supermarket gift cards to help her with feeding her son. I am usually invited to these dinners as well but do not always go. I do not feel I have to help her but in all honesty I still love her.
6079,prompt,How often do you help others? Who do you help? How do you help?
6080,General Response,I help people everyday. I run a whole household with small kids so they always need help
6081,prompt,How often do you help others? Who do you help? How do you help?
6082,General Response,I try to help the homeless at least one time per month. I either volunteer at the local soup kitchen or at the Salvation Army.
6083,prompt,How often do you help others? Who do you help? How do you help?
6084,General Response,"I try to help others any chance I get.  If I see someone struggling with their groceries I will try to lend a hand, or maybe pay for someones groceries if they do not have enough money to cover it all.  I help by just doing one random act of kindness a day."
6085,prompt,"If you could live anywhere on this planet, and take anything that you love with you, where would you choose to live?"
6086,General Response,"If I could live anywhere and with anyone, I would live in Florida with my girlfriend and family."
6087,prompt,"If you could live anywhere on this planet, and take anything that you love with you, where would you choose to live?"
6088,General Response,"I would first of all take my little yorkie, Audrey, who has been with me for 13 years. She loves the beach as much as I do, so I would choose for us to live at my favorite beach, Key West."
6089,prompt,"If you could live anywhere on this planet, and take anything that you love with you, where would you choose to live?"
6090,General Response,If I could live anywhere on this planet I would probably go back to my childhood love. Puget Sound area in Washington state made a great impression on me when I arrived there on my senior year in high school. It was gorgeous and invigorating climate. I have never forgotten its impact.
6091,prompt,"If you could live anywhere on this planet, and take anything that you love with you, where would you choose to live?"
6092,General Response,"The south of France would be hard to beat.  Warm sunshine, sparkling blue water, attractive people.  Good food!  You have to be rich, though."
6093,prompt,"If you could live anywhere on this planet, and take anything that you love with you, where would you choose to live?"
6094,General Response,"I think I would stay in the United states, but move to a small town in the west.  I picture that as being peaceful, and less environmental allergies than are in the East."
6095,prompt,Would you rather have a paid for luxury two-bedroom apartment in a big city of your choice or a free mansion out in the country?
6096,General Response,"A free mansion definitely! The country is a lot quieter, plus you would have a mansion!!"
6097,prompt,Would you rather have a paid for luxury two-bedroom apartment in a big city of your choice or a free mansion out in the country?
6098,General Response,I would love to have a mansion out in the country because I enjoy the peace and quiet.
6099,prompt,Would you rather have a paid for luxury two-bedroom apartment in a big city of your choice or a free mansion out in the country?
6100,General Response,"I would rather have a free mansion in the country because it would have more space and I could have a pool in the back yard.  A paid for luxury apartment in the city wouldn't be terrible, but the lack of space might be annoying."
6101,prompt,Would you rather have a paid for luxury two-bedroom apartment in a big city of your choice or a free mansion out in the country?
6102,General Response,A luxury two bedroom apartment. I would love to live downtown and not have to drive into downtown. I would enjoy the craziness of downtown living for a while. Could you imagine all the good food that would be within walking or delivery distance? I can hardly get pizza delivered in my neighborhood and its not in the middle of nowhere!
6103,prompt,Would you rather have a paid for luxury two-bedroom apartment in a big city of your choice or a free mansion out in the country?
6104,General Response,I would rather have a free luxury apartment in the city because it would be safer than living in a secluded environment where anyone could attack me unnoticed.
6105,prompt,Have you ever saved an animals life? How about a persons life?
6106,General Response,"To my knowledge, I've never saved a person's life. However, I do save animal lives with a decent frequency, as I always take insects outside instead killing them or letting someone else kill them. I have also saved some larger animals in my life, such as toads on a road and a baby bunny my dog found."
6107,prompt,Have you ever saved an animals life? How about a persons life?
6108,General Response,I have saved an animal's life. I found a baby opossum after his mother had been killed by a cat and I raised him until he was old enough to be released. I have probably not saved a human life but if I could I would.
6109,prompt,Have you ever saved an animals life? How about a persons life?
6110,General Response,"Once my dad and I were fishing in our rubber raft and a woman and her husband tipped over their canoe. The woman was wearing a heavy coat, cowboy boots and could not swim. Her husband was trying to save her and himself but he was weighed down by his own clothing and boots. I quickly untied our boat and my dad rowed as fast as he could. Luckily I was able to hang over the boat and reach as far as I could down into the water and reach the womans hair. We rowed them to shore and they were both saved. This was very hard for a 10 year old."
6111,prompt,Have you ever saved an animals life? How about a persons life?
6112,General Response,"I haven't ever saved an animals life, nor a humans life. However, in the moment, I thought I did save a humans life. I was leaving work at night and traveling on the West Seattle bridge. It was empty. I was driving westbound and a car on the other side was traveling eastbound. All of a sudden it started doing barrel rolls and landed right side up right next to the little cement barriers that divide the highway you know? I had came to a screeching halt, ran out and took their pulse. Called 911. Waited with them. A taxi of guys coming back from the bar also pulled over and started praying around the person. It was crazy. They barely had a pulse and weren't using a seatbelt, because they were upside down in the drivers seat. I got a call from the offer closing the investigation like a year later telling me they passed away. It was really sad. I'll never forget that moment. I wish I could've done more."
6113,prompt,Have you ever saved an animals life? How about a persons life?
6114,General Response,"We save animals all the time...they don't call us black sheep farms for nothing!  I recently took in my cousin and her two cats.  The cousin was being abused by her boyfriend and the cats were sick and malnourished.  The cats required some vet visits, but they're both doing great now.  My cousin is learning to stand on her own two feet again, but some days it's like having another kid."
6115,prompt,Would you rather have a third eye or a third ear?
6116,General Response,"I would rather have a third eye. Can you imagine how handy that would be when you are trying to do many things at a time. An example - tonight I was standing at the stove cooking. One of my kids approached me, ""mommy look, mommy see?"" If I had a 3rd eye on the back of my head, I wouldn't need to actually turn around!"
6117,prompt,Would you rather have a third eye or a third ear?
6118,General Response,I would like a third eye so I can see clearer without wearing glasses. I can hear ok with my two ears.
6119,prompt,Would you rather have a third eye or a third ear?
6120,General Response,I would rather have a third eye because it would be more attractive and I would rather see better than hear better.
6121,prompt,Would you rather have a third eye or a third ear?
6122,General Response,I would rather have a third ear because perhaps I could hear beautiful sounds that I miss while listening to other things.
6123,prompt,Would you rather have a third eye or a third ear?
6124,General Response,"A 3rd eye would be pretty hard to hide, so I would have to choose a third ear. That way I could cover it up with my hair or a hat."
6125,prompt,Would you rather lose your ability to speak or have to say everything you are thinking?
6126,General Response,"I would rather lose my ability to speak than be forced to say everything that I am thinking. Nobody is perfect, and not a single person could honestly say they never think something cruel, dark, or inappropriate. I would hate for my thoughts to be made public and risk those thoughts hurting someone I cared about."
6127,prompt,Would you rather lose your ability to speak or have to say everything you are thinking?
6128,General Response,"Oh man, I guess I would rather lose my ability to speak. No one needs to know all the thoughts that go through my head! I would think everyone would feel the same way. Maybe then I could learn to text as fast as my daughter."
6129,prompt,Would you rather lose your ability to speak or have to say everything you are thinking?
6130,General Response,Lose my ability to speak. Now there's a lot of technology to help you communicate so I don't think it would be so bad.
6131,prompt,Would you rather lose your ability to speak or have to say everything you are thinking?
6132,General Response,I would rather lose the ability to speak. I say that because if i say everything that i am thinking i would have no friends or family. I have strong opinions.
6133,prompt,Would you rather lose your ability to speak or have to say everything you are thinking?
6134,General Response,"My son has asked me this before, and I stand by my original answer of losing my ability to speak. I can always sign something, or write something down. But I couldn't undue the hurt feelings or lost friendships due to my big mouth. I can be really moody, too, when I'm sleep deprived, so I'd hate to say something out of anger and hurt someone close to me."
6135,prompt,What is the best thing about traveling? How about the worst thing?
6136,General Response,"Traveling is fun. You get to view different cultures, eat different foods, and meet different people. You also get to see what each place has to offer as far as entertainment is concerned. The worst thing about traveling is the expenses. Sometimes it can get quite expensive."
6137,prompt,What is the best thing about traveling? How about the worst thing?
6138,General Response,The best possible thing about traveling is tasting all the wonderful foods. The worst thing is the cost.
6139,prompt,What is the best thing about traveling? How about the worst thing?
6140,General Response,The best part about traveling is the freedom of enjoying a different place. It is fun to do regular things like go out to eat or shopping but in a different town where people do not know you. The worst thing about traveling is the time it takes to prepare and pack for a trip.
6141,prompt,What is the best thing about traveling? How about the worst thing?
6142,General Response,"The best thing, for me, is the chance to see and experience new things. If I were to travel abroad, I would learn as much of the native culture and history that I could. The worst thing? Apart from being agoraphobic to begin with would be the fear of the unknown. To run into a situation that you hadn't anticipated, so you're left clueless as to how to remove yourself from it."
6143,prompt,What is the best thing about traveling? How about the worst thing?
6144,General Response,"The best thing about traveling is enjoying different sights from the ones you see every day. However, the worst thing is how expensive it could be."
6145,prompt,Would you rather have a dog as a pet or a cat as a pet?
6146,General Response,"I would rather have a dog. Dogs are friendlier, don't need a litter box, and can protect the house."
6147,prompt,Would you rather have a dog as a pet or a cat as a pet?
6148,General Response,I would rather have a dog as a pet because they seem to more consistent on wanting that friendly companionship. They greet you with the goofiest smiles and truly love you unconditionally. It never fails to lift my day when I see my own or someone else's dog be playful and happy.
6149,prompt,Would you rather have a dog as a pet or a cat as a pet?
6150,General Response,"I have actually been really torn between this! I grew up with cats so they are mostly what I know, so naturally cats would be my answer. However my fiance has dogs and when I think about it dogs can be more fun and less cleanup! So I guess Dogs!"
6151,prompt,Would you rather have a dog as a pet or a cat as a pet?
6152,General Response,If I had to choose between having a dog or a cat as a pet I would definitely choose the cat because they're much more self-sufficient. I don't have the kind of life where I can be home to take the dog out every couple hours.
6153,prompt,Would you rather have a dog as a pet or a cat as a pet?
6154,General Response,"I'd rather have a dog, because I find them less disgusting in comparison to cats."
6155,prompt,Would you rather set the table before dinner or clean up after dinner?
6156,General Response,"I'd rather set the table, dishes are the worst chore ever invented! Especially when you are full and just want to relax."
6157,prompt,Would you rather set the table before dinner or clean up after dinner?
6158,General Response,I would rather set the table before dinner because it's easier to deal with clean dishes than dirty ones.
6159,prompt,Would you rather set the table before dinner or clean up after dinner?
6160,General Response,"I would rather set the table before hand. Once dinner is done , I'm usually fat and happy and just want to sit on the couch and not have to do anything.."
6161,prompt,Would you rather set the table before dinner or clean up after dinner?
6162,General Response,I would rather set the table before dinner. The reason I say that is I really dont like doing dishes. Im not very good at it and it always takes me way to long.
6163,prompt,Would you rather set the table before dinner or clean up after dinner?
6164,General Response,"I would rather set the table before dinner than to clean up afterwards. After dinner, it is later in the day and my belly is full of food. This makes me feel lethargic. I would rather do my part of the work while I still have energy. Which would you rather do?"
6165,prompt,Would you rather have a dinosaur as a pet or a unicorn?
6166,General Response,"I would much rather have a unicorn as a pet, dinosaurs have really big teeth, yeah i'll pass on that."
6167,prompt,Would you rather have a dinosaur as a pet or a unicorn?
6168,General Response,"A dinosaur, because it would be really cool to ride around town on the back of a T-Rex."
6169,prompt,Would you rather have a dinosaur as a pet or a unicorn?
6170,General Response,"I would rather have a unicorn, because they're so magical and beautiful. Also, a unicorn can be hidden, a dinosaur would be a lot harder to explain as they've been extinct for a while now."
6171,prompt,Would you rather have a dinosaur as a pet or a unicorn?
6172,General Response,I would love to have a unicorn as a pet! They have magical powers and can heal people and they're mammals so they're cuddly and stuff.
6173,prompt,Would you rather have a dinosaur as a pet or a unicorn?
6174,General Response,I would rather have a unicorn for a pet because it would be more peaceful. A dinosaur would be more likely to attack at random.
6175,prompt,Are you where you thought you would be at this point in your life?
6176,General Response,"I surely am not where I thought I would be. I'm happy I guess, have a decent paying job but the work is hard and hours are long. I thought I would have a house for my family."
6177,prompt,Are you where you thought you would be at this point in your life?
6178,General Response,I don't really think this is where I thought I would be at my age but I guess it's where I'm supposed to be. I have no regrets but I suppose I would've done a few things differently.
6179,prompt,Are you where you thought you would be at this point in your life?
6180,General Response,"No I'm definitely not where I want to be at this point in my life. I always thought by 38 years old I would have been married with kids working in a job surrounded by family, friends, etc. Instead, after my marriage fell apart 3 years ago my entire life has changed, not for the worse but seemed to have pushed me back in the progress to where I wanted to be."
6181,prompt,Are you where you thought you would be at this point in your life?
6182,General Response,I was where I thought I shouldve been until I got hurt at work twice and had two surgeries. I was a teacher and they illegally took my contract after two open comp cases. So I was whee I should have been ten yrs into my career but now I stepped back to a job I had before I taught fulltime.
6183,prompt,Are you where you thought you would be at this point in your life?
6184,General Response,"Nowhere near it, but given I'm only 20 I only have childish dreams in regards to where I thought I would be."
6185,prompt,Would you rather have to crawl everywhere or run everywhere?
6186,General Response,I'd rather run everywhere because I'd get there faster and I'd be fit and probably have really nice legs.
6187,prompt,Would you rather have to crawl everywhere or run everywhere?
6188,General Response,I would rather run everywhere because crawling usually hurts a lot on your knees.
6189,prompt,Would you rather have to crawl everywhere or run everywhere?
6190,General Response,definitely crawl everywhere you get to take more in versus if youre running
6191,prompt,Would you rather have to crawl everywhere or run everywhere?
6192,General Response,"I would much rather run,  I am not patient enough to move at a crawling pace."
6193,prompt,Would you rather have to crawl everywhere or run everywhere?
6194,General Response,I would rather run everywhere than crawl because then i would feel that i'm in perfect control of my motions and time.
6195,prompt,Would you rather have everyone know the details of your finances or the details of your love life?
6196,General Response,I would rather have people know the details of my finance instead of my love life. I don't mind people knowing how much money I make or where my debts are. I keep this part of my life very clean. I would not like people knowing who I am dating for sleeping with.
6197,prompt,Would you rather have everyone know the details of your finances or the details of your love life?
6198,General Response,I would rather have everyone know the details of my finances than the details of my love life because I find that my love life is simply more personal and more revealing about myself and my husband. Either would not be pleasant for sure!
6199,prompt,Would you rather have everyone know the details of your finances or the details of your love life?
6200,General Response,well both are super private but I rather they know the details of my love life
6201,prompt,Would you rather have everyone know the details of your finances or the details of your love life?
6202,General Response,I have no financial details to speak of so they can know that. My love life is none of their business what we do behind clothes doors.
6203,prompt,Would you rather have everyone know the details of your finances or the details of your love life?
6204,General Response,"If I had to choose between the two, I'd go with finances. I don't mind sharing details about my professional life and how much I make, but my love life is personal and something I'd want to keep quiet."
6205,prompt,What would you want your last meal to be if you were on death row?
6206,General Response,I would ask for filet mignon and some smoked salmon.  I have really good memories of dinners with my favorite people with these items on the menu.
6207,prompt,What would you want your last meal to be if you were on death row?
6208,General Response,"I would want my last meal on death row to be a steak along with some a baked potato and asparagus because it's so delicious, I would eat it any time."
6209,prompt,What would you want your last meal to be if you were on death row?
6210,General Response,"The red pill for sure. That way I could fight my way out of an unfair execution. I would never need to be executed, I'm unsure anyone should be."
6211,prompt,What would you want your last meal to be if you were on death row?
6212,General Response,I would eat a whole pizza if given the chance on death row. To me it is the most comforting food.
6213,prompt,What would you want your last meal to be if you were on death row?
6214,General Response,"I would want a full on buffet. Fried chicken, macaroni and cheese, chocolate cake, spicy wings, and for sure sushi."
6215,prompt,Do you prefer traveling alone or with a group?
6216,General Response,"I prefer traveling alone. This way I can explore, meet new people, and do virtually whatever I want."
6217,prompt,Do you prefer traveling alone or with a group?
6218,General Response,I prefer to travel alone so I can set my own plans and do what I want to do.
6219,prompt,Do you prefer traveling alone or with a group?
6220,General Response,I would much rather travel alone. I want to stop when I want and not be on a schedule.
6221,prompt,Do you prefer traveling alone or with a group?
6222,General Response,"That is tough, because I could enjoy either one equally. I'd say, for the sake of it, that I'd prefer to travel with a group. As a female, I'd feel safer with numbers, and it would allow me to interact with adults which I don't get enough of, in my opinion. Plus, if I needed some alone time I could excuse myself, whereas if I were traveling alone it would be harder to just go make a bunch of friends from random strangers! Can you imagine?"
6223,prompt,Do you prefer traveling alone or with a group?
6224,General Response,"I don't like groups; it's just my personality. the group would have to be very small for be to be in it.  On the other hand, traveling alone wouldn't be ideal either because it could get very frustrating.  The best option for me would be to travel with my wife; just the two of us.  But if I had to choose between being in a group, or being alone, I'd definitely travel alone.  At the age of 61, I'm tired of big-mouth arrogant ""know it all"" people who can ruin things in a group.  all it takes is one ""bad apple"" to ruin a good experience.  I'd rather go solo."
6225,prompt,Do you prefer to watch movies in the theater or in the comfort of your own home?
6226,General Response,"I prefer to watch movies in my own home, where I am more comfortable. I am anti-social and do not like being around crowds."
6227,prompt,Do you prefer to watch movies in the theater or in the comfort of your own home?
6228,General Response,I prefer to watch movies in a theater as long as it is a private screening. That would be great.
6229,prompt,Do you prefer to watch movies in the theater or in the comfort of your own home?
6230,General Response,"I prefer to watch in my home.  When I'm home I can relax, take off my bra and shoes climb up on my bed, get all comfortable and fall asleep before the beginning credits roll.  Much cheaper too."
6231,prompt,Do you prefer to watch movies in the theater or in the comfort of your own home?
6232,General Response,"I'd rather watch a movie in the theater because the screen is so big, you can get snacks and slushies, and it's a good date activity with my wife."
6233,prompt,Do you prefer to watch movies in the theater or in the comfort of your own home?
6234,General Response,At home. It's much more relaxing and I can fix any problems I have to make it perfect.
6235,prompt,"When you travel do you prefer a single carry on backpack, or a full armada of luggage?"
