Utterance_ID,Conversation_ID,No_Of_Turns,Turn_ID
3108,1459,1,1
3109,1460,1,0
3110,1460,1,1
3111,1461,1,0
3112,1461,1,1
3113,1462,1,0
3114,1462,1,1
3115,1463,1,0
3116,1463,1,1
3117,1464,1,0
3118,1464,1,1
3119,1465,1,0
3120,1465,1,1
3121,1466,1,0
3122,1466,1,1
3123,1467,1,0
3124,1467,1,1
3125,1468,1,0
3126,1468,1,1
3127,1469,1,0
3128,1469,1,1
3129,1470,1,0
3130,1470,1,1
3131,1471,1,0
3132,1471,1,1
3133,1472,1,0
3134,1472,1,1
3135,1473,1,0
3136,1473,1,1
3137,1474,1,0
3138,1474,1,1
3139,1475,1,0
3140,1475,1,1
3141,1476,1,0
3142,1476,1,1
3143,1477,1,0
3144,1477,1,1
3145,1478,1,0
3146,1478,1,1
3147,1479,1,0
3148,1479,1,1
3149,1480,1,0
3150,1480,1,1
3151,1481,1,0
3152,1481,1,1
3153,1482,1,0
3154,1482,1,1
3155,1483,1,0
3156,1483,1,1
3157,1484,1,0
3158,1484,1,1
3159,1485,1,0
3160,1485,1,1
3161,1486,1,0
3162,1486,1,1
3163,1487,1,0
3164,1487,1,1
3165,1488,1,0
3166,1488,1,1
3167,1489,1,0
3168,1489,1,1
3169,1490,1,0
3170,1490,1,1
3171,1491,1,0
3172,1491,1,1
3173,1492,1,0
3174,1492,1,1
3175,1493,1,0
3176,1493,1,1
3177,1494,1,0
3178,1494,1,1
3179,1495,1,0
3180,1495,1,1
3181,1496,1,0
3182,1496,1,1
3183,1497,1,0
3184,1497,1,1
3185,1498,1,0
3186,1498,1,1
3187,1499,1,0
3188,1499,1,1
3189,1500,1,0
3190,1500,1,1
3191,1501,1,0
3192,1501,1,1
3193,1502,1,0
3194,1502,1,1
3195,1503,1,0
3196,1503,1,1
3197,1504,1,0
3198,1504,1,1
3199,1505,1,0
3200,1505,1,1
3201,1506,1,0
3202,1506,1,1
3203,1507,1,0
3204,1507,1,1
3205,1508,1,0
3206,1508,1,1
3207,1509,1,0
3208,1509,1,1
3209,1510,1,0
3210,1510,1,1
3211,1511,1,0
3212,1511,1,1
3213,1512,1,0
3214,1512,1,1
3215,1513,1,0
3216,1513,1,1
3217,1514,1,0
3218,1514,1,1
3219,1515,1,0
3220,1515,1,1
3221,1516,1,0
3222,1516,1,1
3223,1517,1,0
3224,1517,1,1
3225,1518,1,0
3226,1518,1,1
3227,1519,1,0
3228,1519,1,1
3229,1520,1,0
3230,1520,1,1
3231,1521,1,0
3232,1521,1,1
3233,1522,1,0
3234,1522,1,1
3235,1523,1,0
3236,1523,1,1
3237,1524,1,0
3238,1524,1,1
3239,1525,1,0
3240,1525,1,1
3241,1526,1,0
3242,1526,1,1
3243,1527,1,0
3244,1527,1,1
3245,1528,1,0
3246,1528,1,1
3247,1529,1,0
3248,1529,1,1
3249,1530,1,0
3250,1530,1,1
3251,1531,1,0
3252,1531,1,1
3253,1532,1,0
3254,1532,1,1
3255,1533,1,0
3256,1533,1,1
3257,1534,1,0
3258,1534,1,1
3259,1535,1,0
3260,1535,1,1
3261,1536,1,0
3262,1536,1,1
3263,1537,1,0
3264,1537,1,1
3265,1538,1,0
3266,1538,1,1
3267,1539,1,0
3268,1539,1,1
3269,1540,1,0
3270,1540,1,1
3271,1541,1,0
3272,1541,1,1
3273,1542,1,0
3274,1542,1,1
3275,1543,1,0
3276,1543,1,1
3277,1544,1,0
3278,1544,1,1
3279,1545,1,0
3280,1545,1,1
3281,1546,1,0
3282,1546,1,1
3283,1547,1,0
3284,1547,1,1
3285,1548,1,0
3286,1548,1,1
3287,1549,1,0
3288,1549,1,1
3289,1550,1,0
3290,1550,1,1
3291,1551,1,0
3292,1551,1,1
3293,1552,1,0
3294,1552,1,1
3295,1553,1,0
3296,1553,1,1
3297,1554,1,0
3298,1554,1,1
3299,1555,1,0
3300,1555,1,1
3301,1556,1,0
3302,1556,1,1
3303,1557,1,0
3304,1557,1,1
3305,1558,1,0
3306,1558,1,1
3307,1559,1,0
3308,1559,1,1
3309,1560,1,0
3310,1560,1,1
3311,1561,1,0
3312,1561,1,1
3313,1562,1,0
3314,1562,1,1
3315,1563,1,0
3316,1563,1,1
3317,1564,1,0
3318,1564,1,1
3319,1565,1,0
3320,1565,1,1
3321,1566,1,0
3322,1566,1,1
3323,1567,1,0
3324,1567,1,1
3325,1568,1,0
3326,1568,1,1
3327,1569,1,0
3328,1569,1,1
3329,1570,1,0
3330,1570,1,1
3331,1571,1,0
3332,1571,1,1
3333,1572,1,0
3334,1572,1,1
3335,1573,1,0
3336,1573,1,1
3337,1574,1,0
3338,1574,1,1
3339,1575,1,0
3340,1575,1,1
3341,1576,1,0
3342,1576,1,1
3343,1577,1,0
3344,1577,1,1
3345,1578,1,0
3346,1578,1,1
3347,1579,1,0
3348,1579,1,1
3349,1580,1,0
3350,1580,1,1
3351,1581,1,0
3352,1581,1,1
3353,1582,1,0
3354,1582,1,1
3355,1583,1,0
3356,1583,1,1
3357,1584,1,0
3358,1584,1,1
3359,1585,1,0
3360,1585,1,1
3361,1586,1,0
3362,1586,1,1
3363,1587,1,0
3364,1587,1,1
3365,1588,1,0
3366,1588,1,1
3367,1589,1,0
3368,1589,1,1
3369,1590,1,0
3370,1590,1,1
3371,1591,1,0
3372,1591,1,1
3373,1592,1,0
3374,1592,1,1
3375,1593,1,0
3376,1593,1,1
3377,1594,1,0
3378,1594,1,1
3379,1595,1,0
3380,1595,1,1
3381,1596,1,0
3382,1596,1,1
3383,1597,1,0
3384,1597,1,1
3385,1598,1,0
3386,1598,1,1
3387,1599,1,0
3388,1599,1,1
3389,1600,1,0
3390,1600,1,1
3391,1601,1,0
3392,1601,1,1
3393,1602,1,0
3394,1602,1,1
3395,1603,1,0
3396,1603,1,1
3397,1604,1,0
3398,1604,1,1
3399,1605,1,0
3400,1605,1,1
3401,1606,1,0
3402,1606,1,1
3403,1607,1,0
3404,1607,1,1
3405,1608,1,0
3406,1608,1,1
3407,1609,1,0
3408,1609,1,1
3409,1610,1,0
3410,1610,1,1
3411,1611,1,0
3412,1611,1,1
3413,1612,1,0
3414,1612,1,1
3415,1613,1,0
3416,1613,1,1
3417,1614,1,0
3418,1614,1,1
3419,1615,1,0
3420,1615,1,1
3421,1616,1,0
3422,1616,1,1
3423,1617,1,0
3424,1617,1,1
3425,1618,1,0
3426,1618,1,1
3427,1619,1,0
3428,1619,1,1
3429,1620,1,0
3430,1620,1,1
3431,1621,1,0
3432,1621,1,1
3433,1622,1,0
3434,1622,1,1
3435,1623,1,0
3436,1623,1,1
3437,1624,1,0
3438,1624,1,1
3439,1625,1,0
3440,1625,1,1
3441,1626,1,0
3442,1626,1,1
3443,1627,1,0
3444,1627,1,1
3445,1628,1,0
3446,1628,1,1
3447,1629,1,0
3448,1629,1,1
3449,1630,1,0
3450,1630,1,1
3451,1631,1,0
3452,1631,1,1
3453,1632,1,0
3454,1632,1,1
3455,1633,1,0
3456,1633,1,1
3457,1634,1,0
3458,1634,1,1
3459,1635,1,0
3460,1635,1,1
3461,1636,1,0
3462,1636,1,1
3463,1637,1,0
3464,1637,1,1
3465,1638,1,0
3466,1638,1,1
3467,1639,1,0
3468,1639,1,1
3469,1640,1,0
3470,1640,1,1
3471,1641,1,0
3472,1641,1,1
3473,1642,1,0
3474,1642,1,1
3475,1643,1,0
3476,1643,1,1
3477,1644,1,0
3478,1644,1,1
3479,1645,1,0
3480,1645,1,1
3481,1646,1,0
3482,1646,1,1
3483,1647,1,0
3484,1647,1,1
3485,1648,1,0
3486,1648,1,1
3487,1649,1,0
3488,1649,1,1
3489,1650,1,0
3490,1650,1,1
3491,1651,1,0
3492,1651,1,1
3493,1652,1,0
3494,1652,1,1
3495,1653,1,0
3496,1653,1,1
3497,1654,1,0
3498,1654,1,1
3499,1655,1,0
3500,1655,1,1
3501,1656,1,0
3502,1656,1,1
3503,1657,1,0
3504,1657,1,1
3505,1658,1,0
3506,1658,1,1
3507,1659,1,0
3508,1659,1,1
3509,1660,1,0
3510,1660,1,1
3511,1661,1,0
3512,1661,1,1
3513,1662,1,0
3514,1662,1,1
3515,1663,1,0
3516,1663,1,1
3517,1664,1,0
3518,1664,1,1
3519,1665,1,0
3520,1665,1,1
3521,1666,1,0
3522,1666,1,1
3523,1667,1,0
3524,1667,1,1
3525,1668,1,0
3526,1668,1,1
3527,1669,1,0
3528,1669,1,1
3529,1670,1,0
3530,1670,1,1
3531,1671,1,0
3532,1671,1,1
3533,1672,1,0
3534,1672,1,1
3535,1673,1,0
3536,1673,1,1
3537,1674,1,0
3538,1674,1,1
3539,1675,1,0
3540,1675,1,1
3541,1676,1,0
3542,1676,1,1
3543,1677,1,0
3544,1677,1,1
3545,1678,1,0
3546,1678,1,1
3547,1679,1,0
3548,1679,1,1
3549,1680,1,0
3550,1680,1,1
3551,1681,1,0
3552,1681,1,1
3553,1682,1,0
3554,1682,1,1
3555,1683,1,0
3556,1683,1,1
3557,1684,1,0
3558,1684,1,1
3559,1685,1,0
3560,1685,1,1
3561,1686,1,0
3562,1686,1,1
3563,1687,1,0
3564,1687,1,1
3565,1688,1,0
3566,1688,1,1
3567,1689,1,0
3568,1689,1,1
3569,1690,1,0
3570,1690,1,1
3571,1691,1,0
3572,1691,1,1
3573,1692,1,0
3574,1692,1,1
3575,1693,1,0
3576,1693,1,1
3577,1694,1,0
3578,1694,1,1
3579,1695,1,0
3580,1695,1,1
3581,1696,1,0
3582,1696,1,1
3583,1697,1,0
3584,1697,1,1
3585,1698,1,0
3586,1698,1,1
3587,1699,1,0
3588,1699,1,1
3589,1700,1,0
3590,1700,1,1
3591,1701,1,0
3592,1701,1,1
3593,1702,1,0
3594,1702,1,1
3595,1703,1,0
3596,1703,1,1
3597,1704,1,0
3598,1704,1,1
3599,1705,1,0
3600,1705,1,1
3601,1706,1,0
3602,1706,1,1
3603,1707,1,0
3604,1707,1,1
3605,1708,1,0
3606,1708,1,1
3607,1709,1,0
3608,1709,1,1
3609,1710,1,0
3610,1710,1,1
3611,1711,1,0
3612,1711,1,1
3613,1712,1,0
3614,1712,1,1
3615,1713,1,0
3616,1713,1,1
3617,1714,1,0
3618,1714,1,1
3619,1715,1,0
3620,1715,1,1
3621,1716,1,0
3622,1716,1,1
3623,1717,1,0
3624,1717,1,1
3625,1718,1,0
3626,1718,1,1
3627,1719,1,0
3628,1719,1,1
3629,1720,1,0
3630,1720,1,1
3631,1721,1,0
3632,1721,1,1
3633,1722,1,0
3634,1722,1,1
3635,1723,1,0
3636,1723,1,1
3637,1724,1,0
3638,1724,1,1
3639,1725,1,0
3640,1725,1,1
3641,1726,1,0
3642,1726,1,1
3643,1727,1,0
3644,1727,1,1
3645,1728,1,0
3646,1728,1,1
3647,1729,1,0
3648,1729,1,1
3649,1730,1,0
3650,1730,1,1
3651,1731,1,0
3652,1731,1,1
3653,1732,1,0
3654,1732,1,1
3655,1733,1,0
3656,1733,1,1
3657,1734,1,0
3658,1734,1,1
3659,1735,1,0
3660,1735,1,1
3661,1736,1,0
3662,1736,1,1
3663,1737,1,0
3664,1737,1,1
3665,1738,1,0
3666,1738,1,1
3667,1739,1,0
3668,1739,1,1
3669,1740,1,0
3670,1740,1,1
3671,1741,1,0
3672,1741,1,1
3673,1742,1,0
3674,1742,1,1
3675,1743,1,0
3676,1743,1,1
3677,1744,1,0
3678,1744,1,1
3679,1745,1,0
3680,1745,1,1
3681,1746,1,0
3682,1746,1,1
3683,1747,1,0
3684,1747,1,1
3685,1748,1,0
3686,1748,1,1
3687,1749,1,0
3688,1749,1,1
3689,1750,1,0
3690,1750,1,1
3691,1751,1,0
3692,1751,1,1
3693,1752,1,0
3694,1752,1,1
3695,1753,1,0
3696,1753,1,1
3697,1754,1,0
3698,1754,1,1
3699,1755,1,0
3700,1755,1,1
3701,1756,1,0
3702,1756,1,1
3703,1757,1,0
3704,1757,1,1
3705,1758,1,0
3706,1758,1,1
3707,1759,1,0
3708,1759,1,1
3709,1760,1,0
3710,1760,1,1
3711,1761,1,0
3712,1761,1,1
3713,1762,1,0
3714,1762,1,1
3715,1763,1,0
3716,1763,1,1
3717,1764,1,0
3718,1764,1,1
3719,1765,1,0
3720,1765,1,1
3721,1766,1,0
3722,1766,1,1
3723,1767,1,0
3724,1767,1,1
3725,1768,1,0
3726,1768,1,1
3727,1769,1,0
3728,1769,1,1
3729,1770,1,0
3730,1770,1,1
3731,1771,1,0
3732,1771,1,1
3733,1772,1,0
3734,1772,1,1
3735,1773,1,0
3736,1773,1,1
3737,1774,1,0
3738,1774,1,1
3739,1775,1,0
3740,1775,1,1
3741,1776,1,0
3742,1776,1,1
3743,1777,1,0
3744,1777,1,1
3745,1778,1,0
3746,1778,1,1
3747,1779,1,0
3748,1779,1,1
3749,1780,1,0
3750,1780,1,1
3751,1781,1,0
3752,1781,1,1
3753,1782,1,0
3754,1782,1,1
3755,1783,1,0
3756,1783,1,1
3757,1784,1,0
3758,1784,1,1
3759,1785,1,0
3760,1785,1,1
3761,1786,1,0
3762,1786,1,1
3763,1787,1,0
3764,1787,1,1
3765,1788,1,0
3766,1788,1,1
3767,1789,1,0
3768,1789,1,1
3769,1790,1,0
3770,1790,1,1
3771,1791,1,0
3772,1791,1,1
3773,1792,1,0
3774,1792,1,1
3775,1793,1,0
3776,1793,1,1
3777,1794,1,0
3778,1794,1,1
3779,1795,1,0
3780,1795,1,1
3781,1796,1,0
3782,1796,1,1
3783,1797,1,0
3784,1797,1,1
3785,1798,1,0
3786,1798,1,1
3787,1799,1,0
3788,1799,1,1
3789,1800,1,0
3790,1800,1,1
3791,1801,1,0
3792,1801,1,1
3793,1802,1,0
3794,1802,1,1
3795,1803,1,0
3796,1803,1,1
3797,1804,1,0
3798,1804,1,1
3799,1805,1,0
3800,1805,1,1
3801,1806,1,0
3802,1806,1,1
3803,1807,1,0
3804,1807,1,1
3805,1808,1,0
3806,1808,1,1
3807,1809,1,0
3808,1809,1,1
3809,1810,1,0
3810,1810,1,1
3811,1811,1,0
3812,1811,1,1
3813,1812,1,0
3814,1812,1,1
3815,1813,1,0
3816,1813,1,1
3817,1814,1,0
3818,1814,1,1
3819,1815,1,0
3820,1815,1,1
3821,1816,1,0
3822,1816,1,1
3823,1817,1,0
3824,1817,1,1
3825,1818,1,0
3826,1818,1,1
3827,1819,1,0
3828,1819,1,1
3829,1820,1,0
3830,1820,1,1
3831,1821,1,0
3832,1821,1,1
3833,1822,1,0
3834,1822,1,1
3835,1823,1,0
3836,1823,1,1
3837,1824,1,0
3838,1824,1,1
3839,1825,1,0
3840,1825,1,1
3841,1826,1,0
3842,1826,1,1
3843,1827,1,0
3844,1827,1,1
3845,1828,1,0
3846,1828,1,1
3847,1829,1,0
3848,1829,1,1
3849,1830,1,0
3850,1830,1,1
3851,1831,1,0
3852,1831,1,1
3853,1832,1,0
3854,1832,1,1
3855,1833,1,0
3856,1833,1,1
3857,1834,1,0
3858,1834,1,1
3859,1835,1,0
3860,1835,1,1
3861,1836,1,0
3862,1836,1,1
3863,1837,1,0
3864,1837,1,1
3865,1838,1,0
3866,1838,1,1
3867,1839,1,0
3868,1839,1,1
3869,1840,1,0
3870,1840,1,1
3871,1841,1,0
3872,1841,1,1
3873,1842,1,0
3874,1842,1,1
3875,1843,1,0
3876,1843,1,1
3877,1844,1,0
3878,1844,1,1
3879,1845,1,0
3880,1845,1,1
3881,1846,1,0
3882,1846,1,1
3883,1847,1,0
3884,1847,1,1
3885,1848,1,0
3886,1848,1,1
3887,1849,1,0
3888,1849,1,1
3889,1850,1,0
3890,1850,1,1
3891,1851,1,0
3892,1851,1,1
3893,1852,1,0
3894,1852,1,1
3895,1853,1,0
3896,1853,1,1
3897,1854,1,0
3898,1854,1,1
3899,1855,1,0
3900,1855,1,1
3901,1856,1,0
3902,1856,1,1
3903,1857,1,0
3904,1857,1,1
3905,1858,1,0
3906,1858,1,1
3907,1859,1,0
3908,1859,1,1
3909,1860,1,0
3910,1860,1,1
3911,1861,1,0
3912,1861,1,1
3913,1862,1,0
3914,1862,1,1
3915,1863,1,0
3916,1863,1,1
3917,1864,1,0
3918,1864,1,1
3919,1865,1,0
3920,1865,1,1
3921,1866,1,0
3922,1866,1,1
3923,1867,1,0
3924,1867,1,1
3925,1868,1,0
3926,1868,1,1
3927,1869,1,0
3928,1869,1,1
3929,1870,1,0
3930,1870,1,1
3931,1871,1,0
3932,1871,1,1
3933,1872,1,0
3934,1872,1,1
3935,1873,1,0
3936,1873,1,1
3937,1874,1,0
3938,1874,1,1
3939,1875,1,0
3940,1875,1,1
3941,1876,1,0
3942,1876,1,1
3943,1877,1,0
3944,1877,1,1
3945,1878,1,0
3946,1878,1,1
3947,1879,1,0
3948,1879,1,1
3949,1880,1,0
3950,1880,1,1
3951,1881,1,0
3952,1881,1,1
3953,1882,1,0
3954,1882,1,1
3955,1883,1,0
3956,1883,1,1
3957,1884,1,0
3958,1884,1,1
3959,1885,1,0
3960,1885,1,1
3961,1886,1,0
3962,1886,1,1
3963,1887,1,0
3964,1887,1,1
3965,1888,1,0
3966,1888,1,1
3967,1889,1,0
3968,1889,1,1
3969,1890,1,0
3970,1890,1,1
3971,1891,1,0
3972,1891,1,1
3973,1892,1,0
3974,1892,1,1
3975,1893,1,0
3976,1893,1,1
3977,1894,1,0
3978,1894,1,1
3979,1895,1,0
3980,1895,1,1
3981,1896,1,0
3982,1896,1,1
3983,1897,1,0
3984,1897,1,1
3985,1898,1,0
3986,1898,1,1
3987,1899,1,0
3988,1899,1,1
3989,1900,1,0
3990,1900,1,1
3991,1901,1,0
3992,1901,1,1
3993,1902,1,0
3994,1902,1,1
3995,1903,1,0
3996,1903,1,1
3997,1904,1,0
3998,1904,1,1
3999,1905,1,0
4000,1905,1,1
4001,1906,1,0
4002,1906,1,1
4003,1907,1,0
4004,1907,1,1
4005,1908,1,0
4006,1908,1,1
4007,1909,1,0
4008,1909,1,1
4009,1910,1,0
4010,1910,1,1
4011,1911,1,0
4012,1911,1,1
4013,1912,1,0
4014,1912,1,1
4015,1913,1,0
4016,1913,1,1
4017,1914,1,0
4018,1914,1,1
4019,1915,1,0
4020,1915,1,1
4021,1916,1,0
4022,1916,1,1
4023,1917,1,0
4024,1917,1,1
4025,1918,1,0
4026,1918,1,1
4027,1919,1,0
4028,1919,1,1
4029,1920,1,0
4030,1920,1,1
4031,1921,1,0
4032,1921,1,1
4033,1922,1,0
4034,1922,1,1
4035,1923,1,0
4036,1923,1,1
4037,1924,1,0
4038,1924,1,1
4039,1925,1,0
4040,1925,1,1
4041,1926,1,0
4042,1926,1,1
4043,1927,1,0
4044,1927,1,1
4045,1928,1,0
4046,1928,1,1
4047,1929,1,0
4048,1929,1,1
4049,1930,1,0
4050,1930,1,1
4051,1931,1,0
4052,1931,1,1
4053,1932,1,0
4054,1932,1,1
4055,1933,1,0
4056,1933,1,1
4057,1934,1,0
4058,1934,1,1
4059,1935,1,0
4060,1935,1,1
4061,1936,1,0
4062,1936,1,1
4063,1937,1,0
4064,1937,1,1
4065,1938,1,0
4066,1938,1,1
4067,1939,1,0
4068,1939,1,1
4069,1940,1,0
4070,1940,1,1
4071,1941,1,0
4072,1941,1,1
4073,1942,1,0
4074,1942,1,1
4075,1943,1,0
4076,1943,1,1
4077,1944,1,0
4078,1944,1,1
4079,1945,1,0
4080,1945,1,1
4081,1946,1,0
4082,1946,1,1
4083,1947,1,0
4084,1947,1,1
4085,1948,1,0
4086,1948,1,1
4087,1949,1,0
4088,1949,1,1
4089,1950,1,0
4090,1950,1,1
4091,1951,1,0
4092,1951,1,1
4093,1952,1,0
4094,1952,1,1
4095,1953,1,0
4096,1953,1,1
4097,1954,1,0
4098,1954,1,1
4099,1955,1,0
4100,1955,1,1
4101,1956,1,0
4102,1956,1,1
4103,1957,1,0
4104,1957,1,1
4105,1958,1,0
4106,1958,1,1
4107,1959,1,0
4108,1959,1,1
4109,1960,1,0
4110,1960,1,1
4111,1961,1,0
4112,1961,1,1
4113,1962,1,0
4114,1962,1,1
4115,1963,1,0
4116,1963,1,1
4117,1964,1,0
4118,1964,1,1
4119,1965,1,0
4120,1965,1,1
4121,1966,1,0
4122,1966,1,1
4123,1967,1,0
4124,1967,1,1
4125,1968,1,0
4126,1968,1,1
4127,1969,1,0
4128,1969,1,1
4129,1970,1,0
4130,1970,1,1
4131,1971,1,0
4132,1971,1,1
4133,1972,1,0
4134,1972,1,1
4135,1973,1,0
4136,1973,1,1
4137,1974,1,0
4138,1974,1,1
4139,1975,1,0
4140,1975,1,1
4141,1976,1,0
4142,1976,1,1
4143,1977,1,0
4144,1977,1,1
4145,1978,1,0
4146,1978,1,1
4147,1979,1,0
4148,1979,1,1
4149,1980,1,0
4150,1980,1,1
4151,1981,1,0
4152,1981,1,1
4153,1982,1,0
4154,1982,1,1
4155,1983,1,0
4156,1983,1,1
4157,1984,1,0
4158,1984,1,1
4159,1985,1,0
4160,1985,1,1
4161,1986,1,0
4162,1986,1,1
4163,1987,1,0
4164,1987,1,1
4165,1988,1,0
4166,1988,1,1
4167,1989,1,0
4168,1989,1,1
4169,1990,1,0
4170,1990,1,1
4171,1991,1,0
4172,1991,1,1
4173,1992,1,0
4174,1992,1,1
4175,1993,1,0
4176,1993,1,1
4177,1994,1,0
4178,1994,1,1
4179,1995,1,0
4180,1995,1,1
4181,1996,1,0
4182,1996,1,1
4183,1997,1,0
4184,1997,1,1
4185,1998,1,0
4186,1998,1,1
4187,1999,1,0
4188,1999,1,1
4189,2000,1,0
4190,2000,1,1
4191,2001,1,0
4192,2001,1,1
4193,2002,1,0
4194,2002,1,1
4195,2003,1,0
4196,2003,1,1
4197,2004,1,0
4198,2004,1,1
4199,2005,1,0
4200,2005,1,1
4201,2006,1,0
4202,2006,1,1
4203,2007,1,0
4204,2007,1,1
4205,2008,1,0
4206,2008,1,1
4207,2009,1,0
4208,2009,1,1
4209,2010,1,0
4210,2010,1,1
4211,2011,1,0
4212,2011,1,1
4213,2012,1,0
4214,2012,1,1
4215,2013,1,0
4216,2013,1,1
4217,2014,1,0
4218,2014,1,1
4219,2015,1,0
4220,2015,1,1
4221,2016,1,0
4222,2016,1,1
4223,2017,1,0
4224,2017,1,1
4225,2018,1,0
4226,2018,1,1
4227,2019,1,0
4228,2019,1,1
4229,2020,1,0
4230,2020,1,1
4231,2021,1,0
4232,2021,1,1
4233,2022,1,0
4234,2022,1,1
4235,2023,1,0
4236,2023,1,1
4237,2024,1,0
4238,2024,1,1
4239,2025,1,0
4240,2025,1,1
4241,2026,1,0
4242,2026,1,1
4243,2027,1,0
4244,2027,1,1
4245,2028,1,0
4246,2028,1,1
4247,2029,1,0
4248,2029,1,1
4249,2030,1,0
4250,2030,1,1
4251,2031,1,0
4252,2031,1,1
4253,2032,1,0
4254,2032,1,1
4255,2033,1,0
4256,2033,1,1
4257,2034,1,0
4258,2034,1,1
4259,2035,1,0
4260,2035,1,1
4261,2036,1,0
4262,2036,1,1
4263,2037,1,0
4264,2037,1,1
4265,2038,1,0
4266,2038,1,1
4267,2039,1,0
4268,2039,1,1
4269,2040,1,0
4270,2040,1,1
4271,2041,1,0
4272,2041,1,1
4273,2042,1,0
4274,2042,1,1
4275,2043,1,0
4276,2043,1,1
4277,2044,1,0
4278,2044,1,1
4279,2045,1,0
4280,2045,1,1
4281,2046,1,0
4282,2046,1,1
4283,2047,1,0
4284,2047,1,1
4285,2048,1,0
4286,2048,1,1
4287,2049,1,0
4288,2049,1,1
4289,2050,1,0
4290,2050,1,1
4291,2051,1,0
4292,2051,1,1
4293,2052,1,0
4294,2052,1,1
4295,2053,1,0
4296,2053,1,1
4297,2054,1,0
4298,2054,1,1
4299,2055,1,0
4300,2055,1,1
4301,2056,1,0
4302,2056,1,1
4303,2057,1,0
4304,2057,1,1
4305,2058,1,0
4306,2058,1,1
4307,2059,1,0
4308,2059,1,1
4309,2060,1,0
4310,2060,1,1
4311,2061,1,0
4312,2061,1,1
4313,2062,1,0
4314,2062,1,1
4315,2063,1,0
4316,2063,1,1
4317,2064,1,0
4318,2064,1,1
4319,2065,1,0
4320,2065,1,1
4321,2066,1,0
4322,2066,1,1
4323,2067,1,0
4324,2067,1,1
4325,2068,1,0
4326,2068,1,1
4327,2069,1,0
4328,2069,1,1
4329,2070,1,0
4330,2070,1,1
4331,2071,1,0
4332,2071,1,1
4333,2072,1,0
4334,2072,1,1
4335,2073,1,0
4336,2073,1,1
4337,2074,1,0
4338,2074,1,1
4339,2075,1,0
4340,2075,1,1
4341,2076,1,0
4342,2076,1,1
4343,2077,1,0
4344,2077,1,1
4345,2078,1,0
4346,2078,1,1
4347,2079,1,0
4348,2079,1,1
4349,2080,1,0
4350,2080,1,1
4351,2081,1,0
4352,2081,1,1
4353,2082,1,0
4354,2082,1,1
4355,2083,1,0
4356,2083,1,1
4357,2084,1,0
4358,2084,1,1
4359,2085,1,0
4360,2085,1,1
4361,2086,1,0
4362,2086,1,1
4363,2087,1,0
4364,2087,1,1
4365,2088,1,0
4366,2088,1,1
4367,2089,1,0
4368,2089,1,1
4369,2090,1,0
4370,2090,1,1
4371,2091,1,0
4372,2091,1,1
4373,2092,1,0
4374,2092,1,1
4375,2093,1,0
4376,2093,1,1
4377,2094,1,0
4378,2094,1,1
4379,2095,1,0
4380,2095,1,1
4381,2096,1,0
4382,2096,1,1
4383,2097,1,0
4384,2097,1,1
4385,2098,1,0
4386,2098,1,1
4387,2099,1,0
4388,2099,1,1
4389,2100,1,0
4390,2100,1,1
4391,2101,1,0
4392,2101,1,1
4393,2102,1,0
4394,2102,1,1
4395,2103,1,0
4396,2103,1,1
4397,2104,1,0
4398,2104,1,1
4399,2105,1,0
4400,2105,1,1
4401,2106,1,0
4402,2106,1,1
4403,2107,1,0
4404,2107,1,1
4405,2108,1,0
4406,2108,1,1
4407,2109,1,0
4408,2109,1,1
4409,2110,1,0
4410,2110,1,1
4411,2111,1,0
4412,2111,1,1
4413,2112,1,0
4414,2112,1,1
4415,2113,1,0
4416,2113,1,1
4417,2114,1,0
4418,2114,1,1
4419,2115,1,0
4420,2115,1,1
4421,2116,1,0
4422,2116,1,1
4423,2117,1,0
4424,2117,1,1
4425,2118,1,0
4426,2118,1,1
4427,2119,1,0
4428,2119,1,1
4429,2120,1,0
4430,2120,1,1
4431,2121,1,0
4432,2121,1,1
4433,2122,1,0
4434,2122,1,1
4435,2123,1,0
4436,2123,1,1
4437,2124,1,0
4438,2124,1,1
4439,2125,1,0
4440,2125,1,1
4441,2126,1,0
4442,2126,1,1
4443,2127,1,0
4444,2127,1,1
4445,2128,1,0
4446,2128,1,1
4447,2129,1,0
4448,2129,1,1
4449,2130,1,0
4450,2130,1,1
4451,2131,1,0
4452,2131,1,1
4453,2132,1,0
4454,2132,1,1
4455,2133,1,0
4456,2133,1,1
4457,2134,1,0
4458,2134,1,1
4459,2135,1,0
4460,2135,1,1
4461,2136,1,0
4462,2136,1,1
4463,2137,1,0
4464,2137,1,1
4465,2138,1,0
4466,2138,1,1
4467,2139,1,0
4468,2139,1,1
4469,2140,1,0
4470,2140,1,1
4471,2141,1,0
4472,2141,1,1
4473,2142,1,0
4474,2142,1,1
4475,2143,1,0
4476,2143,1,1
4477,2144,1,0
4478,2144,1,1
4479,2145,1,0
4480,2145,1,1
4481,2146,1,0
4482,2146,1,1
4483,2147,1,0
4484,2147,1,1
4485,2148,1,0
4486,2148,1,1
4487,2149,1,0
4488,2149,1,1
4489,2150,1,0
4490,2150,1,1
4491,2151,1,0
4492,2151,1,1
4493,2152,1,0
4494,2152,1,1
4495,2153,1,0
4496,2153,1,1
4497,2154,1,0
4498,2154,1,1
4499,2155,1,0
4500,2155,1,1
4501,2156,1,0
4502,2156,1,1
4503,2157,1,0
