HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.slot0,Input.slot1,Answer.comments,Answer.general,Answer.question,Answer.similar,Answer.specific,Approve,Reject
3UY4PIS8QR6OZYZQIPCTV4D7RZJ1NC,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3TR2532VIQGQ9E7WZZ1KLDJTB9T6JD,A2ZOM62DKMSWDK,Approved,Sun May 07 17:40:09 PDT 2017,Sun May 07 17:42:51 PDT 2017,Mon May 22 17:42:51 PDT 2017,Mon May 08 17:00:53 PDT 2017,,,162,100% (26/26),100% (16/16),0% (0/0),I really enjoyed,Hidden Figures,Love these! Can I do more?,"I've haven't seen the movie yet, but I will certainly watch it when it comes to cable TV.","It's got some great actresses in it, but I don't remember their names; who were they?",That's the movie that won the Best Picture Oscar this year.,It's about African American women mathematicians who made a big contribution to the U.S. space exploration program.,,
3ZQA3IO31BC6HJZ2J4C6ATDCH9O1OR,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,34J10VATJGKNOL6AWQUIFHLKYU7QI7,A2YE2I9DYV9OKW,Approved,Sat May 06 16:44:33 PDT 2017,Sat May 06 16:50:39 PDT 2017,Sun May 21 16:50:39 PDT 2017,Sun May 07 12:04:19 PDT 2017,,,366,100% (145/145),100% (110/110),0% (0/0),I really get confused by some of,Dr Who,NA,"Time travel stories tend to be complicated to begin with, and a lot of writers can resist the temptation to go even further in overcomplicating things.",Is it the time travel stuff that confuses you or something else?,"I think they try to be too clever with all the ""timey wimey"" stuff, I'm not sure it even all adds up.",I think the show is so much better when it just does self-contained episodic sci-fi stories that make sense.,,
3ZQA3IO31BC6HJZ2J4C6ATDCH9O1OR,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,351SEKWQS13FVVSWCJMQ7BL2WO1MDD,A3PB0KSWXYUEAY,Approved,Sat May 06 15:57:48 PDT 2017,Sat May 06 16:00:35 PDT 2017,Sun May 21 16:00:35 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,167,100% (64/64),100% (30/30),0% (0/0),I really get confused by some of,Dr Who,no,Did you know there are over 26 seasons of Dr.Who?,Really? Have you watched all the episodes?,I do not like most TV shows produced by the British.,"I really get confused by most British TV shows, especially Dr Who. I would not see the movie either.",,
3ZQA3IO31BC6HJZ2J4C6ATDCH9O1OR,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3IJXV6UZ1Y5N0MLA95JIK7VPUG6IRX,A31681CCEVDIH3,Approved,Sat May 06 14:57:13 PDT 2017,Sat May 06 15:11:44 PDT 2017,Sun May 21 15:11:44 PDT 2017,Sun May 07 12:04:20 PDT 2017,,,871,100% (17/17),0% (0/0),0% (0/0),I really get confused by some of,Dr Who,,Have you seen all of the seasons?,"Was anything else confusing to you about it, I know I've been confused the whole time, too.","Do you, which parts?","Me too, are you talking about Peter Capaldi's debut?",,
3XAOZ9UYRZC92VCIYH4AZY8CWA5Q1N,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3H7XDTSHKDDECRW1IBTLMUQQ7J7WG2,A34QZDSTKZ3JO9,Approved,Sun May 07 20:01:34 PDT 2017,Sun May 07 20:02:39 PDT 2017,Mon May 22 20:02:39 PDT 2017,Mon May 08 17:00:53 PDT 2017,,,65,100% (206/206),0% (0/0),0% (0/0),I really disliked,The Walking Dead,,I guess some people don't care for horror.,What is it in particular you don't like?,I love that show!,I'm a huge zombie fan though.,,
3XAOZ9UYRZC92VCIYH4AZY8CWA5Q1N,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3IGI0VL6486CHA4LETF6VKM15SMNOF,A8MFZOKZ7DV0X,Approved,Sat May 06 19:32:15 PDT 2017,Sat May 06 19:35:06 PDT 2017,Sun May 21 19:35:06 PDT 2017,Sun May 07 13:33:17 PDT 2017,,,171,100% (18/18),100% (4/4),0% (0/0),I really disliked,The Walking Dead,na,"All you hear from fans of the show is how great it is. Me, I think it's a waste of film.",Why were you even watching that garbage? Is it still on AMC?,I don't care for The Walking Dead either. I don't understand it,"I tried to watch a few times, but I just can't seem to get into it. Too far fetched to me.",,
3XAOZ9UYRZC92VCIYH4AZY8CWA5Q1N,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3WMINLGALCP4O2DTFK1AEE8KH70ACH,A3PB0KSWXYUEAY,Approved,Sat May 06 15:19:27 PDT 2017,Sat May 06 15:22:06 PDT 2017,Sun May 21 15:22:06 PDT 2017,Sun May 07 13:33:17 PDT 2017,,,159,100% (64/64),100% (30/30),0% (0/0),I really disliked,The Walking Dead,no,"The franchise has made books, films and even music. Did you know that?",Do the blood and guts from the zombies bother you?,I would rather read the comic books than watch the TV show if I had to choose.,Both the TV show and the comic book did not appeal to me.,,
3JVP4ZJHDPDWE83HPQV1CRYG08II09,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3570Y55XZQ5I1WR1XCB97RB6IR7GYL,A34QZDSTKZ3JO9,Approved,Sun May 07 19:59:34 PDT 2017,Sun May 07 20:01:34 PDT 2017,Mon May 22 20:01:34 PDT 2017,Mon May 08 17:00:53 PDT 2017,,,120,100% (206/206),0% (0/0),0% (0/0),I really got confused by,Lost,,The whole ending confused the heck out of me.,What do you think happened?,I think everyone got confused.,I didn't know what was happening on that island.,,
3JVP4ZJHDPDWE83HPQV1CRYG08II09,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,36ZN444YTSKK39TUHD2EQCQKJTOIOQ,A3PB0KSWXYUEAY,Approved,Sat May 06 15:35:14 PDT 2017,Sat May 06 15:37:40 PDT 2017,Sun May 21 15:37:40 PDT 2017,Sun May 07 13:33:17 PDT 2017,,,146,100% (64/64),100% (30/30),0% (0/0),I really got confused by,Lost,no,Most sci-fi shows are not really interesting to me.,Really? How many episodes did you watch?,Lost was a long show and was pretty confusing.,"I really liked the show, but the ending was terrible. Did you read the bad reviews it got?",,
3JVP4ZJHDPDWE83HPQV1CRYG08II09,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3VFJCI1K40L94VFFJHJFZVI9F4SRGU,A1T0ND039EWAVV,Approved,Sun May 07 20:10:18 PDT 2017,Sun May 07 20:11:50 PDT 2017,Mon May 22 20:11:50 PDT 2017,Mon May 08 17:00:53 PDT 2017,,,92,100% (2/2),0% (0/0),0% (0/0),I really got confused by,Lost,"I did enjoy the hit, I love talking television","A lot of people were really into that show, and if I'm not mistaken it ended a little crazy.","I love shows that involve a good mystery, and from what I know of the show there were some mysteries involved. Maybe I should have given it more of a chance.",I think I've only seen a few episodes,I get confused too by those shows that involve intricate plots between a lot of people.,,
3IH9TRB0FBKWLXOZL9Z1QWHQ50OI1C,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,37WLF8U1WQCLKYDEHK1WMSJ6QXI6KZ,A2YE2I9DYV9OKW,Approved,Sat May 06 14:58:04 PDT 2017,Sat May 06 15:04:21 PDT 2017,Sun May 21 15:04:21 PDT 2017,Sun May 07 12:04:18 PDT 2017,,,377,100% (145/145),100% (110/110),0% (0/0),I really got confused by,Momento,NA,Out-of-order storytelling is tough. Even when it's done well it's can be hard to engage with.,Did you understand how the main character changed everything by writing on the photo?,Memento does have a really hard-to-follow plot structure.,"I thought that the backwards structure made for a lot of compelling scenes, but I had a hard time keeping straight what was real and what the main character was making up or misremembering.",,
3IH9TRB0FBKWLXOZL9Z1QWHQ50OI1C,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3FPRZHYEPZT03QK8XMH5HYI3W4S3VH,A8MFZOKZ7DV0X,Approved,Sat May 06 19:35:06 PDT 2017,Sat May 06 19:38:21 PDT 2017,Sun May 21 19:38:21 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,195,100% (18/18),100% (4/4),0% (0/0),I really got confused by,Momento,no,"Nowadays, they'll make just about any type of movie. They're just trying to make a buck.","Can you give me some details about the movie, or possibly let me borrow it if you own it?",I've honestly never heard of that movie. It doesn't seem to be interesting though.,A momento is sort of like a memory to me. So I'd assume that's what the movie is.,,
3IH9TRB0FBKWLXOZL9Z1QWHQ50OI1C,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3P59JYT76M6W5GK0OR3LX6PQT54T28,A3PB0KSWXYUEAY,Approved,Sat May 06 14:50:58 PDT 2017,Sat May 06 14:53:01 PDT 2017,Sun May 21 14:53:01 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,123,100% (64/64),100% (30/30),0% (0/0),I really got confused by,Momento,no,I like going to the movies to watch new films rather than wait to rent them.,Really? What was confusing about the movie?,Momento was a hard movie to follow.,Christopher Nolan played a great role in that movie.,,
3LXX8KJXPWUO6O2XNHRZPZVVFLB9O7,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,36NEMU28XGZE41SNTERGZZAN347MWM,A3PB0KSWXYUEAY,Approved,Sat May 06 16:05:06 PDT 2017,Sat May 06 16:07:20 PDT 2017,Sun May 21 16:07:20 PDT 2017,Sun May 07 13:33:16 PDT 2017,,,134,100% (64/64),100% (30/30),0% (0/0),I really enjoyed,Star Trek,no,I like Star Wars more than Star Trek. Do you agree?,Really? Did you enjoy the movies more than the TV shows?,Star Trek was better to me as a comic. Did you ever read it?,William Shatner is one of my favorite actors. Did you like him in Star Trek as Captian Kirk?,,
3LXX8KJXPWUO6O2XNHRZPZVVFLB9O7,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3KGTPGBS6Y7B5TZPOWTV22BSCJG2UD,A2YE2I9DYV9OKW,Approved,Sat May 06 16:24:18 PDT 2017,Sat May 06 16:28:20 PDT 2017,Sun May 21 16:28:20 PDT 2017,Sun May 07 12:04:19 PDT 2017,,,242,100% (145/145),100% (110/110),0% (0/0),I really enjoyed,Star Trek,NA,"I've been a fan of most incarnations of Star Trek, ever since I started watching original series reruns as a kid.",What did you think of Captain Kirk as a character?,I thought Star Trek was a fun action romp.,"I thought the time travel element was a bit silly, I would have preferred a straight reboot.",,
3LXX8KJXPWUO6O2XNHRZPZVVFLB9O7,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3L4PIM1GQU29QM0FDN5L6VPDK0FRYP,A2ZOM62DKMSWDK,Approved,Sun May 07 17:33:47 PDT 2017,Sun May 07 17:37:56 PDT 2017,Mon May 22 17:37:56 PDT 2017,Mon May 08 17:00:53 PDT 2017,,,249,100% (26/26),100% (16/16),0% (0/0),I really enjoyed,Star Trek,"Yes, I enjoyed this. Can I do more?",They made at least four Star Trek movies with William Shatner as Captain Kirk.,Do you have a favorite Star Trek series or movie?,"Then you must be what they call a ""trekkie!""","The very first series, with William Shatner as Captain Kirk, is the best I think.",,
3D3B8GE892C6ROEY2H4EEZ0LPQ79PO,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,33JKGHPFYDGOH7J91D0T3GXWASVMNN,A34A7MN2SKHWUC,Approved,Sat May 06 14:36:25 PDT 2017,Sat May 06 14:41:01 PDT 2017,Sun May 21 14:41:01 PDT 2017,Sun May 07 12:04:17 PDT 2017,,,276,100% (1/1),0% (0/0),0% (0/0),I really enjoyed,The Wizard of Oz,Fun hit!,"I love all the colorful scenes in the movie, especially when they first get to the Emerald City.  What's your favorite scene in the movie?","Glenda, the good witch, has some good advice for Dorothy.   Did you like any of the advice for the other characters?","That's one of my favorite movies, too.  Which characters do you like?","I like the fact that it's a musical.  I like the song ""If I only had a brain"".  Do you have a favorite song in the movie?",,
3D3B8GE892C6ROEY2H4EEZ0LPQ79PO,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3F6KKYWMNCNLDDDWOK1QKQA21E4DNX,A34MRQ1OP87XC6,Approved,Sat May 06 14:40:26 PDT 2017,Sat May 06 14:45:37 PDT 2017,Sun May 21 14:45:37 PDT 2017,Sun May 07 12:04:17 PDT 2017,,,311,100% (24/24),100% (21/21),0% (0/0),I really enjoyed,The Wizard of Oz,,My favorite part was when the witch died.,I like the wiz that Michael Jackson and Diana Ross played in.,I like Dorothy clicked her red hills.,The music that was played was awesome.,,
3D3B8GE892C6ROEY2H4EEZ0LPQ79PO,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3I7DHKZYGOMEL8LMBQ0UE9D1M6RF5R,A2YE2I9DYV9OKW,Approved,Sat May 06 15:20:29 PDT 2017,Sat May 06 15:25:31 PDT 2017,Sun May 21 15:25:31 PDT 2017,Sun May 07 12:04:17 PDT 2017,,,302,100% (145/145),100% (110/110),0% (0/0),I really enjoyed,The Wizard of Oz,NA,The world of Oz has a really unique flavor that's different from other fantasy or fairy tale stories.,"What did you think of the Cowardly Lion's ""who put the ape in apricot?"" song?","I'm generally not a fan of musicals, but this is one I also enjoy quite a bit.","A lot of the characters really pop off the screen, I loved the scarecrow right from the start, and his makeup is great.",,
3R5OYNIC2CUPB3NC0N9V5Z1XJXATP8,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3AUQQEL7U6F4MYLBEZZMF0KWTT6V0E,A3EEWSPD9OA2U0,Approved,Sun May 07 12:06:07 PDT 2017,Sun May 07 12:14:44 PDT 2017,Mon May 22 12:14:44 PDT 2017,Mon May 08 17:00:53 PDT 2017,,,517,100% (1/1),0% (0/0),0% (0/0),I really liked,Elf,NA,"It can be hard to hit the right note in Christmas comedy movies. Do you like Christmas movies, or Christmas-themed movies in particular?",Are you a big Will Farrell fan? Did you like Anchorman?,"I'm not sure I've heard heard another person say that about ""Elf."" You have to admit it was a strange movie.",It got surprisingly high ratings on Rotten Tomatoes. It is also an ideal movie for young children.,,
3R5OYNIC2CUPB3NC0N9V5Z1XJXATP8,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3I02618YA1S7X00VQU47YFJLNT7PUM,A3PB0KSWXYUEAY,Approved,Sat May 06 16:07:22 PDT 2017,Sat May 06 16:09:22 PDT 2017,Sun May 21 16:09:22 PDT 2017,Sun May 07 13:33:18 PDT 2017,,,120,100% (64/64),100% (30/30),0% (0/0),I really liked,Elf,no,Most Christmas movies are not as funny as Elf in my opinion. Do you think any other movies have been funnier?,Really? What do you think about Elf's?,Elf was a great movie to see around Christmas.,Will Ferrel is one of my favorite actors. Do you like any other movies with him?,,
3R5OYNIC2CUPB3NC0N9V5Z1XJXATP8,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3PH3VY7DJMJE38R683HA716WI8SZWJ,A8MFZOKZ7DV0X,Approved,Sat May 06 19:11:23 PDT 2017,Sat May 06 19:14:55 PDT 2017,Sun May 21 19:14:55 PDT 2017,Sun May 07 13:33:18 PDT 2017,,,212,100% (18/18),100% (4/4),0% (0/0),I really liked,Elf,no,I thought it was funny how big he was compared to everyone else. It really made me laugh.,Are you a fan of Will Ferrell? I think he's hilarious.,"I liked that movie too, it's a really good movie for children around Christmas.",It's one of my favorite movies. I went to the movies and watched it when it first came out.,,
341YLJU21IK3AI6V4DZFVFRVX62I2T,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3EO896NRAXHWBCI8VC9DWNB7VGUTJZ,A3PB0KSWXYUEAY,Approved,Sat May 06 15:46:53 PDT 2017,Sat May 06 15:49:07 PDT 2017,Sun May 21 15:49:07 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,134,100% (64/64),100% (30/30),0% (0/0),I really laughed when I watched,The Big Bang Theory,no,The TV show seems like the same episode over and over again to me.,Did you know there are ten seasons. Have you watched all of them?,Sheldon is my favorite character on that show.,"I am not a big fan of science, but this comedy lets me enjoy science. Do you like science?",,
341YLJU21IK3AI6V4DZFVFRVX62I2T,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3JPSL1DZ5TLNF6AK4AAOUP2WGBHAN2,AO7Z6X2XCHDR0,Approved,Sat May 06 18:26:04 PDT 2017,Sat May 06 18:37:04 PDT 2017,Sun May 21 18:37:04 PDT 2017,Sun May 07 12:04:16 PDT 2017,,,660,100% (1/1),0% (0/0),0% (0/0),I really laughed when I watched,The Big Bang Theory,No,"""The Big Bang Theory"" has been pretty consistent, in terms of staying funny and watchable. There have been other long-running TV shows that had trouble maintaining that kind of quality.","What character in ""The Big Bang Theory"" do you like best, or relate to the most closely?","I've been watching it just for the past couple of years, both reruns and new episodes, and It's fascinating to watch the characters grow over time, but still be hilarious.","""The Big Bang Theory"" writers do an excellent job of making the characters likable, in general, even though most people probably don't have a bunch of friends who are geniuses.",,
341YLJU21IK3AI6V4DZFVFRVX62I2T,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3QJOXOW4XKDKN16W8EXADT3NW07MEB,A3I2VUYA3P3ILI,Approved,Sat May 06 21:03:49 PDT 2017,Sat May 06 21:12:27 PDT 2017,Sun May 21 21:12:27 PDT 2017,Sun May 07 12:04:16 PDT 2017,,,518,100% (1/1),0% (0/0),0% (0/0),I really laughed when I watched,The Big Bang Theory,No,How I Met your Mother is also a really good sitcom.,Did you see last nights episode? How did you feel about Sheldon and Amy splitting up?,Sheldon is definitely the funniest character.,"Surprisingly, the guys in the cast are a lot less awkward in person.",,
3XJOUITW8UCABFOR00OK54R7OTWTQZ,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,382M9COHEI1309B5HGOW43KH9M5EUQ,A3PB0KSWXYUEAY,Approved,Sat May 06 15:15:05 PDT 2017,Sat May 06 15:17:12 PDT 2017,Sun May 21 15:17:12 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,127,100% (64/64),100% (30/30),0% (0/0),I really laughed when I watched,Modern Family,no,ABC does not have many hit comedy shows that are better than this one.,What do you think about Sofia Vergada the Spanish actress?,"I just started watching it, are all the episodes funny?",Ed O'Neill is a good actor and was really funny on Married...with Children.,,
3XJOUITW8UCABFOR00OK54R7OTWTQZ,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3K772S5NP9XYVN5LHHHXLOVRFE9HEY,A23CTGXNDDW5LC,Approved,Sat May 06 23:11:55 PDT 2017,Sat May 06 23:16:25 PDT 2017,Sun May 21 23:16:25 PDT 2017,Mon May 08 17:00:54 PDT 2017,,,270,100% (6/6),0% (0/0),0% (0/0),I really laughed when I watched,Modern Family,,I really like the mockumentary format of storytelling. I think it works great for sitcoms.,Who is your favorite character?,I really love Modern Family. The show has such a great balance of both humor and heart.,Cam and Mitchell are my favorite couple on the show. They're hilarious and also offer such positive representation of gay love.,,
3XJOUITW8UCABFOR00OK54R7OTWTQZ,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,3NLZY2D53QBPEMEGHTRV7XDCFY4LQJ,A8MFZOKZ7DV0X,Approved,Sat May 06 19:41:31 PDT 2017,Sat May 06 19:45:25 PDT 2017,Sun May 21 19:45:25 PDT 2017,Sun May 07 13:33:20 PDT 2017,,,234,100% (18/18),100% (4/4),0% (0/0),I really laughed when I watched,Modern Family,no,I love the lady from Everybody Loves Raymond. She is perfect for the role. Funny as can be.,I just wish it was on re runs more often. Do you what channels they play on?,It is pretty funny. I never watched it until here recently.,"I always wondered what was wrong with Breck, or Brick, whatever his name is. He seems to have an issue.",,
3JHB4BPSFKURR0FD2UJ3E4QVUMT9QF,395K4VYE029Z6M20ENX5GZXUF6X651,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books",$0.25 ,Sat May 06 14:33:57 PDT 2017,3,BatchId:2793793;OriginalHitTemplateId:920937336;,3600,1296000,Sat May 13 14:33:57 PDT 2017,,,39GAF6DQWSM4TN6TAI3MT536YKDV1G,A3G7MT35USI40L,Approved,Sat May 06 19:11:11 PDT 2017,Sat May 06 19:18:31 PDT 2017,Sun May 21 19:18:31 PDT 2017,Mon May 08 17:00:54 PDT 2017,,,440,100% (3/3),0% (0/0),0% (0/0),I really like,The Simpsons,"This was cool! Thanks so much, best of luck in your endeavors!",Do you like other animated cartoons? Which ones are your faves?,They've been a favorite of mine for a very long time. Lisa Simpson actually was my inspiration for learning Saxophone. Do you play any instruments?,Cool! Who's your favorite character?,"They've been running for such a long time. As everyone says, the Simpsons have done it!",,
