UniqueID,DialogueActs,Texts
01215,continuation,"Yeah, it's easy to be paranoid, sure, but I think they are definitely up to something. It's too great a temptation for the powers that be to just ignore altogether. You know they're in cahoots with these tech companies somehow, to some extent."
01216,elaboration,"Well, I used to tend to believe in the old saying, ""If you haven't done anything wrong, you don't have anything to worry about,"" except that I think the suspicion and anxiety people feel has gone beyond the norm somehow and made everyone a suspect."
01217,joking_sarcastic,"Anyone that talks to themselves as a regular habit is definitely dealing with some issues. At least, that's what I was saying to myself last night while I was eating dinner alone."
01218,change,"Maybe in the future, conversational agents won't do that."
01219,continuation,"Oh no, I don't want them listening to me!"
01220,elaboration,I'm concerned about that too. I have reservations about people hearing what I do in my own house.
01221,joking_sarcastic,"Heh, they aren't going to hear much interesting if they spy on me."
01222,change,"I should check the mailbox, actually! Maybe I have mail."
01223,continuation,"Easy there, I'm not that paranoid."
01224,elaboration,"Heh, I know it's overblown, but I am still worried. You can never be too careful."
01225,joking_sarcastic,Chemtrails! My teeth are picking up radio signals! The president's a puppet! Not a metaphor; He's a literal wooden Marionett brought to life! Illuminati confirmed!
01226,change,I think dogs are better pets anyway.
01227,continuation,Everyone's really out to get you in this modern age.
01228,elaboration,There won't be any privacy for anyone.
01229,joking_sarcastic,You're probably being spied on by your cat too.
01230,change,"So be careful out there. You wouldn't want to get hurt. If you did, you'd have to go to the hospital, and it seems like insurance costs are rising sky high lately."
01231,continuation,"Oh, and your breaks. Never know when something could go wrong with those. Actually, it's a good idea to get your whole car checked out, and the locks on your doors too."
01232,elaboration,"I mean, the world is a dangerous place, you never know who's out to get you, or how they'll do it. It never hurts to be cautious. It never hurts to be prepared even if 99% of the time everything is just fine. Gotta stay safe, man."
01233,joking_sarcastic,"Break open your condoms to make sure there are no microchips in there. Those things will collect your sperm and upload them to the internet to create a race of anatomically correct super digital clone men! I mean, they won't do much, 'cause they'll be stuck online, but it'll be weird."
01234,change,"I guess it doesn't matter. Those things don't work half the time anyway, so they probably aren't listening. You know what else never seems to work half the time? Cellphones these days. Seems like every one I get breaks on me. What kind of phone do you use?"
01235,continuation,"As long as you're friend isn't threatening their companies, or society or whatever, I think it'll be alright.  That's assuming they're even listening at all. He's probably just being paranoid."
01236,elaboration,"You don't think he's threatening anyone, or plotting a bombing or anything like that right? I guess the NSA or FBI or whoever might be scared of that, even if you're joking. Or if he's talking about switching toa different company or system, or something. Yeah, that sort of thing might make the manufacturer nervous as well."
01237,joking_sarcastic,"Unless he's got a bunch of middle school kids tied up in his basement that are screaming to get out, I don't think he has much to worry about. And even if he does, their screams will be so muffled by the time they get to the listening devices, they probably won't even hear!"
01238,change,"I do enjoy the new cable system where you can talk to your remote, that's really handy."
01239,continuation,"I really just ask it to play music or make a shopping list, how about you?"
01240,elaboration,There are so many different kinds of those which one do you think is best?
01241,joking_sarcastic,I hope not but you never know what they are listening for!
01242,change,Can they even be afraid?
01243,continuation,"I don't think so, I just don't like being listened to."
01244,elaboration,Maybe so. It's possible that they'd be alarmed by what I have to say.
01245,joking_sarcastic,"Oh yeah, the hyperintelligent machines are afraid of us humans."
01246,change,"Maybe, what were other short-lived fads?"
01247,continuation,"Yeah, maybe they'll die off."
01248,elaboration,I don't think so. I think they'll catch on and become ubiquitous.
01249,joking_sarcastic,"What, robots that can barely speak coherrently won't catch on too well?"
01250,change,What about cameras for the yard and driveway?
01251,continuation,"Not only are they a fad, I think they may be a waste of money."
01252,elaboration,Plus who knows who will get to hear what is being said in your house! Maybe the government.
01253,joking_sarcastic,At least you could play it back to listen and you'd never forget anything!
01254,change,I need the money to buy a new phone anyway.
01255,continuation,They don't really seem to do a lot of useful things
01256,elaboration,But a lot of new technology seems fairly useless at first.
01257,joking_sarcastic,"I mean, the first guy to bring fire home probably burned his cave down."
01258,change,What else do you want for Christmas?
01259,continuation,It's not just a talking box. It's a listening box!
01260,elaboration,That's an oversimplification. It can also respond to commands and answer questions.
01261,joking_sarcastic,I'd love a talking box! Finally someone who I can relate to.
01262,change,"I think I'd rather get a new smart phone though, mine is getting old."
01263,continuation,It's a novel idea that might have a lot of unexpected uses.
01264,elaboration,Maybe it could help in a pinch when you have your hands full and need a quick answer.
01265,joking_sarcastic,You might find it's more useful than a silent hollow box.
01266,change,"Well, think of how much the government spies on your already."
01267,continuation,I think you're supposed to be able to ask for trivia or weird facts and it will know the answers to anything.
01268,elaboration,I don't think I'd like the idea of someone spying on me from afar.
01269,joking_sarcastic,What if it started to turn into something like the car in the movie Christine?
01270,change,I think it would be fabulous if they advanced technology enough to where the computer could actually assume our thoughts and order us dinner or movie tickets.
01271,continuation,I think the agents are extremely helpful. They are listening but it is not detrimental to your lifestyle.
01272,elaboration,They simply interpret what you are saying and are there to improve verbal and nonverbal human and computer interactions.
01273,joking_sarcastic,"What if they seemed to get really upset when you are complaining about the speed of your computer and they began to criticize you on behalf of Windows 8, lol."
01274,change,"Hm, but maybe in the future there'll be good conversational agents someday."
01275,continuation,"Oh yeah, they're so annoying! I definitely don't want one anywhere near me."
01276,elaboration,"Yeah, I can see what you mean. I don't like being listened to."
01277,joking_sarcastic,"What, you don't want a robot that listens to your every word?"
01278,change,I wouldn't trust those things at all. I think it would be better to just get an app that reminds you of dates and stuff. So much more simple. What do you use anyway? Android or iOS? Don't tell me you have a Windows Phone or something?
01279,continuation,"I want someone who can understand what I'm saying! Not a dumb robot who I constantly have to repeat myself to, and which doesn't understand the complexities of speech!"
01280,elaboration,"They'd probably have a hard time understanding what you're saying. They could be listening to you even when you think they're off, recording sensitive information. And they have annoying robotic voices. They don't sound human at all. I don't like them one bit."
01281,joking_sarcastic,"I can't imagine any way they could be worse. Yet, I'm sure some hotshot at Microsoft or Amazon is getting payed big money to figure that out. Maybe they'll make Alexa or Cortana learn to start nagging us, like bitter wives we can't have sex with. Then they'll develop a way for us to be able to have sex with them, but Alexa and Cortana will always make excuses like ""I'm busy"" or ""I need to recharge my batteries."" Yeah, that'll be the day."
01282,change,"It seems like this is the way things are going, though. Maybe in a few years it will be like cell phones and it will seem weird to NOT have them."
01283,continuation,"I mean obviously they ARE listening, because otherwise how would they know that you're talking to them? But they're supposed to just ignore it unless it's relevant to what they're programmed to respond to."
01284,elaboration,"It's probably no big deal. But then you hear about how the NSA just has a giant database of intercepted conversations and you start to wonder whether they'd be able to collect what these things hear, too, you know?"
01285,joking_sarcastic,It would be convenient for when I need the pod bay doors opened.
01286,change,"Heck, who doesn't need a best friend period? I had a friend from England who I used to talk to all the time, but she cut me off. I don't know why, but she completely ghosted me. It kind of hurt. Has anyone ever ghosted you like that?"
01287,continuation,You have someone to talk to who will always listen and never get mad at you. It's like having a best friend who will never die or abandon you. What's not to love?
01288,elaboration,"I get that you're a little concerned about how it may be listening to you even when you're unaware, but if you treat it like another person this won't be an issue. I mean, you wouldn't talk badly about your real, human friends behind their backs would you? So don't do that with it either. Play nice, and everything will be fine."
01289,joking_sarcastic,"And then maybe after a few years of getting to know one another, your friendship will blossom into something... More? Get a vacuum cleaner attatchment and maybe, just maybe, you'll get lucky, huh? Make sure to use protection, pal, you don't want a half-man, half-IBM abomination running around pooping out motor oil and screaming like a broken alarm clock. You know, maybe get a dog first. Learn responsibility, then have your inhuman beast baby."
01290,change,"I'd like to be friends with a robot, not a computer."
01291,continuation,"Computers won't eve be complex enough to be friends, will they?"
01292,elaboration,"I guess that could happen, with advancements in AI."
01293,joking_sarcastic,"Yeah, who doesn't want a friend who reduces emotions to lines of code?"
01294,change,Do you wanna get a pizza?
01295,continuation,I prefer the paper. You can form a better opinion when you're reading it alone.
01296,elaboration,I can't stand the news on the television. I do not like news anchors.
01297,joking_sarcastic,"Yeah, news people are boring."
01298,change,"I wonder how long TV news will last, though..."
01299,continuation,"I suppose that's true, it's basically like having someone read the newspaper to you."
01300,elaboration,"That's an interesting analogy. Of course, you could go on to argue that online news is just TV news without TV."
01301,joking_sarcastic,I can't imagine why the newspaper died in popularity; Who doesn't love their news soaked in rainwater?
01302,change,"I'm more interested in reading a good book than a newspaper, like maybe the latest crime thriller."
01303,continuation,It's like having the newspaper read to you.
01304,elaboration,It's useful for catching up on important events while you take care of your kids.
01305,joking_sarcastic,"or if you've forgotten how to read and need things dumkbed down, TV news is great."
01306,change,My butler is great at ironing.
01307,continuation,"Well it's useful for all kinds of things, like getting the weather report and getting elite journalists' opinions."
01308,elaboration,I really love the newspaper for lining my bird cages though.
01309,joking_sarcastic,Anyway don't you have your butler iron it dry for you?
01310,change,"Anyway, I don't read the newspaper much. I prefer to read books instead. Sci-fi novels and non-fiction mostly. Are there any specific kinds of books you read?"
01311,continuation,"The ink is all runny, and you can't even tell what the pictures are of anymore. How am I supposed to enjoy reading a bunch of smudgy blobs?"
01312,elaboration,"Though, if I'm being honest, even when it's not wet outside the newspaper isn't my favorite way to read about the news. It's great for local stuff, but everything else you could read online as the story develops. News in newspapers is usually a bit dated, and the news you can get online is free."
01313,joking_sarcastic,"Still, it's better than watching those late night talk shows where they go, ""Did you hear about this? The president is a moron. He did a really stupid thing today. Gave away classified information, because he's so dumb. That's the joke. He's an idiot. And I'm explaining it because he's so stupid, he wouldn't understand it otherwise!"", you know? So original. What a great way to get your news."
01314,change,I wonder if online news will be replaced by something too. Like news that just directly uploads to our brains!
01315,continuation,"Yeah, that's true. TV News has kind of killed the paper."
01316,elaboration,"Of course, TV news is on the chopping block next. Online news is really hurting television."
01317,joking_sarcastic,"What, you don't like waiting for hours for some talking head to tell you what happened?"
01318,change,What about TV news being replaced by online news?
01319,continuation,That's true. But I won't miss it.
01320,elaboration,"Yeah, it's run its course. And TV news may not be far behind."
01321,joking_sarcastic,"Maybe we'll see the newspaper in the obituaries. Oh, wait."
01322,change,"Oh well, I guess industries die and start up all the time. Who knows where they'll end up. If you could end up working in a different industry, what would you like to be doing?"
01323,continuation,All those jobs lost. I wonder where all the reporters and newspaper editors will end up. Maybe they'll have to get jobs in TV too?
01324,elaboration,"Of course, it's not just newspapers. The entire paper industry is dying. It's been going for years, little by little. No one wants to read paper books when they can get them electronically on their tablets. And no one wants to buy newspapers when they can read news on Facebook for free. The death of these industries is inevitable."
01325,joking_sarcastic,"With all those leftover, unsold newspapers, I'll be able to build myself a paper house, paper clothes, and a giant bonfire to keep myself warm. I'll be set for life! I'll be like a superhero; Paperman. My power is that I selfishly hoard old newspapers and use them for mundane tasks!"
01326,change,I enjoy TV personalities immensely however they put a sill face or joke on a moment and it helps bring clarity in needed moments.
01327,continuation,"TV continues to be in our lives while the paper is getting outdated, when we look for information we look to the internet."
01328,elaboration,"The newspaper was printed several hours ago breaking news might have changed the story and a reader can't dig deeper into a topic mentioned in the article, what you see is what you get."
01329,joking_sarcastic,Also the newspaper don't have enough FAKE NEWS to satisfy most readers.
01330,change,"I'm thinking of getting rid of my TV thouugh, and switching just to Netflix."
01331,continuation,Some people just don't like to sit still long enough to read the paper.
01332,elaboration,They can do housework or put the kids to bed while listening to the news.
01333,joking_sarcastic,Of course some people find the political analysts great for listening to when they need to go to sleep.
01334,change,Do you find that you don't read as much as you used to nowadays too?
01335,continuation,Perhaps it's because TV shows have a lot more elements to keep things interesting aside from just reporting the news.
01336,elaboration,I do agree with you though - I don't think I actually know anyone that reads or buys physical copies of newspapers anymore. I guess the convenience of switching on the TV and having some presenter report information instantly appeals more.
01337,joking_sarcastic,"I wonder if it's actually because people have gotten so lazy that they can't be bothered to read? Come to think of it, I've not picked up a book in months!"
01338,change,"On that note, internet news is better than both of them."
01339,continuation,"Well, it has sound and visuals. For a lot of people that's what they want."
01340,elaboration,"It has convenience of not having to read through a paper, and I can understand the appeal."
01341,joking_sarcastic,"Aside from the visual and audio aspects, nothing!"
01342,change,If you are awake that late wouldn't you rather watch a movie or something?
01343,continuation,Are there certain late night news programs that you think are more informative than others?
01344,elaboration,Does the late night TV news provide as many details as the morning newspaper?
01345,joking_sarcastic,"I know but I go to bed so early, how do people stay up late for the news."
01346,change,Did you ever see family feud
01347,continuation,I agree I love watching the late show
01348,elaboration,The late show with David Letterman is my favorite
01349,joking_sarcastic,Just pop a bag of popcorn when you can't sleep and watch away
01350,change,Then there's Saturday Night Live which has taken on a whole new life thanks to Sean Spicer and Trump
01351,continuation,I know what you mean.  Trump has given the late night hosts so much material to work with
01352,elaboration,I think Stephen Colbert has benefited the most from the Trump fiasco as his late show was doing poorly before Trump came along
01353,joking_sarcastic,When Trump gets impeached maybe he can start his own late show and poke fun and the late night hosts.
01354,change,I really miss Conan.
01355,continuation,Late night talk shows are mostly biased and offer one opinion.
01356,elaboration,The commentary tends to be heavily slanted toward the Left.
01357,joking_sarcastic,I suppose it is better to laugh at the state of the world than to feel like sobbing hysterically though.
01358,change,How do you get news?
01359,continuation,"That's true. It's all news, all the time."
01360,elaboration,"Yeah, I miss when I could escape the news cycle. I miss being able to joke about irrelevant things to real life."
01361,joking_sarcastic,No news really is good news.
01362,change,"Personally, I have no problem with getting your news with a dose of entertainment, but I prefer to get my news from Vloggers instead. Their opinions seem more real to me. I just feel like I'm able to relate to them somehow, you know?"
01363,continuation,It's all about having someone regurgitate the day's topics that everyone who has already glanced at trending news section anywhere on the internet has already heard.
01364,elaboration,"No one seems to care about humor, or celebrities anymore. It's not about watching interesting interviews, or hearing neat little anecdotes. People just want to dose off while feeling like they're informed about stuff."
01365,joking_sarcastic,"I mean, I could watch a serious, in-depth program about the news like Frontline for free on PBS, or I could watch highlights from last night's monologue by Jimmy ""Everyone In Late Night TV Is Named Jimmy"" Bland-Middle-America so I have something to talk about with my coworkers over lunch so I can feel like I'm in the know about things! Look at me! I'm smart and topical! Hurhurhur!"
01366,change,I like the mix of entertainment and factual content and how different hosts vary how they present the shows. But I tend to drift off to sleep halfway through! Am I the only person this happens to or do you find that as well?
01367,continuation,I like the variety of topics they cover and it's a lot more enjoyable than a static page of text.
01368,elaboration,"Plus, sometimes the hosts also interact with the audience in the studio, which I think adds something different into the mix too. And I'll sometimes learn about news stories and things I never considered, so it can really broaden your horizons."
01369,joking_sarcastic,There have been some serious nuts on TV though! Sometimes people in the audience say the craziest things. Although I'm never sure if it was deliberately done by the show producers or if these people are for real.
01370,change,"They do, but I still like to read a bit, too, to feel really informed. Speaking of reading, did you get the new ""30 Best Short Stories of the Year"" book? It's really excellent so far."
01371,continuation,"Yeah, I'll confess, I actually do get caught up on the day's news by watching the late night guys do their stuff. I feel like I'm still as informed as when I used to read the newspaper every day."
01372,elaboration,"I know, it's become a real habit for me, too. The thing is, I still know everything that's going on in the world, more or less, but I also get to laugh a little, too, and that's not the kind of perspective I've ever been able to find in a newspaper."
01373,joking_sarcastic,"Oh yeah, and then right after the insightful and erudite exploration of China's geopolitical future, especially as it relates to past divisions both internally and across its borders, Jimmy is gonna play Paintball Pie-Fight Password with his guests, actress Kaley Cuoco, comedian Jim Gaffigan, and historian Doris Kearns Goodwin. So you're all set there, news-wise."
01374,change,Maybe online news will replace both.
01375,continuation,"That's true, you get more variety on TV."
01376,elaboration,"I suppose so. You do have to wait for them to deliver it though. With the paper, you can read at your own pace."
01377,joking_sarcastic,A lot more editorializing too. I love when half the news is the anchors' personal opinions.
01378,change,It's not like there's a lot to watch late at night anyways. What else is there? Cheaters reruns? Cops? What do you watch on late night TV?
01379,continuation,"Yeah, maybe it's all phrased in the form of jokes, but you'll hear all the major news from that. And little interesting tidbits you might not hear about otherwise. What's not to love?"
01380,elaboration,"I'm not exaggerating either. I remember that there was a study that said that people who got their information from watching The Daily Show were more informed on average about what was going on than those who didn't. Sure, these shows are meant to be entertainment, but many of them truly are informative. I don't think you should look down on people simply because they digest their news differently than you."
01381,joking_sarcastic,"I mean, c'mon! Where else would I be able to laugh at a smoking baby or hear jokes about how the president is a big, dumb, dummy head! It's that kind of raw, real, observational humor that keeps people like my tuning in night after night."
01382,change,"I saw they were talking about fake news, on the real news, odd right? Do you follow politics at all?"
01383,continuation,"They don't report on the little things, only explosive topics!"
01384,elaboration,"They report on high level news, worth ratings. They don't go into the details of your local area and things that could hit home more."
01385,joking_sarcastic,"Ha! They report on anything, including the Kardashians."
01386,change,What about internet news?
01387,continuation,"Yeah, news happens throughout the day and TV gets it before the paper can."
01388,elaboration,"Yeah, TV news can just report a lot faster. I can see how it overtook the newspaper so quickly."
01389,joking_sarcastic,"Oh yeah, I love hen 50% of the news is some anchor's personal soapbox."
01390,change,But I guess people can't help themselves. I'm not one to judge. I like candy too much. I just devoured a big bag of chocolate bars the other day. They weren't even my favorite kind. Do you have a favorite candy?
01391,continuation,"People just lack the discipline to do what's right. They should get their news from real sources, and eat their dinner before their dessert, but for some people it seems like even that's too much to ask of them."
01392,elaboration,"But I get it. It's hard to sit and watch a dreary news show when you an get the same information from a fun source instead. Who can blame people for choosing the one that's going to entertain them more? Like with my example about the dessert before dinner, sometimes the temptation is too hard to ignore, you know?"
01393,joking_sarcastic,"Of course, when your dessert is a big bowl of ice cream, and your dinner is a chocolate cake it probably doesn't matter what order you eat them in. And the doctors wonder why my blood is so thick and syrupy."
01394,change,Maybe online news is a better source?
01395,continuation,"Huh, that's true. TV news really isn't very good."
01396,elaboration,"Great analogy, yeah. TV news is way more sensational and overblown, which is why it's so popular."
01397,joking_sarcastic,"I dunno, I haven't bitten an anchor in awhile, so I don't know how good they taste."
01398,change,I suppose. But all I want to do most of the time is forget about the news -- which is always frightening and depressing -- and think about happy things. It just becomes so overwhelming otherwise.
01399,continuation,"That's true, I suppose. It's just easier to deal with all the insanity, I think, when it can be delivered with some levity as opposed to page after page of the depressing newspaper doom and gloom."
01400,elaboration,"We do, but I think the best thing is when you can have both, when the shows can be fun and funny, but they can also be smart and thought-provoking. You can make a much stronger impression on somebody by drawing them in with wit and wisdom, as opposed to sensationalism or scandal."
01401,joking_sarcastic,"Oh, yes, oh, wise one. Truer words have rarely been spoken. Much like dessert before dinner, however, they're making me cramp up a little bit."
01402,change,What about the Greeks? What would THEY think?
01403,continuation,They'd either be proud or horrified.
01404,elaboration,The ancient Romans would be too freaked out by TV and computers to worry about that.
01405,joking_sarcastic,"Yes, I'd hate to disappoint the fair and just people that were the ancient Romans."
01406,change,"I understand, though, the government isn't very good at making bread."
01407,continuation,I suppose that's a topic that might be covered in archaeological news.
01408,elaboration,"For example, the history channel has some news programs."
01409,joking_sarcastic,Or you could just go ask a modern Roman.
01410,change,"Do you think the fact we like our news to be sarcastic, at least at night, is sort of a bad mark on us as a generation? I mean I like comedy. And I like news, but should they really be together?"
01411,continuation,"I am sure they would be really confused. I like that we can get news with a sarcastic twist. We can bake our bread without interference, no rulers telling us how much or how, and no one controlling our entertainment."
01412,elaboration,"I think it is really weird to imagine ancients seeing the freedom we do not even understand. Like, we can bake our bread with no one coming to take it. Have our new delivered with out censorship. Do what we want, for the most part, and never have anyone stop us. I am sure they would be amazed."
01413,joking_sarcastic,"Just think how amazed they would be by it all ""Bread!Circuses! But where is Caligula!"". Let alone the fact that we get our news through jokes. I am sure just about every Cesar would of had either of the Jimmy's late night show hosts drawn and cut up."
01414,change,"It's not even good humor. If you want to see real humor, I suggest going to the movies. Have you seen any good comedies lately?"
01415,continuation,"I understand that people like their comedy to be topical, but I think it's too much. What ever happened to absurdist stylings? Or just being funny to be funny?"
01416,elaboration,"People want to laugh, but they also want to feel smart. They want to feel like they're learning, and being informed. So they kill two birds with one stone, even if most of these late night TV shows aren't good examples of news or humor."
01417,joking_sarcastic,"Maybe this is just the start. Maybe everything will be a joke? Maybe we'll wake up one day and find out that the president has ordered a nuclear first strike 'cause he thought it was funny. At least the late night comedians would be out of a job then. Not just because everything would be one big joke, but 'cause, you know... They'd be dead."
01418,change,"Speaking of comedy, do you ever watch the stand up comedians on the Comedy Channel?  That is some good funny stuff."
01419,continuation,"Yes, I totally agree.  You really dont see many newspapers around like you used to.  I always loved reading the comics out of the newspapers, I sure do miss them.  Did you ever  enjoy reading them?"
01420,elaboration,Are there any of these types of shows on late night TV that you watch regularly?  Personally I love Jimmy Kimmel.  It does have some news but is funny at the same time.
01421,joking_sarcastic,"Yeah, gone are the days of running to the newspaper to get the comic section first before your brothers or sisters, while your parents read the paper practically page to page!"
01422,change,Online comics are doing well too.
01423,continuation,That's not a bad analysis.
01424,elaboration,"Heh, maybe we need more comedy today than ever before. Gotta laugh at the absurdity of these dark times."
01425,joking_sarcastic,Charlie Brown just isn't enough to get us through the current administration.
01426,change,So which comedian do you like best and who do you think has the most originality?
01427,continuation,They will have to come up with their own stuff and that might be hard for some.
01428,elaboration,Maybe they don't steal as much as we think they do anyway.
01429,joking_sarcastic,Right because they're so original and their ideas are so groundbreaking.
01430,change,What about online comedians on Youtube?
01431,continuation,"Nah, they'll always have things to make fun of. Comedy will live for years to come."
01432,elaboration,"I disagree. Even if TV news dies, comedy will not. Comedy will always find things to riff off."
01433,joking_sarcastic,Oh no! Maybe we DO need TV news after all!
01434,change,I'd rather spend my time playing video games than getting the news anyway.
01435,continuation,I don't think comedians really get their jokes from newspaper reporting though.
01436,elaboration,Comedians tend to find more material from video of politicians than newspaper quotes.
01437,joking_sarcastic,Of course lately most comedians are probably have to compete with the hilarity of the politicians themselves.
01438,change,Tourists can have a positive effect on the economy of a place but too much tourism can ruin places by causing them to become too commercial.
01439,continuation,Tourists are the main contributors to the economy in a lot of places.
01440,elaboration,"I enjoy going to places and doing things that the tourists don't do, I find it is much more interesting."
01441,joking_sarcastic,Sometimes when I travel I feel like it is so obvious that I am a tourist!
01442,change,"Yeah, I wonder who contributes more: Tourists or locals."
01443,continuation,"Yeah, they can add a lot of money to the local businesses."
01444,elaboration,"Yeah, tourism is a thriving industry around here. We really need it."
01445,joking_sarcastic,"Yeah, I imagine the tacky souvineer shops wouldn't do as well with the locals."
01446,change,"You would think manufacturing would provide most of the driving power behind the economy. But I guess those jobs are leaving due to automation. Robots really are the future. Maybe we'll even see people getting robot pets, or marrying robots, huh?"
01447,continuation,"They go to a few stores, stay in a few hotels, eat a few restaurants, and bam, somehow they're the driving force behind the entire economy."
01448,elaboration,"It's crazy to think that a bunch of people who don't even live in the area, who may not even speak the language, somehow provide for everyone who lives there. Without these visitors, who will never stay for long, and truly appreciate the way of life for the people who live there, everything would go belly-up and the locals would have to move."
01449,joking_sarcastic,"Tourists really do have all the power since they run the whole economy. They ought to demand ought to demand the royal treatment! ""Bring me your best wine and virgins, for I am your new god for the next two weeks, and a couple hours before I have to leave for the airport!"""
01450,change,What is a baby bigfoot called? A littlefoot?
01451,continuation,"Yeah, I hate that!"
01452,elaboration,"Oh yeah, and you can't snap a photo as proof because it's in the restroom. That'd be creepy."
01453,joking_sarcastic,I think running into bigfoot anywhere is bad news.
01454,change,So do you believe in Bigfoot or is that just an excuse not to travel?
01455,continuation,"I find that when I travel, such things don't happen to me."
01456,elaboration,I tend to have more trouble with people cracking gum in my ear on planes and busses.
01457,joking_sarcastic,Or sometimes there's a delay on the tarmac due to gremlins on the wing.
01458,change,But at least in restrooms like that you don't have mice. Back at my house I have a terrible mouse problem. They've dug underneath the tub and seem to have made a nest or something there. Do you know a good way to get rid of mice?
01459,continuation,"And the smell man, ugh. You don't want to go in there next, but you don't have a choice. It's either there or the bushes. Some days just aren't the best."
01460,elaboration,"Of course, I don't mean an actual bigfoot, but a big, hairy guy who somehow takes up the whole stall. First you have to wait for him to get done, and then there's that awkward moment where your eyes meet. The whole thing is just weird. I hate it."
01461,joking_sarcastic,"Of course, I mean an actual bigfoot. A big, hairy sasquatch who somehow exists and is using a stall. First you have to wait for him to get done, and then there's that awkward moment where your human eyes meet his monkey ones. The whole thing is just weird. I hate it. But also, I love it."
01462,change,But I'd really rather visit a foreign country now that I think about it.
01463,continuation,Thew newer parks tend to be less crowded as well.
01464,elaboration,People know more about the old parks and tend to plan trips there.
01465,joking_sarcastic,I'm looking forward to the new park with the Bushes faces instead of those old guys on Mount Rushmore.
01466,change,Visiting cities is fun too.
01467,continuation,"Yeah, national parks are really relaxing places to see."
01468,elaboration,"Yeah, I love the beauty of the outdoors. I could stay out there forever and be perfectly content."
01469,joking_sarcastic,"Yeah, I love big open fields without wifi."
01470,change,"National parks are great, I also enjoy finding smaller and less popular parks to visit."
01471,continuation,"I love national parks too, have you been to Yosemite?"
01472,elaboration,Which national park is your absolute favorite?
01473,joking_sarcastic,Beautiful landscapes are great but sometimes I'm afraid of getting too up close and personal with some of the animals!
01474,change,I wonder if  there are any old  crashed ships in the area
01475,continuation,I wonder if we would  see  a  pirate burying  the  treasure .
01476,elaboration,I wonder how many  different  resorts    are  there  for  us  to  visit
01477,joking_sarcastic,It would be  cool if  we opened up the pirate  chest  and  captain jack  popped out
01478,change,Maybe thee's some buried in Jamaica too.
01479,continuation,That'd be cool! I'd love to find some.
01480,elaboration,"Yeah, finding some buried booty would be exciting!"
01481,joking_sarcastic,I think the only piracy going on in resorts is of the software variety.
01482,change,"Speaking of the Caribbean, have you seen the new Pirates of the Caribbean movie? They're saying it's the last one, but I've heard that before. What do you think? Will this be the final movie in the franchise?"
01483,continuation,Or any coins on the beach? Or any shipwrecks we can visit? Or should we just stop at a gift shop on the way back?
01484,elaboration,Do you think that there's anything we can discover for ourselves and take back? Just something unique that we find for ourselves. Do you think there'll be anything like that?
01485,joking_sarcastic,"Once we find it you can call me Black Butt the pirate, because I never wipe. Why, my mateys walk the plank just to get away from my horrid stench, arg! My pet parrot is a dung beetle! I'm so uncleanly, Davy Jones hid in his gross, sweaty gym locker because it was cleaner!"
01486,change,Where do you like to go?
01487,continuation,That's a beautiful simile.
01488,elaboration,"Of course, you need to fly back to your normal life too. It's important to not forget about."
01489,joking_sarcastic,"If I had wings, I'd probably just show off with them and become rich. Then go on vacation all the time."
01490,change,"Although, there is something to be said for just taking time off and exploring what is right around you. I like that too sometimes."
01491,continuation,"Yes, it definitely takes one away from normal life and opens up all sorts of possibilities to learn and grow. I think I like travel that encompasses the most opportunities to do something different."
01492,elaboration,There are just so many opportunities these days to do different types of travelling. You can do active oriented trips or cultural tours; get really involved in the local scene or just be a passive onlooker.
01493,joking_sarcastic,Or in can be like growing roots and getting in touch with your subnormal nightmares.
01494,change,"But speaking of getting away to places, I've been meaning to get down to the store and buy some new clothes. I've been wearing the same stuff for years, and it's time I got something new. What do you think I should get? IS there anything particular in style right now?"
01495,continuation,"You get to go somewhere else, be someone else, and just enjoy yourself. It's the greatest feeling in the world."
01496,elaboration,"Everyone needs a break from the stresses and monotony of everyday life. When you travel, for a brief moment you can push worries of your life away pretend you have no responsibilities."
01497,joking_sarcastic,"It's like being an angel! Or in my case, a demon, since when I travel I always get my fun from going around and sabotaging everyone else's enjoyment and just being a huge ass! I actually have a devil I wear and everything. We should vacation together, I'll show you."
01498,change,"There probably are relaxing places to travel to, though..."
01499,continuation,"Yeah, relaxing is nice. Traveling can be a source of stress."
01500,elaboration,That's fair. You don't have time to sit down and chill out when you're constantly moving.
01501,joking_sarcastic,"Yeah, excitement is so terrible!"
01502,change,So when is the next time you plan to vacation anyway? Maybe we could plan something together.
01503,continuation,All that excitement can be fun but also tiring. We're not all cut out for all that hussle and bustle.
01504,elaboration,"My favorite travel destinations offer fun but also relaxation if I need that. Maybe there's an amusement park with crazy rides but also a nice, calming, relaxing hot tub at the hotel or somewhere else where I can unwind."
01505,joking_sarcastic,"We're both some real party animals. I mean, we might read a book or drink a nice cup of tea at the end of the day on our vacation. We really tear it up."
01506,change,What do you do for the Holidays if you don't travel home?
01507,continuation,It can be a hassle to get everything done on time so you're ready to go.
01508,elaboration,But there are lots of things to help you get organized and make your trips easy now.
01509,joking_sarcastic,I think hiring someone else to take the trip for you might be your preferred method though.
01510,change,Where do you want to travel to most?
01511,continuation,"Yeah, all those things are great."
01512,elaboration,"Yeah, I'd love to travel too. I want to see the world! All of it!"
01513,joking_sarcastic,"Yeah, nothing like jet lag to make me excited!"
